timestamp,reason,side,quantity,price,notional,fee,slippage_bps,participation,realized_pnl,position_after
2020-01-25 04:00:00+00:00,signal,sell,0.138,8298.510784415428,1145.1944882493292,0.4580777952997317,1.3123711800240456,0.0015246211579627302,0.0,-0.138
2020-01-25 16:00:00+00:00,signal,buy,0.138,8337.623769975049,1150.5920802565568,0.46023683210262273,1.4679837520387267,0.003422012377691317,-5.39759200722769,0.0
2020-01-26 20:00:00+00:00,signal,buy,0.552,8567.155559231143,4729.069868695591,1.8916279474782365,2.131335548243225,0.019998751917481235,0.0,0.552
2020-01-26 20:01:00+00:00,signal,buy,0.088,8564.774177444322,753.7001276151003,0.30148005104604014,1.8383051246278561,0.010980554405895711,0.0,0.64
2020-01-27 12:00:00+00:00,signal,buy,1.981,8738.61430243941,17311.194933132472,6.924477973252989,1.572925133576936,0.005128800135689845,0.0,2.621
2020-01-28 04:00:00+00:00,signal,buy,0.79,9126.203127095001,7209.700470405051,2.8838801881620206,1.8336583856935658,0.010859161000581282,0.0,3.411
2020-01-28 08:00:00+00:00,signal,sell,0.9490000000000001,9046.31339355577,8584.951410484427,3.4339805641937713,1.8861656409139549,0.012270149111506878,237.40568651609928,2.4619999999999997
2020-01-28 12:00:00+00:00,signal,sell,1.608,9087.664365306071,14612.964299412162,5.845185719764865,1.9095151428361872,0.012925278047630155,468.75616016972793,0.8539999999999996
2020-01-28 16:00:00+00:00,signal,buy,1.475,9031.579710476535,13321.580072952891,5.328632029181157,1.7494025210800377,0.008775064665642446,0.0,2.3289999999999997
2020-01-28 20:00:00+00:00,signal,sell,1.5210000000000001,9017.156986347307,13715.095776234255,5.4860383104937025,1.4004821827909102,0.0025060309177026884,109.3676791166398,0.8079999999999996
2020-01-29 00:00:00+00:00,signal,buy,2.031,9401.096885506926,19093.627774464567,7.637451109785827,1.4648154486791838,0.0033758343957942336,0.0,2.8389999999999995
2020-01-29 04:00:00+00:00,signal,sell,1.861,9357.997503676968,17415.23335434284,6.966093341737136,1.9151031412371329,0.01308458998596981,161.23223247234506,0.9779999999999995
2020-01-30 08:00:00+00:00,signal,buy,1.887,9399.904321522252,17737.61945471249,7.095047781884997,2.058233344278529,0.017497778295983125,0.0,2.8649999999999993
2020-01-30 12:00:00+00:00,signal,sell,1.86,9348.626813970415,17388.445873984972,6.955378349593989,1.6825159136543344,0.007278562068615798,-13.759324196358467,1.0049999999999992
2020-01-30 16:00:00+00:00,signal,buy,1.901,9394.389149767549,17858.73377370811,7.143493509483244,2.107179911810852,0.01915386495496071,0.0,2.9059999999999993
2020-01-30 20:00:00+00:00,signal,sell,1.921,9513.448385583586,18275.33434870607,7.310133739482429,1.6517195091687067,0.006636536228610935,254.20053136849359,0.9849999999999992
2020-01-31 00:00:00+00:00,signal,buy,1.864,9527.600750300158,17759.447798559497,7.103779119423799,2.026891861840726,0.01647667024866739,0.0,2.8489999999999993
2020-01-31 04:00:00+00:00,signal,sell,2.109,9453.282330228678,19936.97243445228,7.974788973780912,1.9964419162447316,0.015514007694523005,-49.931124795725886,0.7399999999999993
2020-01-31 08:00:00+00:00,signal,buy,1.3760000000000001,9382.341684536488,12910.102157922209,5.164040863168884,1.8140388464839678,0.01035405068101483,0.0,2.1159999999999997
2020-01-31 12:00:00+00:00,signal,sell,1.3800000000000001,9336.300331727896,12884.094457784498,5.153637783113799,1.6595557565216053,0.0067970905618872975,-109.19952604303123,0.7359999999999995
2020-02-02 04:00:00+00:00,signal,sell,0.529,9272.207432268136,4904.997731669844,1.9619990926679378,1.7604010117312041,0.009034526541278731,-75.76496213070824,0.20699999999999952
2020-02-02 08:00:00+00:00,signal,sell,0.20700000000000002,9378.097831193572,1941.2662510570697,0.7765065004228279,1.388328471358442,0.0023562344010560057,-7.7278465170597155,0.0
2020-02-02 16:00:00+00:00,signal,buy,2.333,9459.546412960599,22069.12178143708,8.827648712574833,1.8148063145542097,0.010373583284959593,0.0,2.333
2020-02-02 20:00:00+00:00,signal,sell,1.498,9448.411057398325,14153.719763982692,5.661487905593077,1.6814207425115537,0.007255222317578079,-16.680762632285877,0.8350000000000002
2020-02-03 00:00:00+00:00,signal,sell,0.835,9339.014735855313,7798.077304439186,3.119230921775675,1.5794290713737085,0.005245907011765596,-100.64395038291362,0.0
2020-02-03 04:00:00+00:00,signal,buy,0.189,9397.970149672252,1776.2163582880555,0.7104865433152222,1.372984577799153,0.0021737108636876936,0.0,0.189
2020-02-03 16:00:00+00:00,signal,buy,0.378,9285.03583195614,3509.743544479421,1.4038974177917685,1.191124831983807,0.0005707609593881006,0.0,0.567
2020-02-03 20:00:00+00:00,signal,sell,0.5670000000000001,9330.605855878157,5290.453520282916,2.1161814081131665,1.6653637762790354,0.006917327418504659,4.493617515437395,0.0
2020-02-06 20:00:00+00:00,signal,buy,0.806,9755.796712153211,7863.172149995488,3.1452688599981955,1.7292322448794417,0.00830905729643609,0.0,0.806
2020-02-07 16:00:00+00:00,signal,buy,1.573,9812.076083021191,15434.395678592333,6.173758271436934,1.6371111895677328,0.00634235418550643,0.0,2.379
2020-02-07 20:00:00+00:00,signal,sell,1.117,9781.65484321076,10926.108459866418,4.370443383946568,2.131247139887103,0.01999562642973047,-12.682319676497952,1.262
2020-02-07 20:01:00+00:00,signal,sell,0.418,9784.372974867525,4089.8679034946254,1.6359471613978502,1.5910854997690331,0.005459094813081369,-3.609756173180187,0.8440000000000001
2020-02-08 00:00:00+00:00,signal,buy,1.597,9823.202008480159,15687.653607542814,6.275061443017126,1.7125745100129022,0.00793378800500199,0.0,2.441
2020-02-08 04:00:00+00:00,signal,sell,1.619,9725.299178223624,15745.259369544046,6.298103747817619,1.738278518202031,0.008516487038102918,-141.60294180922668,0.8219999999999998
2020-02-08 08:00:00+00:00,signal,buy,1.566,9780.914469923151,15316.912059899656,6.126764823959863,1.9475079002382127,0.014027675328341047,0.0,2.388
2020-02-08 12:00:00+00:00,signal,sell,1.5350000000000001,9823.585338678575,15079.203494871614,6.031681397948645,2.0605960560472845,0.01757599990786022,48.67199809993467,0.8529999999999998
2020-02-10 00:00:00+00:00,signal,buy,0.34400000000000003,10168.63640511628,3498.0109233600006,1.3992043693440004,1.2455582085415724,0.0009421692778460373,0.0,1.1969999999999998
2020-02-10 04:00:00+00:00,signal,sell,0.306,10104.956789514074,3092.1167775913063,1.2368467110365227,1.3389758338363695,0.0017953846238290933,62.67020729162969,0.8909999999999998
2020-02-10 08:00:00+00:00,signal,sell,0.891,9984.07886868291,8895.814271996473,3.558325708798589,1.6134401499469564,0.005879825274483508,74.77867024153073,0.0
2020-02-11 16:00:00+00:00,signal,buy,0.739,10206.169655772175,7542.359375615637,3.016943750246255,1.2539633177581313,0.0010077713557299624,0.0,0.739
2020-02-14 08:00:00+00:00,signal,sell,0.5730000000000001,10134.482677830658,5807.058574396968,2.3228234297587873,1.427912553995915,0.0028610805291766693,-41.076638360489476,0.16599999999999993
2020-02-14 12:00:00+00:00,signal,buy,0.496,10281.621853395141,5099.68443928399,2.039873775713596,1.4317431118636064,0.0029125330412761025,0.0,0.6619999999999999
2020-02-15 08:00:00+00:00,signal,sell,0.489,10234.752715083092,5004.794077675632,2.001917631070253,1.3552813041902123,0.001972262579798408,-13.66711031156144,0.17299999999999993
2020-02-15 16:00:00+00:00,signal,sell,0.17300000000000001,9981.92664813644,1726.873310127604,0.6907493240510417,1.105227434518013,0.0001730127027381677,-48.574104027374425,0.0
2020-02-17 12:00:00+00:00,signal,sell,0.106,9633.50059782381,1021.1510633693238,0.4084604253477295,1.130719808720714,0.0002669948186246879,0.0,-0.106
2020-02-18 00:00:00+00:00,signal,buy,0.106,9717.17313664743,1030.0203524846277,0.4120081409938511,1.207427591013716,0.0006722844611523975,-8.869289115303818,0.0
2020-02-19 00:00:00+00:00,signal,buy,0.417,10175.923838937924,4243.360240837114,1.6973440963348458,1.3699295573605696,0.0021382480845154213,0.0,0.417
2020-02-19 04:00:00+00:00,signal,sell,0.269,10158.25663688934,2732.5710353232325,1.093028414129293,1.4895643411808979,0.0037448944399357267,-4.752477351069078,0.14799999999999996
2020-02-19 08:00:00+00:00,signal,buy,0.281,10069.56508270136,2829.5477882390824,1.131819115295633,1.36576951900919,0.002090427203690847,0.0,0.429
2020-02-19 12:00:00+00:00,signal,buy,0.17,10214.142252538106,1736.404182931478,0.6945616731725913,1.1086374517457895,0.00018440774877841775,0.0,0.599
2020-02-19 16:00:00+00:00,signal,buy,1.088,10126.292700217651,11017.406457836805,4.406962583134722,1.711383228161623,0.00790728277046331,0.0,1.687
2020-02-19 20:00:00+00:00,signal,sell,1.097,10148.831501319075,11133.268156947024,4.45330726277881,1.7521101499563971,0.008838588713553659,20.6027820711016,0.5900000000000001
2020-02-20 00:00:00+00:00,signal,sell,0.611,9591.929667254568,5860.669026692541,2.3442676106770164,1.4388493079348184,0.0030091986730448276,-317.4912786140574,-0.020999999999999908
2020-02-21 12:00:00+00:00,signal,buy,0.021,9701.281543184767,203.7269124068801,0.08149076496275205,1.1562110158673367,0.00038127939809851996,-2.296389394534163,0.0
2020-02-22 00:00:00+00:00,signal,sell,0.10300000000000001,9680.006371284353,997.0406562422885,0.39881626249691543,1.4291632871390265,0.0028778301098121017,0.0,-0.10300000000000001
2020-02-23 04:00:00+00:00,signal,buy,0.10300000000000001,9794.836236790505,1008.868132389422,0.4035472529557688,1.0580538611216574,5.266016861144833e-05,-11.827476147133625,0.0
2020-02-23 12:00:00+00:00,signal,buy,0.47900000000000004,9843.591493606438,4715.080325437484,1.8860321301749938,1.515422121741663,0.004150936930948091,0.0,0.47900000000000004
2020-02-23 20:00:00+00:00,signal,sell,0.303,9880.595601437224,2993.8204672354786,1.1975281868941916,1.451522169813546,0.0031855042161427006,11.212244672728119,0.17600000000000005
2020-02-24 00:00:00+00:00,signal,buy,0.331,9944.372851708797,3291.5874139156117,1.3166349655662448,1.260018695133311,0.0010564019034192149,0.0,0.5070000000000001
2020-02-24 04:00:00+00:00,signal,sell,0.507,9757.656061231093,4947.131623044164,1.978852649217666,1.6230144651691183,0.006064797247030665,-76.9278937461795,0.0
2020-02-25 04:00:00+00:00,signal,sell,0.116,9587.176654537483,1112.1124919263482,0.4448449967705393,1.1924356534995058,0.0005786168865278414,0.0,-0.116
2020-02-25 08:00:00+00:00,signal,buy,0.116,9531.751851071162,1105.6832147242549,0.442273285889702,1.2505572297540453,0.0009809207090940844,6.4292772020932905,0.0
2020-02-25 20:00:00+00:00,signal,sell,0.11900000000000001,9367.395107355815,1114.720017775342,0.4458880071101368,1.2754242038388206,0.0011852889384413791,0.0,-0.11900000000000001
2020-02-29 00:00:00+00:00,signal,buy,0.096,8700.89602811932,835.2860186994546,0.3341144074797819,1.1908560819579386,0.0005691569378177403,63.983911606703536,-0.023000000000000007
2020-02-29 08:00:00+00:00,signal,sell,0.075,8755.484213921014,656.661316044076,0.2626645264176304,1.1600366344840407,0.00040018319339028835,0.0,-0.098
2020-03-01 04:00:00+00:00,signal,sell,0.006,8626.715877122546,51.760295262735276,0.02070411810509411,1.0711189588973835,7.902978616637052e-05,0.0,-0.10400000000000001
2020-03-03 00:00:00+00:00,signal,buy,0.10400000000000001,8920.760773910084,927.7591204866488,0.3711036481946596,1.1892484165188866,0.0005596087992954062,-3.8874217106537547,0.0
2020-03-08 04:00:00+00:00,signal,sell,0.139,8754.730455744328,1216.9075333484616,0.48676301333938465,1.4499134943720988,0.003162846131533008,0.0,-0.139
2020-03-08 12:00:00+00:00,signal,buy,0.139,8750.448581055387,1216.312352766699,0.4865249411066796,1.232752821501368,0.0008464668112007447,0.5951805817627519,0.0
2020-03-08 16:00:00+00:00,signal,sell,0.032,8399.078781659933,268.77052101311784,0.10750820840524715,1.0847850295848274,0.00011232033190156313,0.0,-0.032
2020-03-11 04:00:00+00:00,signal,buy,0.008,7927.168977571214,63.41735182056971,0.025366940728227885,1.058469141725957,5.3416258346407206e-05,3.7752784327097544,-0.024
2020-03-13 12:00:00+00:00,signal,buy,0.021,5401.566391014552,113.43289421130561,0.04537315768452225,1.0486780495320658,3.702425791009764e-05,62.947760203553,-0.002999999999999999
2020-03-16 00:00:00+00:00,signal,sell,0.011,5354.244575376398,58.89669032914037,0.02355867613165615,1.0559191149690346,4.88585534206268e-05,0.0,-0.013999999999999999
2020-03-16 08:00:00+00:00,signal,buy,0.004,4783.534831254626,19.134139325018502,0.007653655730007401,1.0136445461066694,2.908963100891028e-06,4.89269686758726,-0.009999999999999998
2020-03-16 12:00:00+00:00,signal,buy,0.007,4553.4584508684675,31.874209156079274,0.01274968366243171,1.0288862230485736,1.303771690643655e-05,10.172754180980812,-0.0029999999999999983
2020-03-16 16:00:00+00:00,signal,sell,0.007,5137.158028211091,35.960106197477636,0.014384042478991055,1.0159678861081376,3.983959168163287e-06,0.0,-0.009999999999999998
