window,total_return,sharpe,max_drawdown
recent_2024_2026_08,0.06829743258554699,0.2587838414540024,-0.17821267225217152
recent_2025_2026_08,0.024878969566987763,0.2538288378320824,-0.0541181088734215
recent_2026_ytd,0.026303589476578626,0.5330460592761743,-0.049736752321448696
