entry_time,exit_time,side,entry_price,exit_price,bars,pnl
2026-07-01 00:00:00+00:00,2026-07-02 04:00:00+00:00,short,58605.4,61032.9,7,-104.51012384868227
2026-07-02 08:00:00+00:00,2026-07-02 12:00:00+00:00,short,60125.8,61329.1,1,-22.57829080368174
2026-07-07 16:00:00+00:00,2026-07-08 04:00:00+00:00,long,63910.0,62741.0,3,-255.11974514142457
2026-07-08 12:00:00+00:00,2026-07-09 08:00:00+00:00,short,62270.0,62973.7,5,-24.970983138029624
2026-07-09 08:00:00+00:00,2026-07-09 12:00:00+00:00,long,62973.7,62756.0,1,-79.90062286085049
2026-07-15 12:00:00+00:00,2026-07-17 08:00:00+00:00,long,64707.5,62792.9,11,-763.8551961765643
2026-07-17 08:00:00+00:00,2026-07-17 12:00:00+00:00,short,62792.9,63273.2,1,-11.343426713187
2026-07-17 20:00:00+00:00,2026-07-23 16:00:00+00:00,long,64121.4,64940.4,35,178.95608335106772
2026-07-24 08:00:00+00:00,2026-07-24 12:00:00+00:00,long,65470.0,65045.7,1,-49.00147557326818
2026-07-24 16:00:00+00:00,2026-07-25 20:00:00+00:00,short,64065.1,64359.6,7,-7.896173684110181
2026-07-27 00:00:00+00:00,2026-07-27 16:00:00+00:00,long,65375.1,64517.1,4,-116.61476806774044
2026-07-29 00:00:00+00:00,2026-07-29 08:00:00+00:00,short,63903.6,64539.0,2,-17.237164811380353
2026-07-29 16:00:00+00:00,2026-07-29 20:00:00+00:00,short,63940.2,63564.1,1,8.639532970422806
2026-07-30 20:00:00+00:00,2026-07-31 04:00:00+00:00,long,64778.6,64344.0,2,-46.01653486183386
2026-07-31 08:00:00+00:00,2026-07-31 12:00:00+00:00,short,63909.1,63779.4,1,2.293325706365067
2026-07-31 20:00:00+00:00,2026-08-04 12:00:00+00:00,short,62947.2,63900.2,22,-20.372888389922082
2026-08-11 20:00:00+00:00,2026-08-12 16:00:00+00:00,short,63508.5,63421.4,5,2.8536545467995893
2026-08-13 00:00:00+00:00,2026-08-17 12:00:00+00:00,short,63454.7,63600.0,27,-1.3332306139927823
2026-08-19 16:00:00+00:00,2026-08-25 08:00:00+00:00,long,68523.7,79661.5,34,5029.604603652822
