year,start_equity,end_equity,total_return,annualized_volatility,sharpe,max_drawdown
2020,10000.0,13217.580589376448,0.32175805893764475,0.23320885772408712,1.308534618947973,-0.14428225889730684
2021,13217.580589376448,12502.876157687158,-0.05407225829693285,0.09848859035553584,-0.5230833243214585,-0.12183967757192304
2022,12502.876157687158,12476.729118237656,-0.002091281967423697,0.09176413150912394,0.022884413451168532,-0.07795113964135247
2023,12476.729118237656,21278.738065038226,0.7054740760488563,0.3071785887762879,1.8937268808813983,-0.10973846959821043
2024,21278.738065038226,22908.04996825693,0.07656994969526543,0.20787653366724104,0.4562652464612546,-0.1710285609685972
2025,22908.04996825693,22274.52654247736,-0.027655056919180243,0.08177971173225501,-0.30208512016448297,-0.07694287946700362
2026,22274.52654247736,22816.872816264953,0.024348273924177155,0.10993507183405744,0.43347465174611044,-0.05650441478695534
