timestamp,reason,side,quantity,price,notional,fee,slippage_bps,participation,realized_pnl,position_after,liquidity,limit_price,trigger_price
2020-01-23 16:00:00+00:00,signal,sell,0.127,8366.9083245,1062.5973572115001,0.021251947144230003,-0.5,0.0010489306786971063,0.0,-0.127,maker,8366.9083245,
2020-01-24 20:00:00+00:00,signal,buy,0.127,8505.1051111977,1080.148349122108,0.4320593396488432,1.2995192823358919,0.0014017468826719951,-17.55099191060781,0.0,taker,,
2020-01-27 16:00:00+00:00,signal,buy,1.976,8779.8709845,17349.025065372,0.34698050130744,-0.5,0.007643201941743846,0.0,1.976,maker,8779.8709845,
2020-01-28 01:02:00+00:00,take_profit,sell,1.976,9129.559321924075,18040.00922012197,7.216003688048788,1.0,,690.9841547499725,0.0,taker,,9130.47236916099
2020-01-28 04:00:00+00:00,signal,buy,1.454,9124.0737735,13266.403266669,0.26532806533338005,-0.5,0.01998635455043694,0.0,1.454,maker,9124.0737735,
2020-01-28 04:01:00+00:00,signal,buy,1.022,9129.5435,9330.393457,0.18660786914000002,-0.5,0.009225191456013637,0.0,2.476,maker,9129.5435,
2020-01-28 04:10:00+00:00,take_profit,sell,2.476,9129.559321924075,22604.78888108401,9.041915552433604,1.0,,7.992157415004644,0.0,taker,,9130.47236916099
2020-01-28 08:00:00+00:00,signal,buy,1.546,9047.567599,13987.539508054,0.27975079016108,-0.5,0.019989094337607625,0.0,1.546,maker,9047.567599,
2020-01-28 08:01:00+00:00,signal,buy,0.289,9044.5577495,2613.8771896054996,0.05227754379211,-0.5,0.00301414356264911,0.0,1.835,maker,9044.5577495,
2020-01-28 12:00:00+00:00,signal,sell,1.2,9087.776904556318,10905.33228546758,4.362132914187033,1.7857014144843029,0.00964572988629116,48.82000361940736,0.635,taker,,
2020-01-28 14:12:00+00:00,take_profit,sell,0.635,9129.559321924075,5797.270169421788,2.318908067768715,1.0,,52.36575361046168,0.0,taker,,9130.47236916099
2020-01-28 16:00:00+00:00,signal,buy,1.743,9029.5485,15738.503035500002,0.3147700607100001,-0.5,0.010369449296416804,0.0,1.743,maker,9029.5485,
2020-01-28 17:32:00+00:00,stop_loss,sell,1.743,8920.028974974382,15547.610503380349,6.21904420135214,1.0,,-190.8925321196528,0.0,taker,,8920.92106708109
2020-01-28 20:00:00+00:00,signal,buy,0.596,9017.969079,5374.709571084,0.10749419142168001,-0.5,0.0009819818717625261,0.0,0.596,maker,9017.969079,
2020-01-28 22:45:00+00:00,take_profit,sell,0.596,9129.559321924075,5441.217355866748,2.1764869423466995,1.0,,66.50778478274817,0.0,taker,,9130.47236916099
2020-01-29 16:01:00+00:00,signal,buy,0.72,9301.8848825,6697.3571154,0.133947142308,-0.5,0.004909035966952311,0.0,0.72,maker,9301.8848825,
2020-01-30 08:00:00+00:00,signal,buy,1.383,9397.5001015,12996.7426403745,0.25993485280749,-0.5,0.012824285841730083,0.0,2.1029999999999998,maker,9397.5001015,
2020-01-30 12:00:00+00:00,signal,sell,1.362,9348.718888063222,12732.95512554211,5.093182050216845,1.5840430544581516,0.0053297857728251165,-21.8541314074271,0.7409999999999997,taker,,
2020-01-30 16:00:00+00:00,signal,buy,1.399,9391.9403795,13139.3245909205,0.26278649181841,-0.5,0.014095874314566036,0.0,2.1399999999999997,maker,9391.9403795,
2020-01-30 20:00:00+00:00,signal,sell,1.419,9513.535533916898,13499.706922628078,5.399882769051231,1.5601292305234513,0.004902261795106152,185.89626265199564,0.7209999999999996,taker,,
2020-01-31 00:00:00+00:00,signal,buy,1.364,9525.1937165,12992.364229306,0.25984728458612,-0.5,0.012056962563939013,0.0,2.085,maker,9525.1937165,
2020-01-31 04:00:00+00:00,signal,sell,1.541,9453.419133562991,14567.718884820568,5.827087553928227,1.8517556395160724,0.011335744835116146,-34.58178838574486,0.544,taker,,
2020-01-31 08:00:00+00:00,signal,buy,1.0150000000000001,9380.170968,9520.873532520001,0.19041747065040004,-0.5,0.00763761732647533,0.0,1.5590000000000002,maker,9380.170968,
2020-01-31 12:00:00+00:00,signal,sell,1.0150000000000001,9336.388022918167,9476.43384326194,3.7905735373047764,1.5656463552459634,0.004999309362547542,-78.33051925563791,0.544,taker,,
2020-01-31 12:41:00+00:00,stop_loss,sell,0.544,9281.066650698664,5048.900257980074,2.0195601031920294,1.0,,-72.07689789141669,0.0,taker,,9281.994850183683
2020-02-01 12:00:00+00:00,signal,buy,0.582,9364.411756,5450.087641992,0.10900175283984,-0.5,0.003050634933008991,0.0,0.582,maker,9364.411756,
2020-02-02 04:00:00+00:00,signal,sell,0.429,9272.277573055992,3977.8070788410205,1.5911228315364083,1.6847680615671532,0.007326676533475568,-39.525564482979426,0.15299999999999997,taker,,
2020-02-02 04:08:00+00:00,stop_loss,sell,0.15299999999999997,9178.38480569119,1404.292875270752,0.5617171501083008,1.0,,-28.46212339724782,0.0,taker,,9179.302735964786
2020-02-02 08:02:00+00:00,signal,buy,1.679,9384.240764499998,15756.140243595499,0.31512280487191,-0.5,0.017690253966296244,0.0,1.679,maker,9384.240764499998,
2020-02-02 12:00:00+00:00,signal,sell,1.08,9441.347552168656,10196.65535634215,4.07866214253686,1.6016840568904398,0.005656620379939657,61.67533068215009,0.599,taker,,
2020-02-02 16:00:00+00:00,signal,buy,1.1300000000000001,9457.3571085,10686.813532605001,0.21373627065210005,-0.5,0.005024495975998431,0.0,1.729,maker,9457.3571085,
2020-02-02 20:00:00+00:00,signal,sell,1.109,9448.500939710892,10478.387542139379,4.191355016855752,1.586307184242191,0.0053711892858438505,18.270197229365603,0.6200000000000001,taker,,
2020-02-03 00:00:00+00:00,signal,sell,0.467,9339.151202597428,4361.383611612999,1.7445534446451996,1.4333267340060747,0.0029339384125683034,-43.37274553125373,0.15300000000000008,taker,,
2020-02-03 17:00:00+00:00,stop_loss,sell,0.15300000000000008,9244.034839838976,1414.337330495364,0.5657349321981456,1.0,,-28.76271799086933,0.0,taker,,9244.959335772553
2020-02-06 00:00:00+00:00,signal,buy,1.717,9629.5185,16533.8832645,0.33067766529000003,-0.5,0.0050921022769341105,0.0,1.717,maker,9629.5185,
2020-02-06 04:00:00+00:00,signal,sell,1.11,9642.623167143754,10703.311715529568,4.2813246862118275,1.5313329976322163,0.004411168037075576,14.54618052956732,0.607,taker,,
2020-02-07 16:01:00+00:00,signal,buy,1.173,9827.008625,11527.081117125,0.23054162234250003,-0.5,0.013165814920437249,0.0,1.78,maker,9827.008625,
2020-02-07 20:00:00+00:00,signal,sell,1.117,9781.65484321076,10926.108459866418,4.370443383946568,2.131247139887103,0.01999562642973047,24.565700495562147,0.663,taker,,
2020-02-07 20:01:00+00:00,signal,sell,0.031,9784.793883585715,303.32861039115716,0.12133144415646287,1.1609692837437613,0.0004048610985778049,0.779079916227407,0.632,taker,,
2020-02-08 00:00:00+00:00,signal,buy,1.195,9821.028924,11736.12956418,0.23472259128360004,-0.5,0.005936679189716581,0.0,1.827,maker,9821.028924,
