window,total_return,sharpe,max_drawdown
recent_2024_2026_08,0.07228505499364846,0.25540233887144764,-0.1710285609685972
recent_2025_2026_08,-0.003980135896260006,0.019359665097230912,-0.07694287946700362
recent_2026_ytd,0.024348273924177155,0.43347465174611044,-0.05650441478695534
