entry_time,exit_time,side,entry_price,exit_price,bars,pnl
2020-11-08 12:00:00+00:00,2020-11-09 12:00:00+00:00,long,15349.33,15006.9,6,-1342.8565400543594
2020-11-09 16:00:00+00:00,2020-11-10 20:00:00+00:00,long,15359.57,15294.68,7,-37.869629331289616
2020-11-12 20:00:00+00:00,2020-11-14 08:00:00+00:00,long,16289.02,15916.92,9,-476.11126891821186
2020-11-15 08:00:00+00:00,2020-11-15 12:00:00+00:00,long,15950.0,16022.0,1,44.88446915410532
2020-11-17 12:00:00+00:00,2020-11-22 08:00:00+00:00,long,17322.38,17925.2,29,2130.294561012386
2020-11-22 16:00:00+00:00,2020-11-23 00:00:00+00:00,long,18607.72,18390.41,2,-38.284831805380236
2020-11-24 08:00:00+00:00,2020-11-25 04:00:00+00:00,long,19089.69,18991.05,5,-68.87571079189001
2020-11-29 08:00:00+00:00,2020-12-01 12:00:00+00:00,long,18086.25,19276.01,13,1528.482060469105
2020-12-02 08:00:00+00:00,2020-12-02 12:00:00+00:00,long,19130.01,18898.97,1,-327.70566373851034
2020-12-12 16:00:00+00:00,2020-12-17 12:00:00+00:00,long,18796.0,23348.36,29,14531.031773926938
2020-12-17 16:00:00+00:00,2020-12-21 08:00:00+00:00,long,22910.74,22663.0,22,-243.18478982116358
2020-12-22 20:00:00+00:00,2020-12-23 08:00:00+00:00,long,23826.99,23080.0,3,-421.69245273488923
2020-12-23 12:00:00+00:00,2020-12-23 20:00:00+00:00,long,23471.08,23238.27,2,-125.85323051964224
2020-12-24 20:00:00+00:00,2020-12-25 00:00:00+00:00,long,23737.44,23492.62,1,-144.7101244233636
2020-12-26 16:00:00+00:00,2021-01-03 04:00:00+00:00,long,25944.43,34472.24,45,13222.895875167618
2021-01-03 08:00:00+00:00,2021-01-04 08:00:00+00:00,long,34464.06,30760.39,6,-1947.3496652633403
2021-01-05 16:00:00+00:00,2021-01-10 16:00:00+00:00,long,33747.0,37531.91,30,1349.475938978765
2021-01-14 00:00:00+00:00,2021-01-15 04:00:00+00:00,long,37103.0,38510.21,7,-63.92548503969738
2021-02-04 08:00:00+00:00,2021-02-15 00:00:00+00:00,long,37361.16,47165.18,64,1224.3674605072592
2021-02-15 16:00:00+00:00,2021-02-15 20:00:00+00:00,long,48722.66,47981.58,1,-76.39299218825181
2021-02-17 16:00:00+00:00,2021-02-22 08:00:00+00:00,long,52250.27,54606.16,28,842.4770564643259
2021-03-03 08:00:00+00:00,2021-03-05 00:00:00+00:00,long,51721.4,47300.23,10,-641.5527081403488
2021-03-09 16:00:00+00:00,2021-03-15 08:00:00+00:00,long,54143.1,56182.03,34,1133.864676597761
