timestamp,reason,side,quantity,price,notional,fee,slippage_bps,participation,realized_pnl,position_after,trigger_price
2020-05-14 08:00:00+00:00,signal,buy,0.47000000000000003,9503.596294832023,4466.690258571051,1.7866761034284206,1.2168399190336734,0.0007346804763520314,0.0,0.835,
2020-05-16 00:00:00+00:00,signal,sell,0.835,9309.995443116966,7773.846195002667,3.109538478001067,1.3044028467108266,0.0014478295794633595,-89.9141738487591,0.0,
2020-05-16 08:00:00+00:00,signal,buy,0.303,9387.018569443855,2844.266626541488,1.1377066506165954,1.223721875387501,0.0007820543363578215,0.0,0.303,
2020-05-16 12:00:00+00:00,signal,sell,0.303,9408.834023740714,2850.876709193436,1.1403506836773745,1.239082103386519,0.0008931289399956587,6.610082651948174,0.0,
2020-05-16 16:00:00+00:00,signal,buy,0.316,9376.506714373172,2962.9761217419223,1.185190448696769,1.2444501993224535,0.0009336859366998013,0.0,0.316,
2020-05-16 20:00:00+00:00,signal,sell,0.316,9324.457628843647,2946.5286107145926,1.178611444285837,1.2142622143504243,0.0007173171327866736,-16.44751102732982,0.0,
2020-05-28 20:00:00+00:00,signal,buy,0.516,9450.393038174425,4876.402807698003,1.9505611230792013,1.4425165063757914,0.0030597009127349348,0.0,0.516,
2020-05-29 00:00:00+00:00,signal,buy,0.763,9570.807680605098,7302.52626030169,2.921010504120676,1.2828991503262064,0.0012504988946138986,0.0,1.279,
2020-05-30 16:00:00+00:00,signal,buy,0.121,9538.248458890512,1154.128063525752,0.4616512254103008,1.2042013720233908,0.0006515343802536757,0.0,1.4,
2020-06-01 04:00:00+00:00,signal,buy,0.011,9551.814282188396,105.06995710407234,0.04202798284162894,1.0410437935122703,2.6321765404341877e-05,0.0,1.4109999999999998,
2020-06-01 20:00:00+00:00,signal,buy,0.128,9568.783230586874,1224.8042535151199,0.48992170140604796,1.3412391814745641,0.0018194402964598518,0.0,1.5389999999999997,
2020-06-01 23:05:00+00:00,take_profit,sell,1.5389999999999997,9935.454088814151,15290.663842684975,6.11626553707399,1.0,,627.7325005403371,0.0,9936.447733587509
2020-06-02 04:00:00+00:00,signal,buy,1.2570000000000001,10111.504347542223,12710.160964860575,5.08406438594423,1.4978724432185522,0.0038730776518189135,0.0,1.2570000000000001,
2020-06-02 14:47:00+00:00,stop_loss,sell,1.2570000000000001,9751.447633093703,12257.569674798786,4.903027869919515,1.0,,-452.5912900617889,0.0,9752.42287538124
2020-06-04 00:00:00+00:00,signal,buy,0.47000000000000003,9664.887585095683,4542.497164994971,1.8169988659979885,1.3531062977513968,0.0019481883986202824,0.0,0.47000000000000003,
2020-06-04 12:00:00+00:00,signal,sell,0.47000000000000003,9617.161961320582,4520.066121820674,1.8080264487282698,1.2975519648453342,0.00138339330911436,-22.431043174297358,0.0,
2020-06-11 20:00:00+00:00,signal,buy,0.47500000000000003,9282.09430988546,4408.994797195594,1.7635979188782378,1.1790861819408753,0.000501122821283755,0.0,0.47500000000000003,
2020-06-12 04:00:00+00:00,signal,sell,0.47500000000000003,9358.2777211515,4445.181917546963,1.7780727670187852,1.5516247247508272,0.004754528702444154,36.18712035136896,0.0,
2020-06-23 12:00:00+00:00,signal,buy,2.032,9640.98255653147,19590.476554871948,7.83619062194878,1.527625918193881,0.0043498298367177475,0.0,2.032,
2020-06-24 04:00:00+00:00,signal,buy,0.16,9658.353534596201,1545.336565535392,0.6181346262141568,1.2980445436012433,0.0013879773432886478,0.0,2.192,
2020-06-24 08:00:00+00:00,signal,sell,0.161,9517.868091416096,1532.3767627179916,0.6129507050871966,1.06305424997788,6.212247562926532e-05,-20.02556957470082,2.031,
2020-06-24 10:38:00+00:00,stop_loss,sell,2.031,9428.711873248983,19149.713814568688,7.659885525827476,1.0,,-433.6969735459605,0.0,9429.654838732857
2020-07-22 04:00:00+00:00,signal,buy,0.616,9359.922482172096,5765.712249018011,2.3062848996072045,1.2848788852502073,0.0012680621759593885,0.0,0.616,
2020-07-23 04:00:00+00:00,signal,buy,0.773,9495.351952045681,7339.907058931311,2.935962823572525,1.8137972995380183,0.010347906948990173,0.0,1.389,
2020-07-23 14:26:00+00:00,take_profit,sell,1.389,9534.039809294638,13242.781295110251,5.297112518044101,1.0,,137.16198716093115,0.0,9534.9933086255
2020-07-24 00:00:00+00:00,signal,buy,1.27,9606.434991717584,12200.172439481332,4.880068975792533,2.108397827232536,0.019196027240840727,0.0,1.27,
2020-07-25 20:00:00+00:00,signal,buy,1.399,9675.659829479435,13536.24810144173,5.414499240576692,1.6020383057808838,0.005663283150429953,0.0,2.669,
2020-07-26 09:53:00+00:00,take_profit,sell,2.669,9820.575607785528,26211.116297179575,10.484446518871831,1.0,,474.6957562565082,0.0,9821.557763561883
2020-07-26 16:00:00+00:00,signal,buy,2.0380000000000003,9970.008006235359,20318.876316707665,8.127550526683066,1.3723097988881878,0.0021658529116900457,0.0,2.0380000000000003,
2020-07-27 03:53:00+00:00,take_profit,sell,2.0380000000000003,10283.770970523283,20958.325237926452,8.383330095170582,1.0,,639.4489212187887,0.0,10284.79945046833
2020-07-27 04:00:00+00:00,signal,buy,1.873,10278.622789949175,19251.860485574805,7.700744194229922,1.364950783553982,0.0020810792877603967,0.0,1.873,
2020-07-27 04:18:00+00:00,take_profit,sell,1.873,10283.770970523283,19261.50302779011,7.704601211116044,1.0,,9.642542215303825,0.0,10284.79945046833
2020-07-27 12:00:00+00:00,signal,buy,1.758,10270.99553084244,18056.41014322101,7.222564057288404,1.3978503873966157,0.0024732020429943298,0.0,1.758,
2020-07-27 12:00:00+00:00,take_profit,sell,1.758,10283.770970523283,18078.86936617993,7.231547746471972,1.0,,22.459222958922332,0.0,10284.79945046833
2020-07-27 20:00:00+00:00,signal,buy,1.411,10807.99912657874,15250.086767602601,6.100034707041041,1.3687353363891115,0.0021244648172186117,0.0,1.411,
2020-07-27 22:10:00+00:00,take_profit,sell,1.411,11295.900244149738,15938.51524449528,6.375406097798113,1.0,,688.4284768926788,0.0,11297.029947144452
2020-07-28 00:00:00+00:00,signal,buy,1.299,11048.914043036655,14352.539341904614,5.741015736761846,1.2075432236339123,0.0006730342136930641,0.0,1.299,
2020-07-28 08:00:00+00:00,signal,sell,0.133,10896.079687692107,1449.1785984630503,0.5796714393852201,1.0923032171310945,0.00013312318582421836,-20.326969260824935,1.166,
2020-07-29 14:49:00+00:00,take_profit,sell,1.166,11295.900244149738,13171.019684678593,5.268407873871437,1.0,,287.9859104978543,0.0,11297.029947144452
2020-07-31 20:00:00+00:00,signal,buy,1.202,11327.997133933273,13616.252554987794,5.446501021995117,1.4454192991159978,0.0030999742503904173,0.0,1.202,
2020-08-02 02:10:00+00:00,take_profit,sell,1.202,11955.946162494629,14371.047287318543,5.748418914927417,1.0,,754.7947323307494,0.0,11957.141876682297
2020-08-05 16:00:00+00:00,signal,buy,1.166,11673.658011624319,13611.485241553955,5.444594096621582,1.4119347261680193,0.0026514096659862665,0.0,1.166,
2020-08-06 04:00:00+00:00,signal,sell,0.6910000000000001,11653.14553030765,8052.323561442587,3.220929424577035,1.6769222849667063,0.007159746560696042,-14.174124589818582,0.47499999999999987,
2020-08-07 04:00:00+00:00,signal,sell,0.47500000000000003,11831.306175877653,5619.870433541885,2.2479481734167543,1.3891921476454911,0.002366726996701715,74.88287802033385,0.0,
2020-08-15 04:00:00+00:00,signal,buy,1.441,11903.059068607288,17152.308117863104,6.860923247145242,1.7553767527246114,0.008915531852449666,0.0,1.441,
2020-08-15 12:00:00+00:00,signal,sell,0.85,11851.946444895311,10074.154478161014,4.029661791264406,1.3359354594701038,0.0017633223895217158,-43.44573015518044,0.5910000000000001,
2020-08-15 16:00:00+00:00,signal,sell,0.591,11857.879327403494,7008.006682495465,2.803202672998186,1.3159749503396732,0.001560002644408733,-26.701227051442274,0.0,
2020-08-16 00:00:00+00:00,signal,buy,0.586,11860.772991482427,6950.412973008702,2.7801651892034807,1.5709635054373556,0.005093739445958019,0.0,0.586,
2020-08-16 08:00:00+00:00,signal,sell,0.586,11871.334882620518,6956.6022412156235,2.7826408964862495,1.4698101751880683,0.0034487750110975537,6.189268206921675,0.0,
2020-08-24 12:00:00+00:00,signal,buy,0.8250000000000001,11800.897024694832,9735.740045373237,3.894296018149295,1.6162609637199417,0.005934024615703615,0.0,0.8250000000000001,
2020-08-24 16:00:00+00:00,signal,sell,0.8250000000000001,11765.7813788798,9706.769637575835,3.882707855030334,1.774850606100955,0.009381147840234643,-28.970407797401915,0.0,
2020-08-31 16:00:00+00:00,signal,buy,0.905,11750.673586266403,10634.359595571095,4.253743838228439,1.4244499671490258,0.002814965228325143,0.0,0.905,
2020-09-01 04:00:00+00:00,signal,sell,0.905,11696.97679974337,10585.76400376775,4.2343056015071,1.5157177105506656,0.004155699327744065,-48.59559180334454,0.0,
2020-09-01 08:00:00+00:00,signal,buy,0.846,11936.00212622125,10097.857798783178,4.039143119513271,1.4765299015690512,0.003548136673272026,0.0,0.846,
2020-09-01 16:00:00+00:00,signal,buy,1.202,12050.670712624062,14484.906196574122,5.793962478629649,1.2869924310337093,0.0012869477417287252,0.0,2.048,
2020-09-01 20:00:00+00:00,signal,sell,1.233,11967.534077682563,14755.969517782602,5.902387807113041,1.876327148400474,0.011999207359745408,-44.10275090663396,0.815,
2020-09-02 08:00:00+00:00,signal,sell,0.8150000000000001,11736.147524834958,9564.960232740492,3.825984093096197,1.2885661750647606,0.001301100584242282,-217.73149392757585,0.0,
2020-10-10 00:00:00+00:00,signal,buy,0.457,11052.135121894906,5050.8257507059725,2.020330300282389,1.5158843115192429,0.00415838473237005,0.0,0.457,
2020-10-10 02:07:00+00:00,take_profit,sell,0.457,11355.52052714935,5189.472880907253,2.0757891523629013,1.0,,138.64713020128127,0.0,11356.656192768627
2020-10-10 08:00:00+00:00,signal,buy,1.012,11384.011358952524,11520.619495259954,4.6082477981039816,1.7759275421281344,0.009407242978640748,0.0,1.012,
2020-10-13 00:00:00+00:00,signal,sell,0.117,11529.049487482584,1348.8987900354623,0.539559516014185,1.1452473055213142,0.00032963718376878104,16.969461038016917,0.895,
2020-10-15 04:00:00+00:00,signal,buy,0.035,11379.7551050015,398.29142867505254,0.159316571470021,1.182155504593354,0.0005184473102134288,0.0,0.93,
2020-10-16 08:00:00+00:00,signal,sell,0.93,11307.317909995789,10515.805656296085,4.206322262518434,1.4962317693695117,0.0038475932645561923,-71.17593864147808,0.0,
2020-10-17 16:00:00+00:00,signal,buy,0.8300000000000001,11337.776511037784,9410.354504161362,3.764141801664545,1.6553701406885977,0.006711094082909253,0.0,0.8300000000000001,
2020-10-17 20:00:00+00:00,signal,sell,0.8300000000000001,11338.242157689803,9410.740990882538,3.764296396353015,1.796994704008387,0.009925008722147128,0.38648672117587923,0.0,
2020-10-19 16:00:00+00:00,signal,buy,2.186,11802.586816390145,25800.454780628857,10.320181912251543,1.2429467628033577,0.0009222363993223583,0.0,2.186,
2020-10-20 12:00:00+00:00,signal,sell,0.155,11772.714790837066,1824.7707925797451,0.7299083170318981,1.1679961363751332,0.0004409797162026936,-4.630163960727223,2.031,
2020-10-21 03:05:00+00:00,take_profit,sell,2.031,12157.662750358884,24692.213045978897,9.876885218391559,1.0,,721.1592218905095,0.0,12158.878638222706
2020-10-21 08:00:00+00:00,signal,buy,1.9140000000000001,12195.838434131436,23342.83476292757,9.33713390517103,2.065421174410365,0.01773628560753064,0.0,1.9140000000000001,
2020-10-21 14:22:00+00:00,take_profit,sell,1.9140000000000001,12627.747715702162,24169.50912785394,9.667803651141577,1.0,,826.6743649263702,0.0,12629.010616763839
2020-10-21 20:00:00+00:00,signal,buy,1.666,12682.229500054262,21128.5943470904,8.45143773883616,1.7582807998904166,0.00898421517941328,0.0,1.666,
2020-10-21 23:00:00+00:00,take_profit,sell,1.666,13215.562965332518,22017.127900243973,8.80685116009759,1.0,,888.5335531535744,0.0,13216.884653797897
2020-10-22 00:00:00+00:00,signal,buy,1.595,12797.835769310519,20412.54805205028,8.165019220820112,1.3877469396989615,0.0023491826444673436,0.0,1.595,
2020-10-23 04:00:00+00:00,signal,sell,0.026000000000000002,12958.301126168406,336.9158292803786,0.13476633171215144,1.1334104166929275,0.00027809905128407103,4.172099278305061,1.569,
2020-10-24 04:00:00+00:00,signal,buy,0.124,12973.23563138021,1608.681218291146,0.6434724873164585,1.3457446910187647,0.0018678029901197056,0.0,1.693,
2020-10-25 00:00:00+00:00,signal,buy,0.15,13112.442642886148,1966.866396432922,0.7867465585731689,1.1918672782827546,0.0005752039449317502,0.0,1.843,
2020-10-25 03:32:00+00:00,take_profit,sell,1.843,13215.562965332518,24356.28254510783,9.742513018043134,1.0,,700.9306083355608,0.0,13216.884653797897
2020-10-25 08:00:00+00:00,signal,buy,1.616,13021.976388434803,21043.513843710643,8.417405537484258,2.0864384264567857,0.018442944601279643,0.0,1.616,
2020-10-26 00:00:00+00:00,signal,buy,0.159,13025.849615585958,2071.110088878167,0.8284440355512669,1.258898302436224,0.0010473176719431004,0.0,1.7750000000000001,
2020-10-26 20:00:00+00:00,signal,sell,1.7750000000000001,12995.782797633992,23067.514465800337,9.227005786320136,1.6134957131518046,0.0058808904696193934,-47.10946678846972,0.0,
2020-10-27 00:00:00+00:00,signal,buy,1.672,13049.409717180455,21818.61304712572,8.727445218850288,1.6629702377329099,0.006867649001869232,0.0,1.672,
2020-10-27 17:00:00+00:00,take_profit,sell,1.672,13646.239227043337,22816.51198761646,9.126604795046585,1.0,,997.8989404907392,0.0,13647.603987442082
2020-10-28 00:00:00+00:00,signal,buy,1.698,13632.061035612378,23147.23963846982,9.258895855387928,1.5928489609072378,0.005491717038262368,0.0,1.698,
2020-10-28 12:00:00+00:00,signal,sell,0.179,13313.440928077422,2383.1059261258583,0.9532423704503433,1.0582709700658715,5.305478050652617e-05,-57.03299924875718,1.519,
2020-10-28 12:39:00+00:00,stop_loss,sell,1.519,13205.238914589863,20058.757911262,8.0235031645048,1.0,,-648.3428018331998,0.0,13206.559570546919
2020-10-29 16:00:00+00:00,signal,buy,1.385,13430.844736941106,18601.71996066343,7.440687984265373,1.4630683579754977,0.003350504752470682,0.0,1.385,
2020-10-30 08:00:00+00:00,signal,sell,0.861,13213.198727184825,11376.564104106134,4.550625641642454,1.3630516951772862,0.0020594770839234555,-187.39321440015817,0.524,
2020-10-31 04:00:00+00:00,signal,buy,0.011,13485.875861156988,148.34463447272685,0.05933785378909075,1.0648281700905393,6.566705683262347e-05,0.0,0.535,
2020-10-31 08:00:00+00:00,signal,buy,0.8290000000000001,13567.149947580336,11247.1673065441,4.49886692261764,1.5775495781683124,0.005211929925662432,0.0,1.364,
2020-11-02 08:00:00+00:00,signal,buy,0.138,13733.92615195828,1895.2818089702428,0.7581127235880971,1.3079922475838364,0.0014821753839334875,0.0,1.5020000000000002,
2020-11-02 12:00:00+00:00,signal,sell,1.502,13404.229943679344,20133.153375406375,8.05326135016255,1.3203463528687716,0.0016034654030675545,-195.40301673783136,0.0,
2020-11-03 16:00:00+00:00,signal,buy,0.561,13703.204306856544,7687.497616146522,3.074999046458609,1.367974391204509,0.0021157055090988914,0.0,0.561,
2020-11-04 20:00:00+00:00,signal,buy,0.75,14098.97908995745,10574.234317468086,4.229693726987235,1.226544153965425,0.000801910213998596,0.0,1.311,
2020-11-05 07:25:00+00:00,take_profit,sell,1.311,14407.5394951614,18888.284278156596,7.555313711262639,1.0,,626.5523445419832,0.0,14408.98039320072
2020-11-05 12:00:00+00:00,signal,buy,1.284,14715.976664581805,18895.314037323038,7.5581256149292155,1.3637818901400927,0.002067769743654662,0.0,1.284,
2020-11-05 22:57:00+00:00,take_profit,sell,1.284,15521.180058151022,19929.195194665914,7.971678077866366,1.0,,1033.8811573428736,0.0,15522.732331384159
2020-11-06 04:00:00+00:00,signal,buy,1.101,15453.428501119255,17014.2247797323,6.80568991189292,1.2480996144425995,0.0009617721669776015,0.0,1.101,
2020-11-07 18:58:00+00:00,stop_loss,sell,1.101,14775.593236121033,16267.928152969256,6.507171261187703,1.0,,-746.296626763043,0.0,14777.070943215354
2020-11-08 16:00:00+00:00,signal,buy,0.987,15352.145922221414,15152.568025232536,6.061027210093015,1.3979949325166834,0.0024749994735774896,0.0,0.987,
2020-11-10 00:00:00+00:00,signal,sell,0.631,15326.549824426958,9671.05293921341,3.868421175685364,1.4157578539124471,0.0027008530170294343,-16.151137708301736,0.356,
2020-11-11 20:00:00+00:00,signal,buy,0.721,15817.043380059513,11404.08827702291,4.561635310809164,1.3805876621817565,0.0022632338844527315,0.0,1.077,
2020-11-12 00:00:00+00:00,signal,sell,0.651,15687.982233965162,10212.876434311322,4.085150573724529,1.438962077596182,0.0030107453994930697,16.020910920176462,0.42599999999999993,
2020-11-12 08:00:00+00:00,signal,buy,0.652,15865.173528619722,10344.09314066006,4.137637256264024,1.3071396005330178,0.0014739802221184644,0.0,1.0779999999999998,
2020-11-13 00:49:00+00:00,take_profit,sell,1.0779999999999998,16417.49797049521,17698.06281219383,7.079225124877533,1.0,,681.3729695911845,0.0,16419.13988448366
