entry_time,side,equity_before,exit_time,pnl,exit_reason,equity_at_trigger
2020-01-26 20:00:00+00:00,long,10000.0,2020-02-02 08:00:00+00:00,873.1354718431085,signal,
2020-02-02 16:00:00+00:00,long,10873.135471843108,2020-02-03 00:00:00+00:00,-110.96432075197117,signal,
2020-02-03 04:00:00+00:00,long,10762.171151091137,2020-02-03 20:00:00+00:00,7.3956744764418545,signal,
2020-02-04 16:00:00+00:00,long,10769.56682556758,2020-02-04 20:00:00+00:00,-3.1412782088900713,signal,
2020-02-06 20:00:00+00:00,long,10766.425547358689,2020-02-10 05:58:00+00:00,-194.3149381241201,stop_loss,10574.74943957395
2020-02-11 16:00:00+00:00,long,10572.110609234569,2020-02-15 15:53:00+00:00,-166.6629292130201,stop_loss,10406.062114054359
2020-02-19 00:00:00+00:00,long,10405.447680021549,2020-02-19 21:47:00+00:00,-195.8249332328578,stop_loss,10211.335982610934
2020-02-23 12:00:00+00:00,long,10209.622746788691,2020-02-24 04:00:00+00:00,-88.31259494398364,signal,
2020-04-02 04:00:00+00:00,short,10121.310151844707,2020-04-02 12:00:00+00:00,-7.068446175975623,signal,
2020-04-04 08:00:00+00:00,long,10114.241705668732,2020-04-10 04:00:00+00:00,170.1015945579984,signal,
2020-04-12 16:00:00+00:00,long,10284.34330022673,2020-04-13 00:30:00+00:00,-64.21777938813648,stop_loss,10220.575718725551
2020-04-18 20:00:00+00:00,short,10220.125520838594,2020-04-20 04:00:00+00:00,5.121209083719805,signal,
2020-04-22 16:00:00+00:00,long,10225.246729922314,2020-04-29 16:44:00+00:00,928.3119866871366,take_profit,11156.56397421075
2020-04-30 00:00:00+00:00,long,11153.55871660945,2020-04-30 09:52:00+00:00,-46.67525387597743,stop_loss,11115.165060527888
2020-04-30 16:00:00+00:00,long,11106.883462733473,2020-05-04 08:00:00+00:00,-101.04066411774329,signal,
2020-05-04 16:00:00+00:00,long,11005.84279861573,2020-05-10 00:15:00+00:00,1036.572266189316,stop_loss,12042.863247167876
2020-05-14 00:00:00+00:00,long,12042.415064805045,2020-05-16 00:00:00+00:00,-1.3394219572273869,signal,
2020-05-16 08:00:00+00:00,long,12041.075642847818,2020-05-16 12:00:00+00:00,7.692546637503256,signal,
2020-05-29 00:00:00+00:00,long,12048.768189485321,2020-06-02 14:48:00+00:00,647.0268043563719,stop_loss,12698.815817762306
2020-06-04 00:00:00+00:00,long,12695.794993841693,2020-06-04 08:00:00+00:00,-14.200247385022521,signal,
2020-06-11 20:00:00+00:00,long,12681.59474645667,2020-06-13 08:00:00+00:00,16.546404093935053,signal,
2020-06-23 16:00:00+00:00,long,12698.141150550606,2020-06-24 10:38:00+00:00,-726.538288392414,stop_loss,11974.955723049869
2020-07-22 08:00:00+00:00,long,11971.602862158192,2020-07-26 10:05:00+00:00,3709.5134610079895,take_profit,15699.43358636668
2020-07-27 08:00:00+00:00,long,15681.116323166181,2020-08-01 06:16:00+00:00,1827.5580802286095,take_profit,17511.401998576515
2020-08-02 00:00:00+00:00,long,17508.67440339479,2020-08-02 04:39:00+00:00,18.828674925509404,stop_loss,17531.167638966363
2020-08-05 16:00:00+00:00,long,17527.5030783203,2020-08-07 00:00:00+00:00,97.2670927180261,signal,
2020-08-08 16:00:00+00:00,short,17624.770171038326,2020-08-09 13:40:00+00:00,16.39795998613772,take_profit,17641.70678576134
2020-08-15 04:00:00+00:00,long,17641.168131024464,2020-08-15 16:00:00+00:00,-143.60159938623838,signal,
2020-08-16 00:00:00+00:00,long,17497.566531638226,2020-08-16 04:00:00+00:00,216.04123827763033,signal,
2020-08-17 04:00:00+00:00,short,17713.607769915856,2020-08-17 13:23:00+00:00,-47.233151599655685,stop_loss,17667.027983226097
2020-08-21 16:00:00+00:00,long,17666.3746183162,2020-08-21 20:00:00+00:00,-8.359188183134393,signal,
2020-08-24 12:00:00+00:00,long,17658.015430133066,2020-08-24 16:00:00+00:00,-43.6754216065674,signal,
2020-08-31 04:00:00+00:00,short,17614.3400085265,2020-08-31 20:00:00+00:00,-8.106846435177431,signal,
2020-09-13 00:00:00+00:00,short,17606.23316209132,2020-09-13 04:00:00+00:00,-21.51363971372848,signal,
2020-09-27 20:00:00+00:00,short,17584.719522377593,2020-09-28 00:00:00+00:00,-9.504443331970833,signal,
2020-10-06 04:00:00+00:00,short,17575.21507904562,2020-10-06 16:00:00+00:00,7.868813392753509,signal,
2020-10-10 04:00:00+00:00,long,17583.083892438375,2020-10-16 08:00:00+00:00,-1016.4867602450431,signal,
2020-10-19 20:00:00+00:00,long,16566.597132193332,2020-10-21 22:53:00+00:00,6631.882059761032,take_profit,23224.058091841747
2020-10-25 08:00:00+00:00,long,23198.479191954364,2020-10-26 20:00:00+00:00,-461.03622867754166,signal,
2020-10-27 00:00:00+00:00,long,22737.442963276822,2020-10-28 13:54:00+00:00,-221.23834793557398,stop_loss,22520.188654907415
2020-10-29 16:00:00+00:00,long,22516.20461534125,2020-11-02 12:00:00+00:00,-654.326540328806,signal,
2020-11-03 16:00:00+00:00,long,21861.878075012442,2020-11-07 18:58:00+00:00,670.7516304626151,stop_loss,22543.271454325924
2020-11-08 16:00:00+00:00,long,22532.629705475058,2020-11-09 16:00:00+00:00,-1212.2629415052215,signal,
2020-11-09 20:00:00+00:00,long,21320.366763969836,2020-11-11 00:00:00+00:00,-35.5696303678269,signal,
2020-11-13 00:00:00+00:00,long,21284.79713360201,2020-11-14 12:00:00+00:00,-424.68913967493427,signal,
2020-11-15 12:00:00+00:00,long,20860.107993927075,2020-11-15 16:00:00+00:00,38.896028281127656,signal,
2020-11-17 16:00:00+00:00,long,20899.004022208203,2020-11-22 11:54:00+00:00,1878.2062001559898,stop_loss,22780.437958786468
