year,start_equity,end_equity,total_return,annualized_volatility,sharpe,max_drawdown
2020,10000.0,10853.687064768917,0.08536870647689176,0.28890805030462813,0.42531130187354965,-0.16486547922277994
2021,10853.687064768917,10628.750567397898,-0.020724431801720566,0.03709650621980645,-0.5537646817968145,-0.04984327564698032
2022,10628.750567397898,10325.820889329687,-0.0285009678369349,0.03089831162688034,-0.9255261603503836,-0.03923604391814939
2023,10325.820889329687,10278.11363168019,-0.004620190313275319,0.025116494766486006,-0.1723422828076984,-0.02242169877488731
2024,10278.11363168019,10144.359215141536,-0.013013517979250877,0.027466600959556785,-0.46187584902265943,-0.032282806977454226
2025,10144.359215141536,10291.6519767755,0.014519671327698491,0.02748182868880337,0.5382541713282907,-0.01732663688760283
2026,10291.6519767755,10446.314187521924,0.01502792856729318,0.021787732157919126,1.1951600672257874,-0.010017013867705815
