code,strategy,final_equity,total_return,cagr,annualized_volatility,sharpe,sortino,calmar,max_drawdown,fees_paid,funding_paid,maker_fill_ratio,liquidation_count,governor_max_drawdown_observed
main_v43,main: V4.3 maker/protection,45280.87021613955,3.5280870216139553,0.2579284370752737,0.2321731704119638,1.105313546365058,1.9639881665367631,1.3481398280072363,-0.1913217247327621,2865.2079064760837,4785.854084398687,0.5613014368042131,0.0,0.19396333091208395
xuyujian_v71_ref,xuyujian: V7.1 reference,18799.81670403056,0.8799816704030561,0.10066037344719225,0.1778764857684829,0.6293784975168822,1.017618427096706,0.43652915103535495,-0.2305925576984884,613.1443011573631,1127.1944074741655,0.4983911608237318,0.0,0.24661712972671157
wzy_v71_2023_targeted_live_like,wzy: V7.1 2023-targeted live-like,13772.919917909678,0.37729199179096784,0.04983928024098594,0.14800031059609722,0.40279476763955474,0.6330925628342986,0.29139851771743697,-0.17103477612509355,990.133234838226,583.6375156447706,0.7717976572189691,0.0,0.21240422778274826
