,V8_base,V8_single_same_initial,V8_single_same_budget,V8_leverage_1_5,V8_maker_fee_1_2bps,V8_taker_only,V4_1_2,V4_1_2_plus_V8,V4_1_2_plus_V8_1_5,V4_1_2_plus_V8_single
2020-09-26 16:00:00+00:00,9955.759073666291,9953.853964406644,9861.24691348169,9933.750057462508,9954.740337716565,9953.059694124262,17661.789921116717,17584.719522377593,17545.906150948107,17418.229120144562
2020-09-26 20:00:00+00:00,9955.759073666291,9953.853964406644,9861.24691348169,9933.750057462508,9954.740337716565,9953.059694124262,17661.789921116717,17584.719522377593,17545.906150948107,17418.229120144562
2020-09-27 00:00:00+00:00,9955.759073666291,9953.853964406644,9861.24691348169,9933.750057462508,9954.740337716565,9953.059694124262,17661.789921116717,17584.719522377593,17545.906150948107,17418.229120144562
2020-09-27 04:00:00+00:00,9955.759073666291,9953.853964406644,9861.24691348169,9933.750057462508,9954.740337716565,9953.059694124262,17661.789921116717,17584.719522377593,17545.906150948107,17418.229120144562
2020-09-27 08:00:00+00:00,9955.759073666291,9953.853964406644,9861.24691348169,9933.750057462508,9954.740337716565,9953.059694124262,17661.789921116717,17584.719522377593,17545.906150948107,17418.229120144562
2020-09-27 12:00:00+00:00,9955.759073666291,9953.853964406644,9861.24691348169,9933.750057462508,9954.740337716565,9953.059694124262,17661.789921116717,17584.719522377593,17545.906150948107,17418.229120144562
2020-09-27 16:00:00+00:00,9955.759073666291,9953.853964406644,9861.24691348169,9933.750057462508,9954.740337716565,9953.059694124262,17661.789921116717,17584.719522377593,17545.906150948107,17418.229120144562
2020-09-27 20:00:00+00:00,9955.759073666291,9953.853964406644,9861.24691348169,9933.750057462508,9954.740337716565,9953.059694124262,17661.789921116717,17584.719522377593,17545.906150948107,17418.229120144562
2020-09-28 00:00:00+00:00,9950.825834013162,9948.920724753514,9846.527409801212,9926.370251802542,9949.66459041509,9947.58207116552,17661.789921116717,17575.85913157223,17532.65620873459,17391.8918116956
2020-09-28 04:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-28 08:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-28 12:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-28 16:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-28 20:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-29 00:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-29 04:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-29 08:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-29 12:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-29 16:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-29 20:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-30 00:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-30 04:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-30 08:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-30 12:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-30 16:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-09-30 20:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-01 00:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-01 04:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-01 08:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-01 12:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-01 16:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-01 20:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-02 00:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-02 04:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-02 08:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-02 12:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-02 16:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-02 20:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-03 00:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-03 04:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-03 08:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-03 12:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-03 16:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-03 20:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-04 00:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-04 04:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-04 08:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-04 12:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-04 16:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-04 20:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-05 00:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-05 04:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-05 08:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-05 12:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-05 16:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-05 20:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-06 00:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-06 04:00:00+00:00,9950.465967856591,9948.560858596944,9845.43059616107,9925.828368436602,9949.30472425852,9947.222205008951,17661.789921116717,17575.21507904562,17531.684725953557,17389.923402381683
2020-10-06 08:00:00+00:00,9958.82411520633,9956.919005946682,9870.30484306418,9938.340565067943,9957.468835849397,9954.797995633427,17661.789921116717,17589.820796752225,17553.568547059716,17433.744093446083
2020-10-06 12:00:00+00:00,9961.173778175858,9959.268668916213,9877.297552620208,9941.85802460317,9959.818498818924,9957.147658602958,17661.789921116717,17593.97139900379,17559.787415517996,17446.083341495654
2020-10-06 16:00:00+00:00,9954.95916153643,9953.054052276782,9858.80255579508,9932.55470628067,9953.603882179495,9950.933041963528,17661.789921116717,17582.993483383238,17543.33914872382,17413.447300820324
2020-10-06 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-07 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-07 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-07 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-07 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-07 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-07 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-08 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-08 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-08 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-08 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-08 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-08 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-09 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-09 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-09 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-09 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-09 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-09 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-10 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-10 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17661.789921116717,17583.083892438375,17543.450471061482,17413.561269501624
2020-10-10 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17606.618934103273,17528.173761155493,17488.67076764388,17359.172849679864
2020-10-10 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17498.044351992437,17420.112534042815,17380.866218030278,17252.138332563503
2020-10-10 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17550.929220244034,17472.747355636013,17433.376016294278,17304.273060839903
2020-10-10 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17556.780840586212,17478.571308742532,17439.186135782966,17310.0416794751
2020-10-11 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17455.740033513615,17378.008235982335,17338.861930178966,17210.4340753397
2020-10-11 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17517.581584722084,17439.55739214963,17400.26488882567,17271.398441424644
2020-10-11 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17554.517944722083,17476.319112149627,17436.93928882567,17307.810881424644
2020-10-11 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17588.681076232522,17510.320715851507,17470.860128623266,17341.489429509405
2020-10-11 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17638.025934690082,17559.432265285628,17519.855023545668,17390.134360896645
2020-10-11 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17521.615574982083,17443.572309169627,17404.270269225668,17275.375211964645
2020-10-12 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17577.045494982085,17498.74014916963,17459.30706922567,17330.018891964643
2020-10-12 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17599.597650779844,17521.185675389148,17481.699280656067,17352.25115902768
2020-10-12 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17588.979240354085,17510.617470213627,17471.15617810567,17341.783364352643
2020-10-12 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17366.003118225806,17288.69560871007,17249.76144691447,17121.970024098522
2020-10-12 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17748.553912423267,17669.754748430976,17629.921454862953,17499.1260295536
2020-10-12 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17727.903759760644,17649.196840585788,17609.410859157535,17478.768677230393
2020-10-13 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17639.386505239283,17561.069455243665,17521.48688382197,17391.50578441615
2020-10-13 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17247.650183908245,17171.058514109987,17132.376141052133,17005.320686328792
2020-10-13 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17235.010200736207,17158.477704808447,17119.825551989125,16992.871950491186
2020-10-13 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17354.091496538043,17277.043775966464,17238.134010825233,17110.278766200616
2020-10-13 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16975.211410771008,16899.802976671108,16861.712854765716,16736.72636146654
2020-10-13 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16987.774477454503,16912.311687198053,16874.194387214382,16749.112770641237
2020-10-14 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17100.582263442422,17024.631391905332,16986.270051281343,16860.33429246708
2020-10-14 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16992.204011007103,16916.72205565145,16878.59517311818,16753.48001762144
2020-10-14 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17069.659824114424,16993.842743553334,16955.548298417343,16829.846673811084
2020-10-14 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16884.602922080227,16809.586520381374,16771.6924146765,16647.39197807915
2020-10-14 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16715.68273584049,16641.397194871715,16603.868519531883,16480.847089212173
2020-10-14 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16786.53593672761,16711.943837831797,16674.261883528445,16550.703976836412
2020-10-15 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17075.34373324649,16999.502060325714,16961.195319009883,16835.45065777417
2020-10-15 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16933.63003857249,16858.401513059714,16820.40134544788,16695.72969217617
2020-10-15 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16998.398260780174,16922.889504992836,16884.749222243725,16759.587165991536
2020-10-15 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16687.85727208385,16613.692122521265,16576.223642884528,16453.412897525657
2020-10-15 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16997.80973725563,16922.303527811287,16884.164518233672,16759.006918081723
2020-10-15 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17443.77157746483,17366.33584139979,17327.23206851182,17198.69779677365
2020-10-16 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17381.053497464836,17303.889121399792,17264.921028511824,17136.861636773654
2020-10-16 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,17394.37837102806,17317.156342724775,17278.159423717683,17149.999140562595
2020-10-16 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16663.086054166837,16589.028081317792,16551.613190037824,16428.990003927654
2020-10-16 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-16 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-16 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-17 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-17 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-17 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-17 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-17 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-17 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-18 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-18 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-18 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-18 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-18 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-18 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-19 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-19 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-19 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-19 12:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-19 16:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-19 20:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16640.548672163557,16566.597132193332,16529.235435530634,16406.798315744225
2020-10-20 00:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16867.7989459378,16792.81819131373,16754.999065915992,16630.903766965064
2020-10-20 04:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16831.239786965827,16756.427034604072,16718.682576878477,16594.857948239056
2020-10-20 08:00:00+00:00,9955.020420869316,9953.115311609668,9858.91877525124,9932.636163933472,9953.665141512382,9950.994301296416,16799.521332574284,16724.85433772569,16687.174661117053,16563.584864026616
