entry_time,side,equity_before,exit_time,pnl,exit_reason,equity_at_trigger
2020-01-23 16:00:00+00:00,short,10000.0,2020-01-24 20:00:00+00:00,-25.776761083146994,signal,
2020-01-27 16:00:00+00:00,long,9974.223238916853,2020-01-28 01:02:00+00:00,1042.4996121833774,take_profit,11030.517891158532
2020-01-28 04:00:00+00:00,long,11016.72285110023,2020-01-28 04:10:00+00:00,-7.577375728245897,take_profit,11026.966731622022
2020-01-28 08:00:00+00:00,long,11009.145475371985,2020-01-28 14:12:00+00:00,151.3279604042309,take_profit,11165.070260838662
2020-01-28 16:00:00+00:00,long,11160.473435776215,2020-01-28 17:32:00+00:00,-330.59610909938965,stop_loss,10842.214355157179
2020-01-28 20:00:00+00:00,long,10829.877326676826,2020-01-28 22:45:00+00:00,100.75378592583365,take_profit,10934.899266955574
2020-01-29 16:01:00+00:00,long,10930.63111260266,2020-01-31 12:41:00+00:00,-102.16491245468751,stop_loss,10832.430779053931
2020-02-01 12:00:00+00:00,long,10828.466200147972,2020-02-02 04:08:00+00:00,-118.36393372164821,stop_loss,10711.198332509362
2020-02-02 08:02:00+00:00,long,10710.102266426324,2020-02-04 05:45:00+00:00,-38.833634638493095,stop_loss,10672.377164070576
2020-02-06 00:00:00+00:00,long,10671.26863178783,2020-02-09 04:00:00+00:00,152.22260098416518,signal,
2020-02-09 20:00:00+00:00,long,10823.491232771996,2020-02-10 05:58:00+00:00,-176.31525350906668,stop_loss,10652.361947163032
2020-02-10 08:01:00+00:00,long,10647.17597926293,2020-02-10 08:11:00+00:00,-7.60724105740519,stop_loss,10640.724496661647
2020-02-12 00:00:00+00:00,long,10639.568738205524,2020-02-13 09:25:00+00:00,-104.36041476661558,stop_loss,10539.553846292529
2020-02-14 04:00:00+00:00,long,10535.208323438908,2020-02-15 15:52:00+00:00,-167.89902058775988,stop_loss,10368.117966579784
2020-02-26 04:01:00+00:00,short,10367.309302851148,2020-02-26 16:45:00+00:00,69.24898006153126,take_profit,10437.124310105419
2020-02-29 04:00:00+00:00,short,10436.55828291268,2020-03-02 13:22:00+00:00,-7.4848890499306435,stop_loss,10429.637304644746
2020-03-08 20:00:00+00:00,short,10429.073393862749,2020-03-09 04:34:00+00:00,22.900971604636652,take_profit,10452.165885446728
2020-03-10 04:00:00+00:00,short,10451.974365467386,2020-03-12 07:14:00+00:00,29.341462946620595,take_profit,10481.506954486646
2020-03-13 04:01:00+00:00,short,10481.315828414006,2020-03-15 21:57:00+00:00,-86.01673283760101,stop_loss,10395.597590468586
2020-03-17 08:00:00+00:00,short,10395.299095576405,2020-03-17 20:00:00+00:00,-0.09831263233718346,signal,
2020-03-18 08:00:00+00:00,short,10395.200782944068,2020-03-19 04:00:00+00:00,-2.00639447004869,signal,
2020-03-29 04:00:00+00:00,short,10393.19438847402,2020-03-30 05:13:00+00:00,-2.065288578723994,stop_loss,10391.451900988877
2020-04-04 16:00:00+00:00,long,10391.129099895295,2020-04-05 08:00:00+00:00,2.93187864385618,signal,
2020-04-06 00:00:00+00:00,long,10394.060978539152,2020-04-06 23:57:00+00:00,43.77961785296429,take_profit,10438.13672015302
2020-04-07 16:00:00+00:00,long,10437.840596392116,2020-04-08 00:00:00+00:00,-9.23783875272602,signal,
2020-04-08 16:00:00+00:00,long,10428.60275763939,2020-04-09 04:00:00+00:00,0.20070199763176788,signal,
2020-04-09 20:00:00+00:00,long,10428.803459637022,2020-04-10 05:01:00+00:00,-21.584419776811046,stop_loss,10407.531206862152
2020-04-23 20:00:00+00:00,long,10407.21903986021,2020-04-29 10:06:00+00:00,1025.2257769768403,take_profit,11441.620710834732
2020-04-30 04:00:00+00:00,long,11432.44481683705,2020-04-30 09:06:00+00:00,-890.0242601142436,stop_loss,10554.793111242223
2020-05-01 00:00:00+00:00,long,10542.420556722807,2020-05-03 14:50:00+00:00,176.83893677858396,stop_loss,10724.43832597192
2020-05-03 16:00:00+00:00,long,10719.259493501391,2020-05-03 17:55:00+00:00,-11.889233399055229,stop_loss,10708.819806086454
2020-05-04 20:02:00+00:00,long,10707.370260102336,2020-05-07 13:22:00+00:00,390.5347899629123,take_profit,11104.804801433247
2020-05-08 08:00:00+00:00,long,11097.905050065248,2020-05-09 07:58:00+00:00,43.48234853629765,stop_loss,11144.257231465524
2020-05-09 12:00:00+00:00,long,11141.387398601546,2020-05-09 21:11:00+00:00,-9.803567859848044,stop_loss,11132.27935148171
2020-05-14 12:01:00+00:00,long,11131.583830741698,2020-05-15 02:33:00+00:00,-128.898424009054,stop_loss,11004.291177962834
2020-05-16 12:01:00+00:00,long,11002.685406732644,2020-05-18 12:00:00+00:00,-156.63736903235258,signal,
