window,total_return,sharpe,max_drawdown
recent_2024_2026_08,0.13546295212812143,0.41609775384898806,-0.1051565587655976
recent_2025_2026_08,0.13701273552665238,0.5401867320834324,-0.1051565587655976
recent_2026_ytd,0.03492901536085191,0.36142986158844426,-0.1051565587655976
