year,start_equity,end_equity,total_return,annualized_volatility,sharpe,max_drawdown
2020,10000.0,12372.805445478361,0.2372805445478361,0.2978311964420966,0.859058902215946,-0.1436589500748754
2021,12372.805445478361,12122.553378282577,-0.02022597609721888,0.03144677795332837,-0.6430615147130634,-0.03781247306301372
2022,12122.553378282577,11802.349300947255,-0.026413913582675086,0.03174308733955266,-0.8320884460671167,-0.033887909058017196
2023,11802.349300947255,12026.508424511507,0.018992754565081427,0.030666287837688436,0.6305267060968419,-0.017110088315067107
2024,12026.508424511507,11981.41276457796,-0.0037496884666571306,0.03237477159658,-0.09954668538173946,-0.03185186259696626
2025,11981.41276457796,12230.95387044746,0.020827352397644328,0.03250679785324873,0.6503676526990223,-0.019680536605250154
2026,12230.95387044746,11689.78199960547,-0.044246088782132875,0.07276683632773757,-1.038945011535121,-0.0675590858523526
