ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,robust_score,minimum_sharpe,sharpe_stability,train_total_return,train_cagr,train_annualized_volatility,train_sharpe,train_sortino,train_max_drawdown,train_trade_count,train_win_rate,train_final_equity,train_max_leverage_observed,train_average_leverage,train_turnover_multiple,train_rebalance_events,validation_total_return,validation_cagr,validation_annualized_volatility,validation_sharpe,validation_sortino,validation_max_drawdown,validation_trade_count,validation_win_rate,validation_final_equity,validation_max_leverage_observed,validation_average_leverage,validation_turnover_multiple,validation_rebalance_events,pre_holdout_total_return,pre_holdout_cagr,pre_holdout_annualized_volatility,pre_holdout_sharpe,pre_holdout_sortino,pre_holdout_max_drawdown,pre_holdout_trade_count,pre_holdout_win_rate,pre_holdout_final_equity,pre_holdout_max_leverage_observed,pre_holdout_average_leverage,pre_holdout_turnover_multiple,pre_holdout_rebalance_events
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,0.0,0.5,True,36,0.0003,0.5,1.660844207342457,1.4549550634954482,0.4522966426152317,4.534678011241379,0.7687995418572862,0.46511630174120744,1.4549550634954482,2.415155552906979,-0.3320201813590139,89.0,0.43820224719101125,55346.78011241379,4.309627027710622,0.33418852161413454,273.7874914413375,263.0,6.7035237254221185,1.7742302475426857,0.6359240833100486,1.90725170611068,3.606055193037354,-0.3168062703989858,73.0,0.3835616438356164,77035.23725422118,5.244568746965763,0.6569359629648059,265.46880727710135,182.0,41.63652337217002,1.1176406962061374,0.5399553133517772,1.650411608476138,2.9301886811275044,-0.3390896190912316,162.0,0.41358024691358025,426365.23372170015,5.244568746965763,0.46332282901826194,539.2562987184389,445.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,-0.01,0.5,True,36,0.0002,0.75,1.6596516194479873,1.4408490385496084,0.5039233985865657,4.340495379204473,0.7478684294787696,0.4596136934672801,1.4408490385496084,2.403378689849472,-0.33420121559309535,89.0,0.449438202247191,53404.95379204473,4.309627027710622,0.3314896098387693,248.07908572920908,240.0,7.167138643003238,1.856452235502549,0.6394767813463084,1.944772437136174,3.75649329503007,-0.30979533176777774,73.0,0.3835616438356164,81671.38643003238,5.244568746965763,0.6537450895698721,267.54029235411747,184.0,42.61656618428103,1.1272845290212472,0.5388112861241062,1.6606305916236577,2.990453368757211,-0.34124757076311674,162.0,0.41975308641975306,436165.6618428103,5.244568746965763,0.4604270787404859,515.6193780833265,424.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.75,1.6561644124494213,1.468604982137834,0.4360570495898679,4.02201938671465,0.7124123923087442,0.42791132651705943,1.468604982137834,2.3934380075713086,-0.30872839181335865,89.0,0.449438202247191,50220.193867146496,4.309627027710622,0.3267770700358313,283.3702868278381,324.0,6.654688237264416,1.7654268414924692,0.6342590421697362,1.9046620317277019,3.668938456404833,-0.325013949512869,73.0,0.3835616438356164,76546.88237264416,5.244568746965763,0.6566837037056739,289.85322030676224,209.0,37.44199272679841,1.0742446008617321,0.5203672854802328,1.6531663084837214,2.952628012181978,-0.32501394951286977,162.0,0.41975308641975306,384419.9272679841,5.244568746965763,0.45877583807778805,573.2235071346004,533.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,0.0,0.25,True,6,0.0002,0.5,1.65396050685562,1.5660810445639066,0.0846814401599445,4.058021954756934,0.7164944036434864,0.39378844311088196,1.5660810445639066,2.6299697887416214,-0.3264408043406928,89.0,0.4606741573033708,50580.21954756934,4.309627027710622,0.28351699038293166,323.54294479529966,373.0,3.9041735014325774,1.2137339706491845,0.5787423061280247,1.6507624847238511,3.0326263077979863,-0.28738150962292774,73.0,0.3835616438356164,49041.73501432577,5.244568746965763,0.6058346339987214,351.81517941857135,277.0,23.80541724018323,0.9002915958823632,0.47644827805402007,1.5786214663473903,2.785822187477103,-0.3335692903514885,162.0,0.42592592592592593,248054.17240183227,5.244568746965763,0.41247933164354594,675.3581242138711,650.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,0.0,0.25,True,18,0.0002,0.5,1.6539184440832764,1.4384159468513658,0.49869962420489733,3.7939213111532464,0.6860859618303579,0.42524173169572027,1.4384159468513658,2.371271821607122,-0.34503609832050786,89.0,0.449438202247191,47939.21311153247,4.309627027710622,0.3039929698875925,274.9288257645625,279.0,6.751619846706043,1.782873126184899,0.6234988858178092,1.937115571056263,3.7526008972143847,-0.26391989499289337,73.0,0.3835616438356164,77516.19846706043,5.244568746965763,0.6377898667153415,264.6422792046055,192.0,36.160655579082665,1.0602333049057395,0.5138138184824098,1.6544850465902692,2.9771951409985298,-0.3519677845639544,162.0,0.41975308641975306,371606.5557908266,5.244568746965763,0.43754826905622113,539.571104969168,471.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,0.0,0.5,True,36,0.0002,0.75,1.6532305513108712,1.4372288361224757,0.45704768700931053,4.308843216356302,0.7444087464111808,0.4592978822812258,1.4372288361224757,2.395433920771513,-0.33202018135901323,89.0,0.43820224719101125,53088.43216356302,4.309627027710622,0.3293979259163024,258.311479230656,251.0,6.479922852236214,1.7336900176488301,0.6305793291097974,1.8942765231317862,3.6289630355454476,-0.2939264794188644,73.0,0.3835616438356164,74799.22852236214,5.244568746965763,0.6495613859967976,266.32819248807164,187.0,38.70973769296254,1.0877442375118038,0.5344321057837866,1.635072747381685,2.9286308614000305,-0.33908961909123103,162.0,0.41358024691358025,397097.3769296254,5.244568746965763,0.45749835794631993,524.6396717187276,438.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,0.0,0.5,True,36,0.0003,0.75,1.650097939023205,1.4399426792837247,0.4673090268269553,4.553856649456978,0.7708400990014534,0.4734541895031724,1.4399426792837247,2.385090164996084,-0.3320201813590147,89.0,0.43820224719101125,55538.56649456978,4.309627027710622,0.342261717546201,268.32561228814143,263.0,6.7035237254221185,1.7742302475426857,0.6359240833100486,1.90725170611068,3.606055193037354,-0.3168062703989858,73.0,0.3835616438356164,77035.23725422118,5.244568746965763,0.6569359629648059,265.46880727710135,182.0,41.784266466685196,1.1191057980001529,0.544284063920202,1.6428221744419944,2.910536001051107,-0.33908961909123236,162.0,0.41358024691358025,427842.6646668519,5.244568746965763,0.4681658628122109,533.7944195652428,445.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,-0.01,0.25,True,36,0.0002,0.75,1.6469594713928564,1.427622182063766,0.5431235845924343,4.234605106221046,0.7362399790639786,0.45899814346780815,1.427622182063766,2.3826270961567535,-0.34756700882715497,89.0,0.449438202247191,52346.05106221046,4.309627027710622,0.3293055860057212,247.49767249032783,240.0,7.4303348069532404,1.9020926435878946,0.6389041718316737,1.9707457666562003,3.8110016603936177,-0.300494499913617,73.0,0.3835616438356164,84303.3480695324,5.244568746965763,0.6501803708586807,263.58236812509756,184.0,43.129473627630496,1.1322627132208836,0.5382272234352062,1.6661845925495216,3.0031600577066375,-0.35447190965922637,162.0,0.41975308641975306,441294.73627630493,5.244568746965763,0.4576906258127893,511.08004061542545,424.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,0.0,0.25,True,18,0.0003,0.75,1.6457755599054744,1.4312413143948193,0.5191667317435049,4.3306471676658065,0.7467934567709491,0.4635307639088834,1.4312413143948193,2.381945139083787,-0.34503609832050774,89.0,0.43820224719101125,53306.47167665807,4.309627027710622,0.33284693274023175,271.6133246093215,262.0,7.029001735782083,1.8322035817533777,0.6306397159051338,1.9504080461383242,3.726930238062941,-0.29667554660315976,73.0,0.3835616438356164,80290.01735782083,5.244568746965763,0.6514668681324209,261.9222055542286,184.0,41.799775362030644,1.119259357873386,0.5366517017763103,1.6584817001904277,2.962986466242455,-0.35196778456395417,162.0,0.41358024691358025,427997.75362030644,5.244568746965763,0.46032978592670704,533.5355301635501,446.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,-0.01,0.25,True,6,0.0002,0.75,1.6448278971759078,1.461310572620993,0.32352338625688604,3.892143326844554,0.6975226571902684,0.4224836482352251,1.461310572620993,2.390574973461317,-0.28767337667851145,89.0,0.43820224719101125,48921.433268445544,4.309627027710622,0.3113842007738105,287.31054650859664,357.0,4.951156010873098,1.4385070740263544,0.5943925234172215,1.784833958877879,3.2943034544987624,-0.2924570578016171,73.0,0.3698630136986301,59511.560108730984,5.244568746965763,0.6339691330852439,301.1128279902615,241.0,28.113908165603625,0.9621246780280805,0.4984029107184436,1.5945986928506146,2.781304276565125,-0.2952121504079597,162.0,0.4074074074074074,291139.08165603626,5.244568746965763,0.44045348677252855,588.4233744988583,598.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,-0.01,0.25,True,18,0.0002,0.5,1.6432618050535786,1.4436392374098228,0.555823316105573,3.8445284392792196,0.6919978224612939,0.4265032797208643,1.4436392374098228,2.379294085278493,-0.34756700882715486,89.0,0.4606741573033708,48445.28439279219,4.309627027710622,0.3072736780244294,259.36352680958714,268.0,7.643832275809627,1.9385937434094909,0.634514017845027,1.9994625535153958,3.910062490649141,-0.300494499913617,73.0,0.3835616438356164,86438.32275809627,5.244568746965763,0.643656562658296,265.99740172227524,189.0,40.87529128451951,1.11002686818731,0.5198074747665068,1.68694091844402,3.0535145174300267,-0.35447190965922615,162.0,0.42592592592592593,418752.9128451951,5.244568746965763,0.4418636554011982,525.3609285318623,457.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,-0.01,0.5,True,6,0.0002,0.75,1.6405571445417284,1.4657945432120976,0.3091260116579069,3.941634318181128,0.7032273130361777,0.4238840661678848,1.4657945432120976,2.3966776275900354,-0.2952353228480301,89.0,0.43820224719101125,49416.34318181128,4.309627027710622,0.3173828175924519,285.99553063305467,357.0,4.899861711730875,1.427980114602275,0.5957271969694574,1.7749205548700044,3.2690459488977615,-0.2940997313282082,73.0,0.3698630136986301,58998.61711730875,5.244568746965763,0.6401264968518017,297.413452210112,241.0,28.15495910721225,0.9626775132275696,0.4997509926766181,1.5922144119945763,2.7732590693399826,-0.30269406615427086,162.0,0.4074074074074074,291549.5910721225,5.244568746965763,0.44651561974821796,583.4089828431667,598.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,12,-0.01,0.5,True,36,0.0002,0.5,1.640329532587667,1.4911428320241527,0.3265183254392894,4.256610155877323,0.738669307929436,0.4323054563990972,1.4911428320241527,2.5612661415813216,-0.32964411736148325,89.0,0.4606741573033708,52566.10155877323,4.309627027710622,0.3029280412066628,290.43597360495215,325.0,5.244835486682799,1.4979232034523515,0.5977736474574894,1.817661157463442,3.4229144561054823,-0.29957969799661743,73.0,0.3835616438356164,62448.35486682799,5.244568746965763,0.6255161520450083,321.48503531761565,251.0,31.826665641079906,1.0097800174062934,0.5050281835499912,1.626370352451044,2.9317596729930337,-0.3367387017164126,162.0,0.42592592592592593,328266.65641079907,5.244568746965763,0.43199859896409615,611.9210089225678,576.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,18,0.00012,0.75,1.6388010309536643,1.4455582083441116,0.45417554468852384,3.917919235128374,0.7004985335942724,0.43067842612212104,1.4455582083441116,2.3564515378355684,-0.30872839181335876,89.0,0.449438202247191,49179.19235128374,4.309627027710622,0.32372518413537654,245.83955639069725,233.0,6.572828932305086,1.7506070907212905,0.6324880391613201,1.8997337530326355,3.664699179108032,-0.325013949512869,73.0,0.3835616438356164,75728.28932305086,5.244568746965763,0.6545843605681192,277.1422472040505,182.0,36.2425610705199,1.0611404040782695,0.5208739913892084,1.6398224905045284,2.9290240649832926,-0.3250139495128693,162.0,0.41975308641975306,372425.610705199,5.244568746965763,0.4561050735564684,522.9818035947478,415.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,0.0,0.5,True,6,0.0002,0.75,1.6379734392797067,1.4516149989396416,0.4564025460064276,3.8769902851115647,0.6957683287632073,0.4254433208030102,1.4516149989396416,2.3750818485627443,-0.3320201813590138,89.0,0.449438202247191,48769.90285111564,4.309627027710622,0.3215098719115294,289.8701897254423,349.0,6.467452075724824,1.7314112568729487,0.6232370714639901,1.9080175449460692,3.6654199346148624,-0.2894069649270522,73.0,0.3835616438356164,74674.52075724825,5.244568746965763,0.6453223643517448,279.9466860435849,221.0,35.41869122784616,1.051942356750601,0.51378380178751,1.646960825168285,2.9405088559747234,-0.3390896190912316,162.0,0.41975308641975306,364186.9122784616,5.244568746965763,0.4510703163416321,569.8168757690273,570.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,-0.01,0.25,True,18,0.00012,0.75,1.6372903583845,1.4463776779179593,0.33267391000225977,3.8448673406793814,0.6920372733911346,0.4254182743414863,1.4463776779179593,2.3679443674901623,-0.2876733766785122,89.0,0.449438202247191,48448.673406793816,4.309627027710622,0.3087988971916348,250.1030048830315,268.0,4.88338302191004,1.424588538556271,0.5924679830848362,1.7790515879202191,3.287673004876446,-0.2924570578016171,73.0,0.3698630136986301,58833.830219100404,5.244568746965763,0.6314406102751825,287.78985030032396,214.0,27.50421025555962,0.9538395121883991,0.4989828093373218,1.5847632491493444,2.7652106774426493,-0.29521215040796034,162.0,0.41358024691358025,285042.1025555962,5.244568746965763,0.4378909017149372,537.8928551833554,482.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,-0.01,0.5,True,6,0.0002,0.75,1.634616878272744,1.4503999319888603,0.5081858699886637,3.8851931612392425,0.6967184590508442,0.42650060009076945,1.4503999319888603,2.3719866678711377,-0.33420121559309457,89.0,0.4606741573033708,48851.93161239243,4.309627027710622,0.3238659996164368,280.0621841248945,338.0,7.153522117436548,1.8540711420828808,0.6322380491116649,1.958585801977524,3.794241401074161,-0.30979533176777774,73.0,0.3835616438356164,81535.22117436548,5.244568746965763,0.6495060679248192,281.15878590963075,218.0,38.83153048811403,1.0890229148683859,0.51869120167884,1.670458905677339,2.997481773556707,-0.34124757076311607,162.0,0.42592592592592593,398315.30488114036,5.244568746965763,0.454157674456846,561.2209700345252,556.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,0.0,0.5,True,18,0.00012,0.5,1.6344696199802755,1.5290327142609133,0.12125698210510683,3.8325834256996414,0.690606147048523,0.39315039086689074,1.5290327142609133,2.576720725393356,-0.32037010560646006,89.0,0.4606741573033708,48325.834256996415,4.309627027710622,0.2840536069072638,245.62832249768647,286.0,3.8900413426403464,1.2105435103647872,0.5776330721058787,1.65028969636602,3.036701175546407,-0.29578027281061303,73.0,0.3835616438356164,48900.413426403466,5.244568746965763,0.6121134781275498,307.7564915976576,250.0,22.631532743429787,0.8819611902116518,0.47559408166255307,1.5600553255681142,2.7596204107439917,-0.32756283970603794,162.0,0.42592592592592593,236315.32743429788,5.244568746965763,0.4153134678060208,553.384814095344,536.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,0.0,0.5,True,6,0.00012,0.5,1.6308402232768549,1.5200115364374853,0.2837954576558681,3.7076415903305318,0.6759101931760318,0.38873513167036244,1.5200115364374853,2.5339580058906326,-0.33202018135901334,89.0,0.4606741573033708,47076.41590330532,4.309627027710622,0.291052478978369,267.80338187314794,295.0,4.593930116969321,1.3642206226995022,0.5602487833940352,1.8038069940933534,3.3878691307981676,-0.28702642099546627,73.0,0.3835616438356164,55939.30116969321,5.244568746965763,0.5941262490712185,302.14163131116067,231.0,25.33421807204723,0.9231509205711796,0.4649862737612248,1.6317265899858753,2.9017337897914746,-0.33908961909123114,162.0,0.42592592592592593,263342.1807204723,5.244568746965763,0.4123151642207735,569.9450131843087,526.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,0.0,0.5,True,36,0.0002,0.5,1.6301740321043345,1.486106336721846,0.1663793939964191,4.370400226255685,0.7511245884213666,0.44134166934863,1.486106336721846,2.5063131163710834,-0.3203701056064596,89.0,0.43820224719101125,53704.00226255685,4.309627027710622,0.30433381679518756,255.49782574576292,277.0,4.048796408660653,1.2461231656120493,0.591293368078788,1.6524857307182652,3.0258013869490594,-0.29578027281061303,73.0,0.3835616438356164,50487.96408660653,5.244568746965763,0.6249306754419706,308.1277597824302,243.0,26.11405737539009,0.9344048587023215,0.5066521592119974,1.548059480129871,2.7228365376689627,-0.3275628397060376,162.0,0.41358024691358025,271140.5737539009,5.244568746965763,0.4326076556954604,563.6255855281931,520.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,-0.01,0.5,True,6,0.00012,0.5,1.630018527203017,1.522051115294339,0.3361472424400671,3.7438955006170413,0.6802009743039548,0.39029214156829445,1.522051115294339,2.5373345540380936,-0.3342012155930959,89.0,0.47191011235955055,47438.955006170414,4.309627027710622,0.29339857940363084,257.5928419678572,284.0,5.106846834072511,1.470184021209386,0.5702526416731105,1.8581983577344061,3.527286471848443,-0.3112909757670492,73.0,0.3835616438356164,61068.46834072511,5.244568746965763,0.5983104114590777,303.6752155277745,228.0,27.970243219113986,0.9601850109482422,0.4706038573633774,1.6579869474493842,2.9673625584100236,-0.3412475707631172,162.0,0.43209876543209874,289702.43219113984,5.244568746965763,0.41539669064201706,561.2680574956318,512.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,-0.01,0.5,True,18,0.00012,0.75,1.6293720267034044,1.447951245194225,0.3208481598437747,3.874832176692899,0.6955181803921249,0.42677460561449637,1.447951245194225,2.3690686530119236,-0.295235322848031,89.0,0.449438202247191,48748.32176692899,4.309627027710622,0.31463982106901284,248.99980409914187,268.0,4.830543470807244,1.4136811499900404,0.5938067387250197,1.7687994050379996,3.2616879332963586,-0.2940997313282082,73.0,0.3698630136986301,58305.43470807244,5.244568746965763,0.6375749648819246,284.29231087007753,214.0,27.422920919097947,0.9527241888979316,0.5003116970240239,1.5807477441798972,2.754213716239072,-0.30269406615427175,162.0,0.41358024691358025,284229.2091909795,5.244568746965763,0.44384923000565124,533.2921149692194,482.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,0.0,0.25,True,36,0.0003,0.5,1.6290107118392554,1.4397479896667227,0.48119552350195316,4.399261762459744,0.7542557043909031,0.4638994097412933,1.4397479896667227,2.3924633235815724,-0.34503609832050786,89.0,0.43820224719101125,53992.61762459744,4.309627027710622,0.33086016874052554,278.51232963780785,263.0,6.786158914253181,1.789063262873536,0.6333323906889318,1.9209435131686758,3.631125979881667,-0.31794809085383346,73.0,0.3835616438356164,77861.58914253181,5.244568746965763,0.6516882518837345,261.3678603964575,182.0,41.03951010216234,1.1116786935116378,0.5381071667122591,1.6490141757145214,2.928796198790394,-0.3519677845639544,162.0,0.41358024691358025,420395.10102162336,5.244568746965763,0.4592265227513005,539.8801900342653,445.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,12,-0.01,0.5,True,6,0.0002,0.5,1.628536768152603,1.5240360108304525,0.33671699647033093,3.762897545013911,0.6824412072355825,0.39070740865521086,1.5240360108304525,2.5662297553183406,-0.3296441173614828,89.0,0.48314606741573035,47628.975450139114,4.309627027710622,0.2912756735773305,357.2176488372627,421.0,5.439819121366361,1.5366022354829312,0.5896343614217873,1.8607530073007834,3.520015514228017,-0.29957969799661743,73.0,0.3835616438356164,64398.19121366362,5.244568746965763,0.6212911032779106,347.03887695370184,282.0,29.672198683489395,0.9826864295272664,0.4802692963264658,1.657632511005668,2.980008819154277,-0.33673870171641207,162.0,0.4382716049382716,306721.98683489393,5.244568746965763,0.42331797194138304,704.2565257909646,703.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,0.0,0.5,True,18,0.0003,0.5,1.6262805110345058,1.4722506921946854,0.2185635827582657,4.412958200945638,0.7557376934683808,0.44992205018014647,1.4722506921946854,2.4559074484907852,-0.32037010560646173,89.0,0.42696629213483145,54129.582009456375,4.309627027710622,0.31505557276680957,272.4831722264039,286.0,4.357230382869924,1.3136833786168753,0.597804263949969,1.6908142749529511,3.060865324971194,-0.29578027281061303,73.0,0.3835616438356164,53572.30382869924,5.244568746965763,0.6370784098348486,310.04424763429415,240.0,27.99846413531076,0.9605666371253032,0.5141811689399134,1.5591933531244848,2.7112322090034415,-0.3275628397060396,162.0,0.4074074074074074,289984.6413531076,5.244568746965763,0.4438999591361235,582.527419860698,526.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,18,0.0002,0.75,1.6250415351892238,1.4235361869382595,0.47814056498071467,3.965266259936942,0.7059378547519686,0.44351870603566096,1.4235361869382595,2.314494900184115,-0.30872839181335854,89.0,0.449438202247191,49652.66259936942,4.309627027710622,0.32962335984952207,258.0458742949405,252.0,6.7545580879886185,1.7834002578519312,0.6408116893911862,1.9016767519189741,3.654906409344373,-0.325013949512869,73.0,0.3835616438356164,77545.58087988618,5.244568746965763,0.659991474739058,278.09234860469155,180.0,37.50344563501093,1.0749071380584216,0.5313031957500607,1.6304064895272932,2.8992989196573262,-0.3250139495128699,162.0,0.41975308641975306,385034.45635010925,5.244568746965763,0.4618067708972783,536.1382228996322,432.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,0.0,0.5,True,6,0.00012,0.5,1.6249077737270128,1.5340183039711819,0.1874417530962762,3.700563419184312,0.6750698978935643,0.3835582329037321,1.5340183039711819,2.566980177762452,-0.32037010560645973,89.0,0.4606741573033708,47005.63419184312,4.309627027710622,0.28157314606984174,266.89737659527543,320.0,4.101100687065514,1.2577225205806823,0.5602430832300024,1.721460057067458,3.240651183351999,-0.29730628684328686,73.0,0.3972602739726027,51011.00687065514,5.244568746965763,0.5846425489287155,335.7421065808089,280.0,22.97804728719619,0.8874464712713839,0.46239350227654613,1.5977139541676288,2.8516159630318674,-0.3275628397060376,162.0,0.43209876543209874,239780.47287196192,5.244568746965763,0.40283408394057885,602.6394831760842,600.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,-0.01,0.25,True,6,0.00012,0.75,1.6233252446336017,1.4429879819778093,0.38813017999842203,3.753684984088248,0.6813558443196261,0.4208192639392781,1.4429879819778093,2.3433199745963744,-0.2876733766785121,89.0,0.43820224719101125,47536.84984088248,4.309627027710622,0.30821007773274994,260.6658563710914,300.0,5.004489168553599,1.4494044429555086,0.57586804107028,1.8311181619762313,3.4516615932684656,-0.29446188285601704,73.0,0.3698630136986301,60044.89168553599,5.244568746965763,0.6050304091271934,304.5596225709186,248.0,27.543449997673907,0.9543769872081895,0.48876634998403806,1.6083438192110382,2.8195324716770984,-0.2952121504079602,162.0,0.4074074074074074,285434.49997673905,5.244568746965763,0.42697070293764217,565.2254789420101,548.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,24,-0.01,0.25,True,36,0.00012,0.5,1.6232975703976213,1.453056019201746,0.31508713941298905,3.5478718684100548,0.6567337987957946,0.4024040822853925,1.453056019201746,2.3992444901653527,-0.28767337667851156,89.0,0.449438202247191,45478.718684100546,4.309627027710622,0.2884341106891487,235.4398468002424,262.0,4.803960751286803,1.4081751243069558,0.5920274089398193,1.7681431586147351,3.2947051300900405,-0.2924570578016171,73.0,0.3698630136986301,58039.60751286803,5.244568746965763,0.6254608048098151,297.4558713508332,222.0,25.395669826133467,0.9240473446015947,0.4871856775031286,1.5795149028417996,2.7872561006860077,-0.2952121504079597,162.0,0.41358024691358025,263956.6982613347,5.244568746965763,0.42328168233786634,532.8957181510756,484.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,True,48,-0.01,0.25,True,6,0.0002,0.75,1.6218853512361235,1.4360505217188575,0.5488392116038079,3.7866422290881134,0.6852322110889058,0.4258345123441191,1.4360505217188575,2.349863974368018,-0.3475670088271554,89.0,0.4606741573033708,47866.422290881135,4.309627027710622,0.3216799491700845,279.4541168678364,338.0,7.416279471975834,1.8996735050456817,0.6316589374195037,1.9848897333226654,3.849761706516397,-0.300494499913617,73.0,0.3835616438356164,84162.79471975834,5.244568746965763,0.6459413492136279,277.20086168061084,218.0,39.28571873236696,1.0937639301680888,0.5180833651872772,1.676179326718812,3.0106734679228357,-0.3544719096592267,162.0,0.42592592592592593,402857.1873236696,5.244568746965763,0.45142000578301844,556.6549785484472,556.0
