ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,downside_allocation_enabled,downside_vol_period,downside_calm_threshold,downside_stress_threshold,downside_calm_boost,downside_stress_scale,drawdown_brake_enabled,price_drawdown_lookback,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,raw_score,q25_fold_sharpe,median_fold_sharpe,minimum_fold_sharpe,sharpe_dispersion,median_fold_calmar,worst_fold_drawdown,oos_2021_total_return,oos_2021_cagr,oos_2021_annualized_volatility,oos_2021_sharpe,oos_2021_sortino,oos_2021_max_drawdown,oos_2021_trade_count,oos_2021_win_rate,oos_2021_final_equity,oos_2021_max_leverage_observed,oos_2021_average_leverage,oos_2021_turnover_multiple,oos_2021_rebalance_events,oos_2022_total_return,oos_2022_cagr,oos_2022_annualized_volatility,oos_2022_sharpe,oos_2022_sortino,oos_2022_max_drawdown,oos_2022_trade_count,oos_2022_win_rate,oos_2022_final_equity,oos_2022_max_leverage_observed,oos_2022_average_leverage,oos_2022_turnover_multiple,oos_2022_rebalance_events,oos_2023_total_return,oos_2023_cagr,oos_2023_annualized_volatility,oos_2023_sharpe,oos_2023_sortino,oos_2023_max_drawdown,oos_2023_trade_count,oos_2023_win_rate,oos_2023_final_equity,oos_2023_max_leverage_observed,oos_2023_average_leverage,oos_2023_turnover_multiple,oos_2023_rebalance_events,oos_2024_total_return,oos_2024_cagr,oos_2024_annualized_volatility,oos_2024_sharpe,oos_2024_sortino,oos_2024_max_drawdown,oos_2024_trade_count,oos_2024_win_rate,oos_2024_final_equity,oos_2024_max_leverage_observed,oos_2024_average_leverage,oos_2024_turnover_multiple,oos_2024_rebalance_events,pre_total_return,pre_cagr,pre_annualized_volatility,pre_sharpe,pre_sortino,pre_max_drawdown,pre_trade_count,pre_win_rate,pre_final_equity,pre_max_leverage_observed,pre_average_leverage,pre_turnover_multiple,pre_rebalance_events,neighbor_count,neighbor_median_score,neighbor_q25_score,plateau_score
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.6,1.325,0.25,False,360,0.2,0.1,0.5,0.9824238690140958,0.8943572478850308,1.1154751954914701,0.3050409829367487,0.502556088426074,2.137575592760707,-0.3272809211517449,0.3794036036208992,0.4217968485368466,0.38975549005156024,1.0907960028677914,2.049269890597238,-0.20870298238159946,31.0,0.3870967741935484,13794.036036208992,2.372930492772426,0.20032133956942477,97.41355147379565,150.0,0.043175983257557116,0.0473339708753866,0.3114434438773754,0.3050409829367487,0.44288367896394243,-0.22072914607464877,19.0,0.3684210526315789,10431.759832575572,4.331527503981212,0.22848320869488684,74.66754657768752,87.0,0.5394640036832961,0.6032552393261532,0.5397880162452852,1.1401543881151486,1.868982043585785,-0.2554712519390153,29.0,0.3448275862068966,15394.64003683296,4.190903862211024,0.47973486949474864,143.96084138188283,125.0,0.6595754069058268,0.7377279411114148,0.4299231575007853,1.4970979683555135,2.526788579578875,-0.3272809211517449,38.0,0.2631578947368421,16595.75406905827,3.5231329907770013,0.4766089329209338,176.43621148795785,179.0,41.82427039705394,1.1195018025066839,0.4831955801739879,1.7870730041871306,3.364100983631253,-0.32728092115174545,167.0,0.3712574850299401,428242.7039705394,6.5,0.37419508633128595,769.2320350011754,838.0,16,0.8771394351127733,0.8277608911449028,0.9199059432698604
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.6,1.325,0.25,False,360,0.2,0.1,0.5,0.9782624795099193,0.8880156602999593,1.1112474704347557,0.3050409829367487,0.5075186112581518,2.146239518576557,-0.32999415735294635,0.37818378692388666,0.4204212768949773,0.39311999247138896,1.0823405527543628,2.0249594007695686,-0.2087029823815988,31.0,0.3870967741935484,13781.837869238867,2.372930492772426,0.20533564300663468,96.21162342321037,150.0,0.043175983257557116,0.0473339708753866,0.3114434438773754,0.3050409829367487,0.44288367896394243,-0.22072914607464877,19.0,0.3684210526315789,10431.759832575572,4.331527503981212,0.22848320869488684,74.66754657768752,87.0,0.5394640036832961,0.6032552393261532,0.5397880162452852,1.1401543881151486,1.868982043585785,-0.2554712519390153,29.0,0.3448275862068966,15394.64003683296,4.190903862211024,0.47973486949474864,143.96084138188283,125.0,0.6718361432621409,0.7517369776836298,0.4307942960145542,1.5135724311115968,2.554459154709954,-0.32999415735294635,38.0,0.2631578947368421,16718.36143262141,3.5231329907770013,0.4787315966675038,174.8591139771201,179.0,41.51743737619869,1.1164568146223885,0.4848941953314296,1.77955010135607,3.3419301649455866,-0.32999415735294735,167.0,0.3652694610778443,425174.3737619869,6.5,0.3768787878732252,761.8850975545281,838.0,24,0.8768960796435894,0.8104980724250146,0.9142996781330393
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.6,1.325,0.3,False,360,0.2,0.1,0.5,0.9726642102047625,0.8877579334792811,1.1072389949620782,0.2815746253644139,0.5227128411313723,2.1457286875557235,-0.31705577685704345,0.37964572007375175,0.4220698937744307,0.39057246634306475,1.0898190361842368,2.046693140373732,-0.20788799020388182,31.0,0.3870967741935484,13796.457200737517,2.372930492772426,0.20275332260839127,98.26955114273099,150.0,0.036177303731800725,0.039648564411375764,0.3131046873589921,0.2815746253644139,0.40861465065612373,-0.22373915819772772,19.0,0.3684210526315789,10361.773037318007,4.331527503981212,0.23319628476568094,74.53245035301276,87.0,0.5286274285780173,0.5909116484013912,0.5408852756315137,1.1246589537399194,1.84219599878878,-0.2613286686746492,29.0,0.3448275862068966,15286.274285780173,4.190903862211024,0.48850576590669925,143.33739245871902,125.0,0.6862022705833373,0.7681634940149986,0.43312712545429316,1.5292483773992722,2.5851864581752113,-0.31705577685704345,38.0,0.2631578947368421,16862.022705833373,3.5231329907770013,0.485878500400085,177.63159005748906,179.0,43.1034070398265,1.1320108353046772,0.48473184202285896,1.79506965065387,3.376711774603906,-0.3299982835949389,167.0,0.3712574850299401,441034.070398265,6.5,0.38016529597872345,769.7990892203186,838.0,24,0.8706209161077265,0.8229237245064907,0.9121031248359973
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.6,1.325,0.25,False,360,0.2,0.1,0.5,0.9680580159215255,0.8731944827117921,1.1013666853759776,0.3050409829367487,0.5173450307137075,2.1613084157971607,-0.335422338848676,0.37508695059909747,0.4169295291789563,0.4010825692271982,1.0625789826368066,1.9688406425585148,-0.20870298238159868,31.0,0.41935483870967744,13750.869505990975,2.372930492772426,0.21536424988105446,93.8077673220398,150.0,0.043175983257557116,0.0473339708753866,0.3114434438773754,0.3050409829367487,0.44288367896394243,-0.22072914607464877,19.0,0.3684210526315789,10431.759832575572,4.331527503981212,0.22848320869488684,74.66754657768752,87.0,0.5394640036832961,0.6032552393261532,0.5397880162452852,1.1401543881151486,1.868982043585785,-0.2554712519390153,29.0,0.3448275862068966,15394.64003683296,4.190903862211024,0.47973486949474864,143.96084138188283,125.0,0.6963928180891774,0.7798232855438791,0.43288619920600363,1.5450766295170286,2.6070039486514025,-0.335422338848676,38.0,0.2631578947368421,16963.928180891773,3.5231329907770013,0.4829769241606437,171.7049189554446,179.0,40.840957993833,1.109680865588746,0.4889433027626759,1.7623064643556352,3.290566594290765,-0.3354223388486747,167.0,0.3712574850299401,418409.57993833005,6.5,0.3822461909571036,747.1912226612333,838.0,16,0.8714612933600852,0.809274633363047,0.9073223226413977
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.6,1.325,0.3,False,360,0.2,0.1,0.5,0.9671412867426997,0.8811963227142564,1.1028645877853949,0.2815746253644139,0.5274063527906504,2.1420535896475936,-0.320083213827665,0.3782907350452265,0.4205418763385811,0.3939679981705616,1.0810702218308705,2.02193599889357,-0.2078879902038806,31.0,0.3870967741935484,13782.907350452264,2.372930492772426,0.20782489665891035,97.03953278501429,150.0,0.036177303731800725,0.039648564411375764,0.3131046873589921,0.2815746253644139,0.40861465065612373,-0.22373915819772772,19.0,0.3684210526315789,10361.773037318007,4.331527503981212,0.23319628476568094,74.53245035301276,87.0,0.5286274285780173,0.5909116484013912,0.5408852756315137,1.1246589537399194,1.84219599878878,-0.2613286686746492,29.0,0.3448275862068966,15286.274285780173,4.190903862211024,0.48850576590669925,143.33739245871902,125.0,0.6979780502878192,0.7816376449065747,0.43401281507125117,1.5444979021409762,2.6106446810470714,-0.320083213827665,38.0,0.2631578947368421,16979.78050287819,3.5231329907770013,0.4880340884058498,175.9986691860207,179.0,42.743473207295835,1.1285206078281393,0.486439350910685,1.7871117359357551,3.353702532232123,-0.32999828359493866,167.0,0.3652694610778443,437434.7320729584,6.5,0.38287506580512665,762.3343704674114,838.0,36,0.8700235662886858,0.805923078690914,0.9057623289961384
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.6,1.325,0.35,False,360,0.2,0.1,0.5,0.9571735765671423,0.8806005951929041,1.0984599661990528,0.2581168364153663,0.5423310940022434,2.101701596584832,-0.3067415528349732,0.37964263043544166,0.42206640942673657,0.39153275715698405,1.0880951814520834,2.04236159739833,-0.20708767915636572,31.0,0.3870967741935484,13796.426304354416,2.372930492772426,0.20518291568004604,99.12555081166632,149.0,0.02913618040899335,0.0319214776900385,0.3150555587689073,0.2581168364153663,0.37432398919052023,-0.2267903735899689,19.0,0.3684210526315789,10291.361804089933,4.331527503981212,0.23790936083647504,74.39735412833798,87.0,0.5177165317508079,0.578491717317744,0.5421796552687493,1.108824750946022,1.8144512450986205,-0.26716490459310815,29.0,0.3448275862068966,15177.16531750808,4.190903862211024,0.49727666231864986,142.71394353555522,125.0,0.7128700316974577,0.7986895868259221,0.43688458401450525,1.5589487718728787,2.639706353976563,-0.3067415528349732,38.0,0.2894736842105263,17128.700316974577,3.5231329907770013,0.49514806787923626,178.8269686270203,179.0,44.365325321673275,1.1440702109575311,0.4865400600601195,1.801779754578346,3.3860390794360273,-0.33356211018956483,167.0,0.3772455089820359,453653.25321673276,6.5,0.38611305985454364,770.3534603340859,830.0,16,0.8673667464834768,0.821910847284669,0.903178981685548
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.6,1.325,0.3,False,360,0.2,0.1,0.5,0.9542744176818465,0.8659380246654267,1.0926923890861753,0.2815746253644139,0.5366226477687893,2.132904991347514,-0.3261351755410056,0.37491716070908865,0.4167381089110105,0.4020029120960555,1.060725824432431,1.9649498008246493,-0.2078879902038815,31.0,0.41935483870967744,13749.171607090886,2.372930492772426,0.21796804475994852,94.57949606958087,150.0,0.036177303731800725,0.039648564411375764,0.3131046873589921,0.2815746253644139,0.40861465065612373,-0.22373915819772772,19.0,0.3684210526315789,10361.773037318007,4.331527503981212,0.23319628476568094,74.53245035301276,87.0,0.5286274285780173,0.5909116484013912,0.5408852756315137,1.1246589537399194,1.84219599878878,-0.2613286686746492,29.0,0.3448275862068966,15286.274285780173,4.190903862211024,0.48850576590669925,143.33739245871902,125.0,0.7215302622027244,0.8086121156486319,0.43613927666764757,1.5735320286562973,2.658626316792544,-0.3261351755410056,38.0,0.2631578947368421,17215.302622027244,3.5231329907770013,0.49234526441737925,172.73282744308395,179.0,41.960549071979315,1.1208486265393613,0.49050953344145565,1.768994223954488,3.3006433188107747,-0.32999828359493866,167.0,0.3712574850299401,429605.49071979313,6.5,0.3882946054579332,747.4049329615974,838.0,24,0.8645887800051815,0.8046996396289464,0.8974537707682669
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.6,1.325,0.35,False,360,0.2,0.1,0.5,0.9517099592092142,0.8740714828158629,1.0941072246143586,0.2581168364153663,0.5467282116968991,2.0981051832455533,-0.31009275770499145,0.3783217617960386,0.4205768636433018,0.3949681664782342,1.0793896982826952,2.0178224860691776,-0.2070876791563666,31.0,0.3870967741935484,13783.217617960387,2.372930492772426,0.21031415031118603,97.86744214681819,150.0,0.02913618040899335,0.0319214776900385,0.3150555587689073,0.2581168364153663,0.37432398919052023,-0.2267903735899689,19.0,0.3684210526315789,10291.361804089933,4.331527503981212,0.23790936083647504,74.39735412833798,87.0,0.5177165317508079,0.578491717317744,0.5421796552687493,1.108824750946022,1.8144512450986205,-0.26716490459310815,29.0,0.3448275862068966,15177.16531750808,4.190903862211024,0.49727666231864986,142.71394353555522,125.0,0.7241371884986325,0.8115999115129773,0.43778724936594293,1.5729678415506954,2.6628957947421212,-0.31009275770499145,38.0,0.2894736842105263,17241.371884986325,3.5231329907770013,0.4973365801441958,177.13822439492134,179.0,43.9745102944515,1.1403644331257232,0.4882596593975667,1.793614634132885,3.3626363143269593,-0.33356211018956483,167.0,0.3712574850299401,449745.102944515,6.5,0.3888713437370281,762.783643380295,838.0,24,0.8667693966644361,0.8049102014690923,0.8968678388977565
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.6,1.325,0.35,False,360,0.2,0.1,0.5,0.9385354436037816,0.8583660384416417,1.0836369283648777,0.2581168364153663,0.5552537556402479,2.088147083643807,-0.31678724313709483,0.37466378998914207,0.41645246417263215,0.4030878284846088,1.0584491057837335,1.9599771882942616,-0.20708767915636528,31.0,0.41935483870967744,13746.63789989142,2.372930492772426,0.22057183963884258,95.35122481712195,150.0,0.02913618040899335,0.0319214776900385,0.3150555587689073,0.2581168364153663,0.37432398919052023,-0.2267903735899689,19.0,0.3684210526315789,10291.361804089933,4.331527503981212,0.23790936083647504,74.39735412833798,87.0,0.5177165317508079,0.578491717317744,0.5421796552687493,1.108824750946022,1.8144512450986205,-0.26716490459310815,29.0,0.3448275862068966,15177.16531750808,4.190903862211024,0.49727666231864986,142.71394353555522,125.0,0.7466369699783877,0.8374038883451407,0.43995402942240946,1.5995211393366158,2.706187830341442,-0.31678724313709483,38.0,0.2894736842105263,17466.369699783878,3.5231329907770013,0.5017136046741149,173.76073593072334,179.0,43.079682201395634,1.1317814818403114,0.4923545495303803,1.774634481765639,3.307919273441639,-0.3335621101895653,167.0,0.3772455089820359,440796.8220139563,6.5,0.3943430199587628,747.6186432619616,838.0,16,0.861419571043982,0.8036799360350035,0.8884295803220861
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,18,0.0002,0.35,True,24,0.4,0.6,1.325,0.25,False,360,0.2,0.1,0.5,0.9306426566512543,0.8227409083168795,1.0677309691127026,0.3050409829367487,0.5191334189779807,2.078668454696492,-0.331522410323029,0.3376959966715105,0.3748292959650512,0.3958339091098846,0.9953075501102565,1.8393254285020197,-0.20870298238159946,31.0,0.3870967741935484,13376.959966715105,2.372930492772426,0.20790868811901206,82.0757737106807,130.0,0.043175983257557116,0.0473339708753866,0.3114434438773754,0.3050409829367487,0.44288367896394243,-0.22072914607464877,19.0,0.3684210526315789,10431.759832575572,4.331527503981212,0.22848320869488684,74.66754657768752,87.0,0.5394640036832961,0.6032552393261532,0.5397880162452852,1.1401543881151486,1.868982043585785,-0.2554712519390153,29.0,0.3448275862068966,15394.64003683296,4.190903862211024,0.47973486949474864,143.96084138188283,125.0,0.7138224961061594,0.7997806579715085,0.43962189323176937,1.5530601879533077,2.656949665488439,-0.331522410323029,38.0,0.2631578947368421,17138.224961061595,3.5231329907770013,0.4790784342623359,155.8132766748472,153.0,36.38107163057892,1.0626707762020926,0.4958133538314694,1.699200862998056,3.1550945931328176,-0.33152241032302676,167.0,0.3712574850299401,373810.71630578925,6.5,0.3774523677092319,678.1368573922723,739.0,16,0.8472185153192865,0.78724028441375,0.8769349398041631
