ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,downside_allocation_enabled,downside_vol_period,downside_calm_threshold,downside_stress_threshold,downside_calm_boost,downside_stress_scale,drawdown_brake_enabled,price_drawdown_lookback,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,train_cagr,train_sharpe,train_sortino,train_max_drawdown,train_average_leverage,train_turnover_multiple,validation_cagr,validation_sharpe,validation_sortino,validation_max_drawdown,validation_average_leverage,validation_turnover_multiple,pre_cagr,pre_sharpe,pre_sortino,pre_max_drawdown,pre_average_leverage,pre_turnover_multiple
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.25,0.45,False,360,0.2,0.1,0.5,0.8665710609760224,1.712568316681672,3.050167295574744,-0.28628735441309117,0.28930583960905754,349.5308139146713,1.5470718998021349,1.8918372312006353,3.51276872696898,-0.3236173374508259,0.58981241068159,327.00440887112023,1.1136148928710088,1.7737032910531312,3.229393514564823,-0.3236173374508251,0.40954136421443316,676.5352227857916
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.25,0.5,False,360,0.2,0.1,0.5,0.8673069582378878,1.7101096888830607,3.0407070185610694,-0.28798803607284174,0.29163115915129695,349.7306046564414,1.5546073429753182,1.8933514153135982,3.5144081805365364,-0.32743782588047043,0.5945687263553336,327.9793919644442,1.1166146542367184,1.7731649592667809,3.2253535135435007,-0.32743782588047,0.4128393483281721,677.7099966208856
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.675,1.25,0.35,False,360,0.2,0.1,0.5,0.8692774151001841,1.705205086782546,3.023271501174277,-0.28774094857834653,0.29139824910748224,342.4834197485494,1.471582239532991,1.8346094566671975,3.368000215254603,-0.32769480507352,0.5971289238361672,333.03782220767755,1.0901436549651708,1.74314551595585,3.1472564664707594,-0.32769480507352056,0.4137239870531137,675.521241956227
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.675,1.25,0.4,False,360,0.2,0.1,0.5,0.869259169100985,1.7033065217549483,3.0169449641981605,-0.2892139182834005,0.293185669894146,342.97075577890837,1.4807857972279446,1.8390414742883743,3.3766523444372414,-0.32640164194343246,0.6004692477491503,333.64056216592184,1.0932416235518074,1.7442751224652484,3.1481478634999336,-0.32640164194343235,0.416132739085174,676.6113179448301
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.675,1.25,0.45,False,360,0.2,0.1,0.5,0.8691763145077485,1.7010852526228473,3.0095758640392063,-0.29070889475387396,0.2949730906808098,343.4580918092674,1.4898559701592378,1.8430881619921946,3.3845221619950223,-0.32726438353686405,0.6038095716621334,334.24330212416606,1.0962442515889483,1.7450560330813838,3.1481430312544845,-0.32726438353686416,0.4185414911172343,677.7013939334335
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.675,1.25,0.5,False,360,0.2,0.1,0.5,0.8688892412793845,1.6983691245169372,3.0008708253960084,-0.2922258000604119,0.296753948870602,343.94542783962635,1.4987917476812131,1.8467510071591022,3.391612150175124,-0.3307993082858268,0.6071498955751168,334.84604208241035,1.0990572873738764,1.7454010052989348,3.147087781959597,-0.33079930828582704,0.4209463063095732,678.7914699220368
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.7,1.25,0.35,False,360,0.2,0.1,0.5,0.9554690209469534,1.8043792131177294,3.205061951383082,-0.29859000405682234,0.29689463620382145,340.1871688590647,1.5203101231329095,1.8599968692777535,3.4089057688352193,-0.34639888375905536,0.60647999770969,325.0178688181022,1.1642708919812081,1.805863706245025,3.260038409953475,-0.34639888375905503,0.42076267082932217,665.205037677167
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.7,1.25,0.4,False,360,0.2,0.1,0.5,0.9486493065605281,1.7945215310889004,3.1841783271067463,-0.2989474938543042,0.29823227241921657,341.04862073399613,1.5255449436992312,1.8619001495130951,3.413116487666175,-0.34811086403676417,0.6091194437309344,326.2917776269118,1.1615335693125233,1.8017150790332506,3.2513760236821345,-0.34811086403676417,0.42262117347497236,667.3403983609079
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.7,1.25,0.45,False,360,0.2,0.1,0.5,0.9418017733995552,1.784425928554525,3.162395499016545,-0.2993273230112996,0.2995699086346117,341.91007260892763,1.5306496136132886,1.863487656520798,3.416725081671598,-0.34983363922441846,0.611758889752179,327.56568643572143,1.1587171716451823,1.7972930647018583,3.2419751134426726,-0.3498336392244179,0.42447967612062243,669.4757590446491
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.7,1.25,0.5,False,360,0.2,0.1,0.5,0.9348845678982063,1.7740462339145378,3.1396539245638686,-0.2997295205309828,0.30090919180600145,342.77152448385914,1.5356240076604601,1.864761283670844,3.419734458777936,-0.3515671158705471,0.6143983357734235,328.839595244531,1.155793977365565,1.7925753053880378,3.2318020798958655,-0.351567115870548,0.42633916675957867,671.6111197283901
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.6,1.275,0.35,False,360,0.2,0.1,0.5,0.8524749234505506,1.7454359088368654,3.148668830350775,-0.24600453886548812,0.2677168209497804,340.95785933049825,1.5218649993893596,1.9055033023825796,3.6133918246828163,-0.3215577810305733,0.5393311023401337,349.89198858212933,1.095670702611725,1.7952045890131143,3.3269644941751704,-0.321557781030575,0.37639226687005856,690.8498479126276
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.6,1.275,0.4,False,360,0.2,0.1,0.5,0.8575015143846572,1.7461855215245738,3.1454573670962658,-0.2509752632968135,0.2715080601018082,341.47834881452627,1.532447729685074,1.907642063068325,3.6127500744184884,-0.3252314299225272,0.5479468670608051,349.26193682467925,1.1025993965859087,1.7966777066746407,3.32501195559951,-0.32523142992252774,0.3821138443858952,690.7402856392056
