ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,downside_allocation_enabled,downside_vol_period,downside_calm_threshold,downside_stress_threshold,downside_calm_boost,downside_stress_scale,drawdown_brake_enabled,price_drawdown_lookback,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,robust_score,minimum_sharpe,minimum_calmar,sharpe_stability,train_total_return,train_cagr,train_annualized_volatility,train_sharpe,train_sortino,train_max_drawdown,train_trade_count,train_win_rate,train_final_equity,train_max_leverage_observed,train_average_leverage,train_turnover_multiple,train_rebalance_events,validation_total_return,validation_cagr,validation_annualized_volatility,validation_sharpe,validation_sortino,validation_max_drawdown,validation_trade_count,validation_win_rate,validation_final_equity,validation_max_leverage_observed,validation_average_leverage,validation_turnover_multiple,validation_rebalance_events,pre_holdout_total_return,pre_holdout_cagr,pre_holdout_annualized_volatility,pre_holdout_sharpe,pre_holdout_sortino,pre_holdout_max_drawdown,pre_holdout_trade_count,pre_holdout_win_rate,pre_holdout_final_equity,pre_holdout_max_leverage_observed,pre_holdout_average_leverage,pre_holdout_turnover_multiple,pre_holdout_rebalance_events
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.55,1.1,0.6,False,360,0.2,0.1,0.5,1.5486632660192372,1.6772457416129336,3.178867877006439,0.23352016504584294,4.233214149079196,0.736086190597234,0.3685006965498722,1.6772457416129336,2.983195838796556,-0.23155608193770272,89.0,0.449438202247191,52332.14149079196,4.457297138447642,0.2597491159643557,310.5479780096513,482.0,4.4711331008882516,1.338138976131463,0.5101577718856051,1.9107659066587765,3.5955537870446648,-0.3160614003579455,73.0,0.3150684931506849,54711.33100888252,5.934586397089843,0.5227382463674773,311.8628485794277,335.0,27.63161115506396,0.9555823964556878,0.4307774714887451,1.7659226748194452,3.23537399844176,-0.3160614003579464,162.0,0.3888888888888889,286316.1115506396,5.934586397089843,0.36497355730244113,622.410826589079,817.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.55,1.25,0.6,False,360,0.2,0.1,0.5,1.5458409302752127,1.665087431113056,3.2498458383463555,0.28469221324584604,4.638728479018226,0.7798142769102312,0.39104461890403597,1.665087431113056,2.9859757547546155,-0.2399542365083478,89.0,0.43820224719101125,56387.28479018227,5.065110384599593,0.26954358413607443,332.2564831454809,482.0,5.451521448264156,1.5389048728648484,0.5530174280735141,1.949779644358902,3.735673728723854,-0.3373443646143546,73.0,0.3013698630136986,64515.21448264156,6.0,0.5430697712063288,332.3100397399195,334.0,35.378377723323865,1.0514880229272734,0.46268019866009497,1.7764817205298455,3.301050009103214,-0.33734436461435624,162.0,0.3765432098765432,363783.7772332387,6.0,0.3789840016228593,664.5665228854003,816.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,48,0.4,0.65,1.25,0.6,False,360,0.2,0.1,0.5,1.5440027582614744,1.701670217071694,2.8069487827199167,0.06496710738705569,5.054552952151866,0.8225279723219459,0.39854622119651983,1.701670217071694,2.943269409354414,-0.2930327683161077,89.0,0.48314606741573035,60545.529521518656,4.309627027710622,0.2919648925657647,309.15330058842324,376.0,4.420049532756728,1.3272028397085314,0.5651969124235064,1.7666373244587497,3.227300783501011,-0.32926480964381766,73.0,0.3561643835616438,54200.49532756728,5.244568746965763,0.5953704122987559,297.6096768905009,267.0,31.815976899361537,1.009649160632489,0.4722973217357618,1.707126735816367,3.040460123432399,-0.3292648096438181,162.0,0.42592592592592593,328159.7689936154,5.244568746965763,0.4133603139805521,606.7629774789242,643.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,48,0.4,0.65,1.1,0.6,False,360,0.2,0.1,0.5,1.5436379900647816,1.7061234988934386,2.7766613000191476,0.0504061888830063,4.856775823894809,0.8024645888819628,0.3888495230573377,1.7061234988934386,2.945090477963765,-0.2890034117147918,89.0,0.48314606741573035,58567.75823894809,4.309627027710622,0.2876823607312395,302.1863383516144,376.0,3.9451227982280903,1.2229527573083034,0.5331869966339304,1.756529687776445,3.1532657800816914,-0.3133672285304707,73.0,0.3561643835616438,49451.2279822809,5.244568746965763,0.581511383351003,286.7449782866672,267.0,27.962475650853385,0.9600799193771572,0.4521264528690732,1.7088872396082362,3.009982830497304,-0.3133672285304697,162.0,0.42592592592592593,289624.75650853384,5.244568746965763,0.40524613497045514,588.9313166382817,643.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,48,0.35,0.65,1.25,0.4,False,360,0.2,0.1,0.5,1.5416188678642464,1.7011639651843427,2.804676391246756,0.04023714685537483,4.7803377108336536,0.7945893650166389,0.3869738005406805,1.7011639651843427,2.938437049455536,-0.28330875087639684,89.0,0.48314606741573035,57803.377108336535,4.309627027710622,0.27933109857965727,296.0396589321939,370.0,3.4662945096211164,1.1126398040263328,0.4997102267974731,1.7414011120397175,3.007133825463648,-0.2973447354011389,73.0,0.3287671232876712,44662.945096211166,5.244568746965763,0.558456808309332,276.6132735134205,257.0,24.81669058165231,0.9155343576276189,0.43555823367202035,1.7058877349188355,2.9428682648984363,-0.2973447354011375,162.0,0.41358024691358025,258166.9058165231,5.244568746965763,0.39101193810477614,572.6529324456144,627.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,48,0.4,0.65,1.4,0.6,False,360,0.2,0.1,0.5,1.5410027674344076,1.6933600831951188,2.833993595355513,0.07606978984326096,5.249780044547665,0.8419085774394923,0.4092044221208774,1.6933600831951188,2.9346230223063903,-0.297074975334896,89.0,0.48314606741573035,62497.80044547664,4.309627027710622,0.2962474244002899,316.3059934407287,376.0,4.916606922364295,1.4314216941698237,0.5992380051580365,1.7694298730383797,3.2843501030957287,-0.35115841927452895,73.0,0.3561643835616438,59166.06922364295,5.444020686907667,0.609229441246509,308.96596189847673,267.0,35.97749187482501,1.0581989732234702,0.4940523205056172,1.6998989156047422,3.059810163827416,-0.35115841927452873,162.0,0.42592592592592593,369774.9187482501,5.444020686907667,0.42147449299064904,625.2719553392054,643.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.55,1.25,0.8,False,360,0.2,0.1,0.5,1.5405972018976648,1.6827698770179143,3.0077197430146954,0.25324071233518164,5.187396358583638,0.8357600546313788,0.4097468649076322,1.6827698770179143,2.9732167540562946,-0.27787165229486455,89.0,0.43820224719101125,61873.963585836376,5.065110384599593,0.2927480055816319,341.6110783918608,482.0,5.835071616269871,1.6132512775416004,0.5794853399611721,1.936010589353096,3.6480754361643215,-0.35485691867200597,73.0,0.3561643835616438,68350.7161626987,6.0,0.5967234579303957,335.03630038652307,334.0,41.291297229166595,1.1142013433106133,0.48481613303622717,1.7788650469427003,3.25330129762714,-0.3548569186720065,162.0,0.4012345679012346,422912.97229166597,6.0,0.41437146243272455,676.6473787783839,816.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.55,1.1,0.8,False,360,0.2,0.1,0.5,1.5392756556092642,1.6906162089325052,2.929526379515255,0.199758094743401,4.742423033342826,0.7906573336160321,0.3882917674188694,1.6906162089325052,2.960412822942775,-0.2698925461619708,89.0,0.43820224719101125,57424.23033342826,4.457297138447642,0.28295353740991314,319.90257325603125,482.0,4.79639464702129,1.4066056671322915,0.5387397167690092,1.8903743036759062,3.49716312568895,-0.3357193415296027,73.0,0.3835616438356164,57963.946470212904,5.934586397089843,0.5763919330915442,314.58910922603127,335.0,32.28535013140007,1.015363601022233,0.45447262219741336,1.762920768432981,3.17736290321849,-0.3357193415296019,162.0,0.41358024691358025,332853.50131400075,5.934586397089843,0.40036101811230634,634.4916824820625,817.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.55,1.4,0.6,False,360,0.2,0.1,0.5,1.5383157147233835,1.6481648344531334,3.310398304192891,0.3292015379777322,5.053937593865244,0.82246623033432,0.4150011063380792,1.6481648344531334,2.9771775982652766,-0.24844932686577292,89.0,0.43820224719101125,60539.37593865245,5.672923630751543,0.2793380523077931,355.09473412628245,482.0,6.568899972638619,1.7498937841469453,0.5975836862190245,1.9773663724308657,3.8469871923734646,-0.35831213915545745,73.0,0.3013698630136986,75688.99972638619,6.0,0.5631230731781947,353.078898237727,334.0,44.821648088562554,1.1483649606602855,0.49615904984825165,1.7797029631662677,3.347886577547834,-0.35831213915545634,162.0,0.3765432098765432,458216.4808856255,6.0,0.3928831263396834,708.1736323640096,816.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.55,1.4,0.8,False,360,0.2,0.1,0.5,1.5369127259510522,1.669587068924946,3.07667350656749,0.2998088410046149,5.643007968801526,0.8797528215724932,0.43266776228817133,1.669587068924946,2.974028579173503,-0.285942859940961,89.0,0.42696629213483145,66430.07968801526,5.672923630751543,0.3025424737533506,364.4493293726625,482.0,7.01888369891293,1.830419281238178,0.6221550101993444,1.9693959099295608,3.771101349620608,-0.37527052166029806,73.0,0.3561643835616438,80188.8369891293,6.0,0.6167767599022614,355.8051588843306,334.0,52.26950831277089,1.2140400871451993,0.5168608809202787,1.7867386981166076,3.31053710455091,-0.37527052166029917,162.0,0.3950617283950617,532695.0831277089,6.0,0.42827058714954863,720.254488256993,816.0
