ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,short_scale,short_momentum_gate_enabled,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,downside_allocation_enabled,downside_vol_period,downside_calm_threshold,downside_stress_threshold,downside_calm_boost,downside_stress_scale,drawdown_brake_enabled,price_drawdown_lookback,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,robust_score,train_total_return,train_cagr,train_annualized_volatility,train_sharpe,train_sortino,train_max_drawdown,train_trade_count,train_win_rate,train_final_equity,train_max_leverage_observed,train_average_leverage,train_turnover_multiple,train_rebalance_events,validation_total_return,validation_cagr,validation_annualized_volatility,validation_sharpe,validation_sortino,validation_max_drawdown,validation_trade_count,validation_win_rate,validation_final_equity,validation_max_leverage_observed,validation_average_leverage,validation_turnover_multiple,validation_rebalance_events,pre_total_return,pre_cagr,pre_annualized_volatility,pre_sharpe,pre_sortino,pre_max_drawdown,pre_trade_count,pre_win_rate,pre_final_equity,pre_max_leverage_observed,pre_average_leverage,pre_turnover_multiple,pre_rebalance_events,holdout_total_return,holdout_cagr,holdout_annualized_volatility,holdout_sharpe,holdout_sortino,holdout_max_drawdown,holdout_trade_count,holdout_win_rate,holdout_final_equity,holdout_max_leverage_observed,holdout_average_leverage,holdout_turnover_multiple,holdout_rebalance_events
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.7365104307493675,6.620967404037686,0.9678002452438363,0.414639224639518,1.8339898487526058,3.3896792091721304,-0.25505977395258517,93.0,0.41935483870967744,76209.67404037686,5.496850745953556,0.27253642231693104,386.185898500783,473.0,6.01331250577012,1.6470898488194021,0.5924045560475241,1.9262271797079336,3.687753468802161,-0.29665564191272265,73.0,0.3150684931506849,70133.1250577012,6.5,0.5519645336226713,364.90246629013086,325.0,52.448226000803956,1.215523231907635,0.49347463724026003,1.8494572392036805,3.4830089682978302,-0.29665564191272253,166.0,0.37349397590361444,534482.2600080395,6.5,0.38433825557609697,751.0883647909138,798.0,0.2526777962169853,0.1533251117121639,0.39443667960578543,0.5571065547548284,0.8880850754090792,-0.2798565069068426,53.0,0.33962264150943394,12526.777962169854,4.491383327994463,0.4286413148795173,256.00111216002614,193.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.732751115848711,6.4496285150595,0.9529423870960496,0.41513072026826464,1.814126287112859,3.336887854132648,-0.26041147230071304,93.0,0.41935483870967744,74496.285150595,5.496850745953556,0.27375866422460216,386.5003122567322,473.0,6.53246785348588,1.7432706544896925,0.6038147194552502,1.9601911879702631,3.727958014117639,-0.3035233617861339,73.0,0.3287671232876712,75324.6785348588,6.5,0.5668604997062452,363.09526517381914,322.0,55.114087310097425,1.2371890248316482,0.49922529392038084,1.8533746532434492,3.470859127823146,-0.30352336178613426,166.0,0.3795180722891566,561140.8731009742,6.5,0.39103148400406634,749.5955774305513,795.0,0.2992683279438373,0.18030417185053382,0.3937397475351176,0.6160092779448689,0.9878732049631997,-0.27547524248548605,53.0,0.33962264150943394,12992.683279438374,4.491383327994463,0.42642211124918733,255.5868725505818,197.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.7324320410173608,6.525586190537295,0.9595569616321664,0.414946191041251,1.8228810331017506,3.3577026776910794,-0.26317466694824654,93.0,0.41935483870967744,75255.86190537295,5.496850745953556,0.278226572826708,390.7594838628206,477.0,6.388174857681162,1.7168803495955332,0.6047385963924483,1.942101828557899,3.6966742466957183,-0.31482830612067436,73.0,0.3287671232876712,73881.74857681162,6.5,0.5775768256138005,367.6197774641107,322.0,54.60034668224024,1.2330788300311273,0.4995793070251755,1.848711429953899,3.465728046732775,-0.31482830612067436,166.0,0.3795180722891566,556003.4668224024,6.5,0.3979994435368145,758.3792613269313,799.0,0.26534447927424987,0.1606958790134856,0.39773056309475086,0.5717338461035307,0.9138416465434605,-0.2764062890361504,53.0,0.33962264150943394,12653.444792742499,4.491383327994463,0.444317432959934,261.18052596280893,197.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.7311791632041922,6.293828281478714,0.9392328982660543,0.41470655928480205,1.798560817531117,3.3067761266738906,-0.2748859822604913,89.0,0.43820224719101125,72938.28281478713,5.496850745953556,0.27220078152581856,368.2814117726657,453.0,6.480848355174248,1.733859057222174,0.5929310676208632,1.9793807989965786,3.80402714789297,-0.30709522373433085,73.0,0.3287671232876712,74808.48355174248,6.5,0.5614282716414671,356.72062000824985,324.0,53.56402330242336,1.2246943582959058,0.4937656571854882,1.8570244470648218,3.496456279462295,-0.30709522373433207,162.0,0.3888888888888889,545640.2330242336,6.5,0.3879234390378816,725.0020317809157,777.0,0.24138970443167374,0.14673348081836468,0.39602418090333275,0.5419780977622425,0.864596996514653,-0.2874249986795374,54.0,0.3333333333333333,12413.897044316736,4.491383327994463,0.437461430055221,259.121933512921,194.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.25,False,360,0.2,0.1,0.5,1.731087051858109,6.258825694423902,0.9361260764862116,0.41388522872475514,1.7974342850246119,3.3078076531629943,-0.2724194319291503,89.0,0.43820224719101125,72588.25694423902,5.496850745953556,0.26925070924786815,366.6729928333123,453.0,6.475107826758062,1.732810402792937,0.5917596470295602,1.9814873821652184,3.810195278967933,-0.30185091237082406,73.0,0.3287671232876712,74751.07826758063,6.5,0.5550003541489825,356.1241309179827,324.0,53.26050476146063,1.2222146017226954,0.49278929876157973,1.8574676932692604,3.499929196040247,-0.30185091237082484,162.0,0.3888888888888889,542605.0476146063,6.5,0.3835818479576189,722.797123751295,777.0,0.24442018003119315,0.1485052647229057,0.3946570992833985,0.5464000212816675,0.8712952095556276,-0.28964952993975845,54.0,0.3333333333333333,12444.201800311932,4.491383327994463,0.4294823366104812,257.6044873288541,194.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.7310103186572527,6.665846635606879,0.9716551303807459,0.4190551298297699,1.8237304788938649,3.3523060754891887,-0.2559192671790017,93.0,0.41935483870967744,76658.46635606879,5.496850745953556,0.2826506262842952,383.66742966597945,473.0,6.068277962792436,1.6574378957814928,0.594766754614896,1.9274776378958678,3.686735815607362,-0.3071868664278199,73.0,0.3150684931506849,70682.77962792436,6.5,0.5657735558220118,363.5837725974849,325.0,53.184334840606596,1.2215905494237238,0.49683731134385767,1.8457897373754715,3.4656271912424517,-0.3071868664278199,166.0,0.37349397590361444,541843.348406066,6.5,0.39593079130458575,747.2512022634644,798.0,0.2484759890589756,0.15087404092367218,0.39691603513163143,0.5507338966367294,0.8787027431892998,-0.27436445189953984,53.0,0.33962264150943394,12484.759890589756,4.491383327994463,0.4446816821631433,258.9736019166271,193.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.7302918720771747,6.222641214204416,0.9329038327321513,0.413212462010811,1.7956572758046714,3.3068187538903606,-0.2699807960557531,89.0,0.43820224719101125,72226.41214204417,5.496850745953556,0.26630063696991774,365.06457389395894,453.0,6.4675232398333105,1.7314242659506007,0.5907979607420536,1.9828981478051781,3.8142178806914684,-0.30501966127437097,73.0,0.3287671232876712,74675.2323983331,6.5,0.5485724366564979,355.52764182771546,324.0,52.93524112004932,1.2195448374206315,0.491988526594541,1.857249547829246,3.5013614567405,-0.30501966127437175,162.0,0.3888888888888889,539352.4112004932,6.5,0.3792402568773563,720.5922157216744,777.0,0.24726400137919602,0.1501664813198038,0.39353439935220885,0.5505082921947293,0.8774406961412602,-0.2919097056710328,54.0,0.3333333333333333,12472.64001379196,4.491383327994463,0.4215032431657412,256.08704114478724,194.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.729923055291249,6.120377561769555,0.923738623785118,0.4102679299776941,1.7940641786023457,3.3055661580216134,-0.28195644094181993,89.0,0.43820224719101125,71203.77561769554,5.496850745953556,0.26757568373887075,374.78466060373796,455.0,6.828091802733724,1.7965600976413016,0.602982716583797,1.993892641336237,3.8126323059916847,-0.31473457090503665,73.0,0.3424657534246575,78280.91802733723,6.5,0.5731908734623576,360.6427750913117,321.0,54.73896922365725,1.2341908664054486,0.49640736417797116,1.85835214244318,3.493468862857908,-0.3147345709050364,162.0,0.3950617283950617,557389.6922365725,6.5,0.38985521504038634,735.4274356950498,776.0,0.258162449975887,0.15651998236437747,0.3968405795300713,0.5630405599746529,0.8998132391034969,-0.28943008526070846,54.0,0.3333333333333333,12581.62449975887,4.491383327994463,0.43709718085201166,261.3288575591028,198.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.25,False,360,0.2,0.1,0.5,1.729594233630463,6.085276078107391,0.9205724898500518,0.40945417427294745,1.7927928100877857,3.3063842275373156,-0.279513807570107,89.0,0.43820224719101125,70852.76078107391,5.496850745953556,0.26467418395259606,373.1343708662481,456.0,6.819125971589578,1.7949588623875585,0.601841363790588,1.9955890139460513,3.8176898981794527,-0.3095656068546997,73.0,0.3424657534246575,78191.25971589578,6.5,0.5668133736437694,360.0392938366414,322.0,54.40066619821198,1.231473078655271,0.4954494759035312,1.8585339990941079,3.4962985829625355,-0.309565606854699,162.0,0.3950617283950617,554006.6619821198,6.5,0.3855629347266781,733.1736647028895,778.0,0.26076108552978194,0.15803193186552567,0.395466910384599,0.5669263205930603,0.9056480868343012,-0.290791711194607,54.0,0.3333333333333333,12607.61085529782,4.491383327994463,0.42909590960568683,259.79253828057443,198.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.728487736738966,6.048152897704637,0.9172126011430417,0.40878771942820047,1.7907663075493878,3.3049768850844847,-0.2770988961684262,89.0,0.43820224719101125,70481.52897704637,5.496850745953556,0.2617463008311048,371.48408112875825,456.0,6.808174011550384,1.793001671602572,0.6009044771270955,1.9966035753381188,3.820700553084682,-0.3050292057975291,73.0,0.3424657534246575,78081.74011550384,6.5,0.5604351296191313,359.43581258197105,322.0,54.03320428529086,1.228505954692198,0.4946639600358879,1.8580128471732733,3.497044507845092,-0.3050292057975299,162.0,0.3950617283950617,550332.0428529086,6.5,0.3812545295361115,730.9198937107293,778.0,0.2631671423136732,0.15943081549549643,0.39433885093618254,0.5704812551669207,0.9109026257261734,-0.29303228100972756,54.0,0.3333333333333333,12631.671423136733,4.491383327994463,0.421094638359362,258.256219002046,198.0
