ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,downside_allocation_enabled,downside_vol_period,downside_calm_threshold,downside_stress_threshold,downside_calm_boost,downside_stress_scale,drawdown_brake_enabled,price_drawdown_lookback,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,robust_score,minimum_sharpe,minimum_calmar,sharpe_gap,train_total_return,train_cagr,train_annualized_volatility,train_sharpe,train_sortino,train_max_drawdown,train_trade_count,train_win_rate,train_final_equity,train_max_leverage_observed,train_average_leverage,train_turnover_multiple,train_rebalance_events,validation_total_return,validation_cagr,validation_annualized_volatility,validation_sharpe,validation_sortino,validation_max_drawdown,validation_trade_count,validation_win_rate,validation_final_equity,validation_max_leverage_observed,validation_average_leverage,validation_turnover_multiple,validation_rebalance_events,pre_holdout_total_return,pre_holdout_cagr,pre_holdout_annualized_volatility,pre_holdout_sharpe,pre_holdout_sortino,pre_holdout_max_drawdown,pre_holdout_trade_count,pre_holdout_win_rate,pre_holdout_final_equity,pre_holdout_max_leverage_observed,pre_holdout_average_leverage,pre_holdout_turnover_multiple,pre_holdout_rebalance_events
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,96,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6806467571710744,1.7026829622061677,3.4502694021015308,0.2596330342931672,5.906865305233968,0.9043161665529176,0.4316678881725172,1.7026829622061677,3.0366801175374434,-0.26210016122280366,93.0,0.40860215053763443,69068.65305233968,5.496850745953556,0.2985177051113789,366.3996955216779,468.0,6.639492354300237,1.7626818040012857,0.6080293920597926,1.9623159964993349,3.7313802623812315,-0.31247503773557184,73.0,0.3150684931506849,76394.92354300237,6.5,0.5915280813920438,356.41124136351505,312.0,51.76494469151643,1.2098312137442924,0.5095794667343049,1.8019024307465983,3.326435235982752,-0.3124750377355716,166.0,0.3674698795180723,527649.4469151644,6.5,0.4157539311984977,722.8109368851929,780.0
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6767345032706198,1.699455242964171,3.447562993873363,0.2767170969027464,5.886191479389451,0.902414394439105,0.4319251085359655,1.699455242964171,3.0483601043402224,-0.26175428731622263,94.0,0.40425531914893614,68861.91479389451,6.059871996142064,0.3012207476422411,371.90956187605616,477.0,6.784567100652713,1.7887782782691217,0.6087608971467651,1.9761723398669173,3.7528538251692107,-0.3225931010420383,73.0,0.3287671232876712,77845.67100652713,6.5,0.5938475022736704,358.9265265557592,326.0,52.60601963925015,1.2168294373911337,0.5100603967205389,1.8068207653250423,3.3421148865605494,-0.3225931010420393,167.0,0.3712574850299401,536060.1963925015,6.5,0.41830348307495857,730.8360884318154,803.0
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,84,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6733812277520528,1.693412594766508,3.462136965556837,0.2424190084452582,5.873905457232248,0.9012824072481491,0.4335283005968154,1.693412594766508,3.02979885470971,-0.26032546263032963,94.0,0.40425531914893614,68739.05457232248,6.059871996142064,0.3000340928704797,369.6386669903951,477.0,6.396333633344022,1.7183793795566187,0.6080949662284286,1.9358316032117662,3.6484819317490436,-0.32339424174472875,73.0,0.3287671232876712,73963.33633344022,6.5,0.5912501568053834,359.503550579147,320.0,49.84169812575379,1.1934869026478538,0.5105556937188644,1.7849383262973237,3.283843961767942,-0.3233942417447293,167.0,0.3712574850299401,508416.9812575379,6.5,0.4165523975975813,729.142217569542,797.0
30,120,20,14,27.0,18.0,0.2,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6706451090835133,1.7225958099200924,3.2674297447970564,0.2405418803830337,5.928696692325917,0.9063203066798688,0.425773030651073,1.7225958099200924,3.111446175346269,-0.2773801971176465,89.0,0.43820224719101125,69286.96692325917,5.496850745953556,0.2847079484924664,352.193666523678,453.0,6.37718426668399,1.7148597142382673,0.5948704566268023,1.9631376903031261,3.7648430661635577,-0.33061168691301357,71.0,0.3380281690140845,73771.8426668399,6.5,0.5659965492178017,348.1007850179278,320.0,50.11427222725215,1.195833083358719,0.500305487705592,1.8131778196371673,3.3814983069643616,-0.330611686913013,160.0,0.39375,511142.7222725215,6.5,0.39725418118552613,700.2944515416059,773.0
30,120,20,14,26.0,18.0,0.2,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,96,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6635105096504026,1.689404718027965,3.4062957160136853,0.2476255204999016,5.782205932089265,0.8927906563397301,0.43140092860348905,1.689404718027965,3.0121493210046566,-0.262100161222803,93.0,0.40860215053763443,67822.05932089264,5.496850745953556,0.29617860293514164,365.4777541821534,467.0,6.398653400339988,1.718805444451438,0.6075563994856472,1.9370302385278666,3.6810594977477704,-0.3408504384766028,71.0,0.30985915492957744,73986.53400339988,6.5,0.5864170511867266,353.7165121751756,308.0,49.17919098125843,1.1877421331023803,0.5092170876866511,1.7831030455979284,3.2902306378448545,-0.3408504384766038,164.0,0.36585365853658536,501791.9098125843,6.5,0.41230575437023115,719.194266357329,775.0
30,120,20,14,28.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6624765681538611,1.6949951762971966,3.354110473318436,0.24170951636185345,5.664670977668973,0.8817937555944968,0.4248379705680218,1.6949951762971966,3.0578135634862176,-0.2628994371560105,89.0,0.4606741573033708,66646.70977668974,5.496850745953556,0.28429363298755783,348.25276315960105,453.0,6.101064332106675,1.6635912473792729,0.5924103269870609,1.93670469265905,3.7093069546135524,-0.317472670576468,73.0,0.3287671232876712,71010.64332106675,6.5,0.563020121073067,344.40321085429457,320.0,46.326257364751804,1.1622875887807442,0.4986576784531977,1.786689063082488,3.327791701523343,-0.3174726705764679,162.0,0.4012345679012346,473262.57364751806,6.5,0.39581474015258644,692.6559740138957,773.0
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.661855295850526,1.6941952953551707,3.387965101528171,0.26593648906497513,5.787482904170005,0.8932813941482631,0.42991370752218744,1.6941952953551707,3.0444525245839893,-0.2636631037743986,94.0,0.40425531914893614,67874.82904170005,6.059871996142064,0.299505709488394,372.39263584761136,482.0,6.609267110245608,1.757213678660002,0.6075574864783649,1.9601317844201458,3.7276225346572547,-0.3238607944028131,73.0,0.3287671232876712,76092.67110245608,6.5,0.5917879938563033,362.5927696936233,327.0,50.64777042405513,1.2003963476222697,0.5084640319906029,1.7962541615605514,3.328047917493035,-0.32386079440281224,167.0,0.3712574850299401,516477.70424055133,6.5,0.4164506191068624,734.9854055412346,809.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6559023992991662,1.7142111917077543,3.1897215120166162,0.3078827917714153,5.8743628532605685,0.9013245741360287,0.4265289618850658,1.7142111917077543,3.084084221556677,-0.28257155702793324,89.0,0.43820224719101125,68743.62853260568,5.496850745953556,0.28810881451373077,351.9892689312368,452.0,7.183846320954068,1.8593711607211012,0.606660254776976,2.0220939834791696,3.854624584409181,-0.3185312169731297,73.0,0.3287671232876712,81838.46320954069,6.5,0.5858213162096407,348.91116161925765,321.0,55.25872914555952,1.2383408024677287,0.5063245915181777,1.8354756796825553,3.407284377445963,-0.31853121697313047,162.0,0.3888888888888889,562587.2914555952,6.5,0.40722640550426725,700.9004305504944,773.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6559023992991662,1.7142111917077543,3.1897215120166162,0.3078827917714153,5.8743628532605685,0.9013245741360287,0.4265289618850658,1.7142111917077543,3.084084221556677,-0.28257155702793324,89.0,0.43820224719101125,68743.62853260568,5.496850745953556,0.28810881451373077,351.9892689312368,452.0,7.183846320954068,1.8593711607211012,0.606660254776976,2.0220939834791696,3.854624584409181,-0.3185312169731297,73.0,0.3287671232876712,81838.46320954069,6.5,0.5858213162096407,348.91116161925765,321.0,55.25872914555952,1.2383408024677287,0.5063245915181777,1.8354756796825553,3.407284377445963,-0.31853121697313047,162.0,0.3888888888888889,562587.2914555952,6.5,0.40722640550426725,700.9004305504944,773.0
30,120,20,14,27.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6519843767290194,1.707110753564114,3.2292535420381507,0.2864560084367236,5.813864623244439,0.8957309840334047,0.42657891537172543,1.707110753564114,3.075407054138176,-0.27738019711764783,90.0,0.43333333333333335,68138.64623244439,6.059871996142064,0.288571532366126,356.83326758589516,457.0,6.665339536983403,1.7673493048990379,0.5956082664545785,1.9935667620008375,3.827830601613399,-0.31623180678573193,73.0,0.3424657534246575,76653.39536983403,6.5,0.5746926072633924,354.0963141453069,328.0,51.230585896208204,1.2053385444339213,0.5010702155354798,1.8197910765303884,3.391819392326753,-0.31623180678573226,163.0,0.39263803680981596,522305.8589620821,6.5,0.4030512837344357,710.929581731202,785.0
30,120,20,14,28.0,18.0,0.2,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6514476417861212,1.6866774660931445,3.3264638931656005,0.22409595169203533,5.587737856949297,0.8745254852330226,0.42457340937502586,1.6866774660931445,3.042045871691143,-0.26289943715600894,89.0,0.4606741573033708,65877.37856949297,5.496850745953556,0.28221758300626915,348.6135887302489,453.0,5.877199600468305,1.6212886242199347,0.5919242777621685,1.9107734177851798,3.6573482048639714,-0.3512110251760906,71.0,0.3380281690140845,68771.99600468305,6.5,0.5579090908677495,341.70848166595516,316.0,44.30518815780172,1.1435016465916128,0.4982903708187363,1.7701359329392465,3.2954729731485015,-0.35121102517608915,160.0,0.40625,453051.88157801726,6.5,0.3925243658452085,690.322070396204,769.0
30,120,20,14,27.0,18.0,0.2,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6450375524783594,1.705934015310111,3.163732673701528,0.29010569852261847,5.795009170380611,0.8939808676279895,0.4262654973751641,1.705934015310111,3.068416200819722,-0.282571557027934,89.0,0.43820224719101125,67950.09170380612,5.496850745953556,0.28603276453244203,352.35009450188466,452.0,6.918222324015985,1.8126060949593779,0.6061714600944302,1.9960397138327295,3.802550331658903,-0.3366025649666312,71.0,0.3380281690140845,79182.22324015984,6.5,0.5807328855100243,346.2537342336045,317.0,52.80439330480137,1.218467204236028,0.5059558485845935,1.8188256863966836,3.3748246704005482,-0.33660256496663055,160.0,0.39375,538043.9330480137,6.5,0.40394507347311676,698.6038287354893,769.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,84,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6439571029702955,1.7009438609431082,3.1844303930816027,0.2824398328096447,5.810379680123693,0.8954077636978224,0.4285317554550125,1.7009438609431082,3.04950544978365,-0.28118302276072926,89.0,0.43820224719101125,68103.79680123692,5.496850745953556,0.2872968128785536,350.292224974801,452.0,6.795371237203288,1.7907119857777154,0.6061534563047564,1.983383693752753,3.7523044818829216,-0.3194246337408905,73.0,0.3287671232876712,77953.71237203288,6.5,0.5834792594674616,349.5754271587366,315.0,52.089437872870235,1.2125416843077965,0.5070932483655541,1.8107092533811817,3.3416425331960684,-0.3194246337408896,162.0,0.3888888888888889,530894.3787287023,6.5,0.405802214332572,699.8676521335376,767.0
30,120,20,14,29.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.6413327646592912,1.695816506503626,3.2234012584070046,0.14256924734425236,5.663072328222748,0.8816432935365199,0.42450070231218867,1.695816506503626,3.0600343817196283,-0.27351335526009735,89.0,0.449438202247191,66630.72328222748,5.496850745953556,0.28214552223707884,346.5918055401599,452.0,5.265377184812168,1.5020262782731066,0.5890041698873173,1.8383857538478783,3.511389590041423,-0.35231312906973866,73.0,0.3287671232876712,62653.77184812168,6.5,0.556035509567454,339.7608613527432,317.0,40.74666134600024,1.1087293967116798,0.4968626141235508,1.7409362172888367,3.237746616922329,-0.3523131290697392,162.0,0.3950617283950617,417466.6134600024,6.5,0.39173149965279,686.352666892903,769.0
