ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,downside_allocation_enabled,downside_vol_period,downside_calm_threshold,downside_stress_threshold,downside_calm_boost,downside_stress_scale,drawdown_brake_enabled,price_drawdown_lookback,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,robust_score,minimum_sharpe,minimum_calmar,sharpe_gap,train_total_return,train_cagr,train_annualized_volatility,train_sharpe,train_sortino,train_max_drawdown,train_trade_count,train_win_rate,train_final_equity,train_max_leverage_observed,train_average_leverage,train_turnover_multiple,train_rebalance_events,validation_total_return,validation_cagr,validation_annualized_volatility,validation_sharpe,validation_sortino,validation_max_drawdown,validation_trade_count,validation_win_rate,validation_final_equity,validation_max_leverage_observed,validation_average_leverage,validation_turnover_multiple,validation_rebalance_events,pre_holdout_total_return,pre_holdout_cagr,pre_holdout_annualized_volatility,pre_holdout_sharpe,pre_holdout_sortino,pre_holdout_max_drawdown,pre_holdout_trade_count,pre_holdout_win_rate,pre_holdout_final_equity,pre_holdout_max_leverage_observed,pre_holdout_average_leverage,pre_holdout_turnover_multiple,pre_holdout_rebalance_events
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.00018,0.4,True,24,0.4,0.6,1.325,0.4,False,360,0.2,0.1,0.5,1.829235443959681,1.7720501007811225,4.178091146336574,0.08531911678572435,6.649384527779303,0.9702428753346073,0.40888112894622275,1.8573692175668468,3.4366486380528576,-0.22988229562663398,93.0,0.44086021505376344,76493.84527779304,5.496850745953556,0.2798653405548547,372.38625469116664,479.0,4.7360090769165115,1.394042819415465,0.5848308181619986,1.7720501007811225,3.3755087722123616,-0.3336554351232349,73.0,0.3013698630136986,57360.090769165115,6.5,0.5536485300586096,373.5570656298536,342.0,42.876939084166715,1.129817478623278,0.4869281549479792,1.787022583454734,3.357415914301421,-0.33365543512323503,166.0,0.3795180722891566,438769.39084166713,6.5,0.38940858714885834,745.9433203210203,821.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.00018,0.4,True,24,0.4,0.6,1.325,0.3,False,360,0.2,0.1,0.5,1.8285057575535346,1.7661004608131372,4.212517818380016,0.08203834446888747,6.445777126142804,0.9526058036372822,0.4052694981215587,1.8481388052820247,3.4273958141387206,-0.22373915819772883,93.0,0.44086021505376344,74457.77126142805,5.496850745953556,0.27194210365488936,370.8362154542203,484.0,4.640141261018711,1.3739614310793038,0.5806714078690324,1.7661004608131372,3.3718100958022235,-0.32616157137293256,73.0,0.2876712328767123,56401.412610187115,6.5,0.5362085685161371,374.7880645186809,342.0,40.99523478950758,1.11123385111294,0.4831109327757328,1.7792041831123777,3.350596096702753,-0.32616157137293134,166.0,0.37349397590361444,419952.34789507574,6.5,0.3776776186048467,745.6242799729011,826.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.00022,0.4,True,24,0.4,0.6,1.325,0.4,False,360,0.2,0.1,0.5,1.8267468680432302,1.7895173807555589,4.074535700920052,0.08585743574276372,6.264873832026035,0.9366636205401739,0.41656016659373657,1.7895173807555589,3.256590366687652,-0.2298822956266331,93.0,0.41935483870967744,72648.73832026035,5.496850745953556,0.2874163610146273,373.80193538471565,475.0,5.536380115936912,1.5555401720407565,0.5885369483483927,1.8753748164983226,3.5879746156263663,-0.3336554351232349,73.0,0.3013698630136986,65363.80115936912,6.5,0.5594820318334968,384.9629094498338,352.0,46.48597686044549,1.1637446405809668,0.4925912670483629,1.8041479962219655,3.372597114978213,-0.33365543512323437,166.0,0.3674698795180723,474859.7686044549,6.5,0.3962724121194952,758.7648448345494,827.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.00022,0.4,True,24,0.4,0.6,1.325,0.35,False,360,0.2,0.1,0.5,1.8244848855794997,1.7845383398619716,4.089677581376885,0.08813326727933934,6.162223171025506,0.9274995065429883,0.41461589289965867,1.7845383398619716,3.250902132525525,-0.2267903735899699,93.0,0.41935483870967744,71622.23171025506,5.496850745953556,0.28341268733834235,372.92136846995334,481.0,5.478450529861636,1.5441957175288374,0.5863225332767481,1.872671607141311,3.5874068731584012,-0.32975558950221273,73.0,0.3013698630136986,64784.50529861636,6.5,0.5506790571488365,385.86341054949827,352.0,45.40010849731751,1.1537603161906387,0.49054680179166504,1.800208857457709,3.3693347094627137,-0.32975558950221306,166.0,0.3674698795180723,464001.08497317514,6.5,0.3903484926648181,758.7847790194515,833.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.00022,0.4,True,24,0.4,0.6,1.325,0.3,False,360,0.2,0.1,0.5,1.8204298021939835,1.7778077838743183,4.101523495985284,0.09121672762235566,6.053214629693484,0.9176714143199534,0.4129186481996232,1.7778077838743183,3.2413057508420953,-0.22373915819772883,93.0,0.41935483870967744,70532.14629693484,5.496850745953556,0.27937335194078877,372.0361906650028,481.0,5.418846686377623,1.5324702991656158,0.5843972992361122,1.869024511496674,3.584082338372129,-0.3258604586516426,73.0,0.2876712328767123,64188.46686377623,6.5,0.5418760824641762,386.76391164916276,352.0,44.27350335411829,1.1432018409944837,0.48876594110383553,1.7949445773577608,3.3627634031845024,-0.3258604586516415,166.0,0.3614457831325301,452735.0335411829,6.5,0.38440318008123553,758.8001023141655,833.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.4,False,360,0.2,0.1,0.5,1.8052406189735408,1.8076734271612172,3.788731003089502,0.11675065943475071,6.687444245547878,0.9735048879408554,0.42458892386151964,1.8076734271612172,3.3003022392797097,-0.25694748113471655,93.0,0.40860215053763443,76874.44245547878,5.496850745953556,0.2928242487316095,380.9858889278389,472.0,6.104139460856737,1.664167658407051,0.5980261277461423,1.9244240865959679,3.674053935342027,-0.31766423294308355,73.0,0.3150684931506849,71041.39460856737,6.5,0.5796368293688455,362.0866104959972,324.0,53.61267601793287,1.2250908257072566,0.5012013524885027,1.8371941325775136,3.4350978761262514,-0.31766423294308455,166.0,0.3674698795180723,546126.7601793287,6.5,0.40758067809440074,743.072499423836,796.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.00018,0.4,True,24,0.4,0.625,1.325,0.4,False,360,0.2,0.1,0.5,1.8027781508791434,1.8108690791133373,3.7543486430123902,0.05293058502835479,6.584658640288047,0.9646704271235698,0.4203638699467013,1.8108690791133373,3.3304644038333358,-0.2569474811347152,93.0,0.41935483870967744,75846.58640288046,5.496850745953556,0.2893540078487925,367.44368585580185,465.0,5.573391191592359,1.5627618021404346,0.5960451211990823,1.863799664141692,3.5496267786364992,-0.31766423294308355,73.0,0.3150684931506849,65733.91191592359,6.5,0.5771850531084605,359.6386331778115,322.0,48.85692829730431,1.1849257455523836,0.498108998360539,1.8089364682489795,3.3889365714905795,-0.3176642329430852,166.0,0.37349397590361444,498569.28297304304,6.5,0.40451793455093654,727.0823190336133,787.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.7996514863336825,1.8038632647783013,3.7703152115385694,0.1247431461270283,6.6088306672784265,0.966755165926956,0.42328023960145905,1.8038632647783013,3.2965945873968403,-0.25641229225830375,93.0,0.40860215053763443,76088.30667278427,5.496850745953556,0.28973297988072116,379.18659241265027,473.0,6.109572840737709,1.6651858018479855,0.5964414565005318,1.9286064109053296,3.685538659882824,-0.31243240623171875,73.0,0.3150684931506849,71095.72840737709,6.5,0.5732406816615448,361.7705676158046,325.0,53.09553586185478,1.220862141863177,0.4997803475139876,1.837198376580319,3.4385289211429417,-0.3124324062317181,166.0,0.3674698795180723,540955.3586185478,6.5,0.40316709591891614,740.9571600284548,798.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.00018,0.4,True,24,0.4,0.625,1.325,0.35,False,360,0.2,0.1,0.5,1.796070001451086,1.8061229396385985,3.733159754333464,0.06195185126567315,6.498783806645007,0.9572280499750858,0.419067319916911,1.8061229396385985,3.3250113459093025,-0.25641229225830275,93.0,0.41935483870967744,74987.83806645007,5.496850745953556,0.2862618267553972,365.8001144946482,466.0,5.580197682007722,1.5640876736755351,0.5944567695828803,1.8680747909042716,3.561113216690676,-0.31243240623171875,73.0,0.3150684931506849,65801.97682007722,6.5,0.5708280082726075,359.1589320971275,323.0,48.343479822362454,1.1804082689771591,0.4966927437225191,1.8085193647807447,3.39150769952708,-0.3124324062317183,166.0,0.37349397590361444,493434.79822362453,6.5,0.40011945055894443,724.9590465917757,789.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.00018,0.6,True,24,0.4,0.6,1.325,0.35,False,360,0.2,0.1,0.5,1.7934862929010702,1.7426511645435423,4.050904818506992,0.059402085265116034,6.064639707312135,0.9187062171666076,0.424307082041349,1.7426511645435423,3.1380825625708413,-0.22679037358996934,93.0,0.44086021505376344,70646.39707312135,5.496850745953556,0.29237091749626304,353.470728383191,484.0,4.93824911291355,1.4358625214088496,0.5846449760838116,1.8020532498086583,3.4349971264017145,-0.32975558950221273,73.0,0.3013698630136986,59382.4911291355,6.5,0.5497198743706392,366.01277890627705,342.0,40.95159047500029,1.1107949810773734,0.4946956565366088,1.7486020253083672,3.2451047729220495,-0.32975558950221284,166.0,0.3795180722891566,419515.9047500029,6.5,0.3953386719982712,719.4835072894681,826.0
