ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,downside_allocation_enabled,downside_vol_period,downside_calm_threshold,downside_stress_threshold,downside_calm_boost,downside_stress_scale,drawdown_brake_enabled,price_drawdown_lookback,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,train_cagr,train_sharpe,train_sortino,train_max_drawdown,train_average_leverage,train_turnover_multiple,validation_cagr,validation_sharpe,validation_sortino,validation_max_drawdown,validation_average_leverage,validation_turnover_multiple,pre_cagr,pre_sharpe,pre_sortino,pre_max_drawdown,pre_average_leverage,pre_turnover_multiple,score
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,180,0.15,0.1,0.5,0.9010239343612669,1.6962651745644208,3.048655575469543,-0.31688783217222893,0.29214976264873094,366.69685478605743,1.750223844323381,1.9260593120125593,3.640639578960348,-0.34131899229744844,0.6050716869193248,346.6382015819428,1.203550939210623,1.7794029065874173,3.2866704882282285,-0.34131899229744744,0.4173527876305613,713.3350563680003,1.666939122076216
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,180,0.2,0.1,0.25,0.8966707275118431,1.6929332059783735,3.042841320568302,-0.32855347586014394,0.2898225810136468,364.05318031563564,1.75032346278179,1.9261168732044112,3.640758526748455,-0.34131899229744844,0.6051081854814909,346.7982842756038,1.2005545914005848,1.7775950416017643,3.283411359407453,-0.3413189922974482,0.4159713368242621,710.8514645912395,1.6643084847033862
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,180,0.15,0.1,0.25,0.8964720386567337,1.6926917985957826,3.0423933670300904,-0.3285534758601433,0.28977847042932503,363.85557528821863,1.7501738813052077,1.9260302343644926,3.640579370664366,-0.34131899229744844,0.6050534376382416,346.55816023511227,1.2003684316955923,1.7774320782490016,3.283096078959653,-0.3413189922974478,0.4159229701719183,710.4137355233308,1.6641503046428079
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,180,0.25,0.15,0.75,0.8937161837850018,1.6808459295314802,3.0171016130355417,-0.29236834039948323,0.29613441512474353,371.71238955221577,1.75032346278179,1.9261168732044112,3.640758526748455,-0.34131899229744844,0.6051081854814909,346.7982842756038,1.1984976986941893,1.7721893068020682,3.2713299348905007,-0.341318992297448,0.4197577463402785,718.5106738278196,1.6545893726569427
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,180,0.2,0.15,0.75,0.8922517416297266,1.6791457366423634,3.0139243013744266,-0.29478079364670196,0.2960513804585644,371.48561205737997,1.75032346278179,1.9261168732044112,3.640758526748455,-0.34131899229744844,0.6051081854814909,346.7982842756038,1.1974777081655956,1.7713260404109954,3.2696770269357494,-0.34131899229744844,0.4197079346302991,718.2838963329838,1.6532223655832903
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,360,0.2,0.05,0.5,0.7894245306443621,1.717326326912587,3.1465213805452095,-0.24632579775898966,0.2581965137957648,335.19360066325095,1.6125884350022215,1.8898991331258765,3.615534727868212,-0.3413189922974482,0.5451772578559579,323.54968287919917,1.0818161493523148,1.7599564241282502,3.3061531269272084,-0.341318992297448,0.3730202269364332,658.7432835424502,1.651225116308581
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.25,0.05,0.75,0.8391168417393791,1.738594549298506,3.1527182771789017,-0.25159333831669006,0.27152568527567394,348.56372715972725,1.4186365337394333,1.8331269399949701,3.298874951917879,-0.3413189922974481,0.5667652027909643,340.47687509743673,1.0519945701517495,1.7557227192095812,3.1650428221376803,-0.34131899229744767,0.3896538118786719,689.040602257164,1.6457784400265023
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,360,0.25,0.05,0.5,0.798734598694661,1.7029747954835075,3.047255067362209,-0.2670525144983936,0.26215557486043045,338.9629860069193,1.681373055219252,1.8939186306657823,3.5745926896904074,-0.3413189922974482,0.5847389256691086,342.7168772784588,1.1101308135636856,1.7538263313610003,3.237246838081012,-0.3413189922974479,0.39122422808492063,681.6798632853781,1.6456354429101334
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.15,0.05,0.75,0.8298012484750663,1.7417457457719772,3.1673204433142907,-0.25159333831669095,0.2652169260345768,344.28305153242616,1.3719044266354294,1.8387153573823496,3.328074136423509,-0.35135481385800393,0.5405372697315923,326.4326561376362,1.0298477050519526,1.7625630794875333,3.1924627968768484,-0.3513548138580037,0.3753752025767325,670.7157076700624,1.642234665551203
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,360,0.2,0.1,0.25,0.823500687624058,1.7182948937358988,3.1023837239696173,-0.24195573430856865,0.262487985195986,336.07721351667374,1.6631262313710944,1.8769624723760605,3.5403746778325367,-0.37387201717674723,0.5988196752180894,346.55816023511227,1.1217072507826544,1.7541414222827132,3.246688873733796,-0.373872017176748,0.3970574791238228,682.635373751786,1.641582012424147
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,180,0.25,0.15,0.5,0.8782307554728013,1.6626861020407726,2.9829490037992605,-0.2921256079353328,0.29536537889381254,371.1196396505953,1.75032346278179,1.9261168732044112,3.640758526748455,-0.34131899229744844,0.6051081854814909,346.7982842756038,1.1876959866888535,1.7629800909330233,3.2536110560391496,-0.3413189922974471,0.4192964087874047,717.9179239261991,1.639738486552857
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,360,0.15,0.1,0.25,0.823456955398084,1.7182339433821114,3.1022732465215577,-0.2419557343085691,0.2624802319506225,335.9752428336525,1.6576593011139291,1.8736711541322766,3.534081214611136,-0.376441209505076,0.5986578086952062,346.3553183581506,1.1199332432996738,1.7524729666981977,3.2435576827983943,-0.37644120950507554,0.3969880636968133,682.3305611918031,1.6395749087294036
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,180,0.2,0.15,0.5,0.8753204864456008,1.6592506484046015,2.9765632236024033,-0.29695007027015574,0.29519930956145407,370.6660846609236,1.75032346278179,1.9261168732044112,3.640758526748455,-0.34131899229744844,0.6051081854814909,346.7982842756038,1.1856619843388745,1.7612388318161851,3.250290575050502,-0.3413189922974471,0.4191967853674458,717.4643689365274,1.6369826964352931
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.2,0.1,0.75,0.8388673287806154,1.7267498251804612,3.088595352328964,-0.2768114423493827,0.27232718030066233,349.72808114715946,1.3823612093973896,1.8307269625860112,3.2434270103017204,-0.3413189922974488,0.5677490200908956,337.4954296355753,1.0394605167050872,1.7520425951127603,3.11233590883119,-0.3413189922974481,0.39052825577228817,687.2235107827348,1.6350626274472686
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.15,0.1,0.75,0.8385535365643737,1.7262843797146399,3.087710870341767,-0.2768114423493828,0.2723292417920419,349.71778390306963,1.3807325727819202,1.8295137951372735,3.2412386695468625,-0.3409855705775423,0.5676950645832678,337.4278156765881,1.0386939246225313,1.7512325193878697,3.1108575496998507,-0.34098557057754164,0.3905079043319358,687.1455995796578,1.6345120446438255
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.2,0.05,0.75,0.8258529145137594,1.7247541277977638,3.12528379345197,-0.25159333831668906,0.2704284343627649,348.0017924145212,1.3877962631981982,1.8368164493343402,3.329006710113231,-0.3413189922974481,0.5448721666925532,330.76588016010817,1.032642048506291,1.7527609232203292,3.172284942550448,-0.3413189922974481,0.38023597039619417,678.7676725746294,1.6341695948013375
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.25,0.1,0.75,0.8381969319154106,1.7258159414631224,3.0868754567616294,-0.2768114423493834,0.2723308817620753,349.77676276766306,1.378809222219628,1.8134210181493031,3.1992363818877143,-0.3413189922974488,0.5810779399861888,344.86606353717923,1.0377977361632378,1.7418591367523222,3.086188405166184,-0.3413189922974468,0.39586350330658926,694.6428263048423,1.6297214270341727
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,180,0.25,0.15,0.25,0.8627883223105217,1.6441068325691517,2.948658730635832,-0.2918832012802607,0.2945963426628814,370.5268897489748,1.75032346278179,1.9261168732044112,3.640758526748455,-0.34131899229744844,0.6051081854814909,346.7982842756038,1.1768887194072222,1.7535865617928257,3.235825808226443,-0.34131899229744755,0.4188350712345309,717.3251740245785,1.6246069189465528
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,180,0.2,0.15,0.25,0.858450860672332,1.6389031757393817,2.939034831360812,-0.2991192214953904,0.29434723866434376,369.84655726446726,1.75032346278179,1.9261168732044112,3.640758526748455,-0.34131899229744844,0.6051081854814909,346.7982842756038,1.173846738778435,1.7509530467785874,3.2308234405030722,-0.341318992297448,0.41868563610459253,716.6448415400712,1.6204419280525104
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.25,0.15,0.75,0.8359603048129753,1.7036121671820192,3.0372001702700677,-0.2773158065337582,0.2775359993787284,353.25476898475586,1.3754953271929464,1.8027759526472633,3.190992415693936,-0.34131899229744844,0.5835435840138976,345.8096896205998,1.0351747058903498,1.7265376538338992,3.061016619069556,-0.34131899229744767,0.3999725316000249,699.0644586053556,1.611726636510916
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.2,0.15,0.75,0.8366298859724344,1.7045320186417634,3.0388863350080144,-0.2773158065337571,0.27753229791731543,353.2060873642523,1.3532063745728284,1.7877609328304485,3.1603895569853084,-0.3493632164553159,0.5818906310933769,345.72964827376927,1.0279572670884254,1.720008541720202,3.0472602334250545,-0.349363216455316,0.3993089490129372,698.9357356380216,1.6045706552999615
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.2,0.1,0.5,0.7640516467623564,1.7210800144787444,3.063866592487518,-0.2617541162784286,0.24787115815486394,327.25974965618605,1.2124199803988676,1.7416851627077152,3.025109118101476,-0.34131899229744833,0.5405348809803872,326.2483195587929,0.9312420121607301,1.7009526457486226,2.9787131999483694,-0.34131899229744833,0.364968684912093,653.5080692149788,1.5934755483535983
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.15,0.1,0.5,0.7634846725698865,1.7201667135499374,3.0621755425766595,-0.2617541162784296,0.2478554649256839,327.21546218442245,1.209393616562195,1.7391621481517296,3.020656897478881,-0.34065213796153404,0.5404269699651315,326.1130916408184,0.9298125816571914,1.699284062776363,2.9757326435922247,-0.3406521379615328,0.364916094473487,653.3285538252409,1.5923662048313378
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,360,0.25,0.05,0.25,0.7283403771405959,1.6348847940786857,2.9048568994251442,-0.25646846854064564,0.24495060563363258,323.7515671363183,1.6423595583287285,1.8723590568090502,3.531479251780986,-0.3413189922974481,0.5743420732180007,340.6568921421316,1.0481546390822407,1.7071516749177442,3.1423994616903324,-0.34131899229744744,0.37674325084664473,664.4084592784498,1.5829384567354714
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,360,0.2,0.05,0.25,0.7136089239536743,1.6474269190749231,3.0191156108196178,-0.2261603193655295,0.23900775022480072,318.08346970750756,1.5380558277966738,1.853769060436946,3.554706308792329,-0.3413189922974481,0.5149221346582457,311.67967522299716,1.0050974977596252,1.705039593130556,3.209176671169652,-0.34131899229744755,0.3494037080906181,629.7631449305047,1.5828715394054031
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.25,0.1,0.5,0.7627665879623027,1.7190682123209806,3.0601922927461724,-0.2617541162784287,0.24787856107768996,327.35711289719313,1.2081037776024797,1.7130008416395917,2.9567007030976393,-0.34131899229744833,0.5671927207709738,340.9895873620007,0.9288904917318999,1.6826249882216617,2.9338736604290316,-0.3413189922974482,0.3756391799806952,668.3467002591939,1.5808117788095049
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.25,0.15,0.5,0.7597512905494184,1.676150556316103,2.9649988331725776,-0.2607772479705702,0.25833098017742623,335.5972285429941,1.2291835617178348,1.7183043055594946,2.984082028420969,-0.34131899229744744,0.5733432611713232,343.409939781798,0.9342488016648447,1.6669399659414506,2.911290886194104,-0.34131899229744767,0.3843703766779948,679.0071683247921,1.5559941660414007
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.25,0.05,0.5,0.763146942178546,1.74325504275436,3.18841133631905,-0.21223261351798783,0.24627054528719475,325.07018476087046,1.1174524384368842,1.6670778839262743,2.853077760967037,-0.34131899229744833,0.5429180605553781,331.53465846282177,0.8970573238014119,1.6737625885553462,2.934380220058407,-0.34131899229744767,0.3649620251235616,656.6048432236921,1.548262031402994
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.2,0.15,0.5,0.7610341511943091,1.6781029238988596,2.968533293320572,-0.26077724797057045,0.2583235772546003,335.499865301987,1.1873052123539218,1.686755722686632,2.922572091825984,-0.36166262601839605,0.570037355330282,343.24985708813693,0.9204683459252423,1.652976964852273,2.8830581063160934,-0.3616626260183968,0.3830432115038193,678.7497223901239,1.540973357678773
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.2,0.05,0.5,0.7377935593745857,1.7125968038178077,3.127812424705258,-0.2122326135179884,0.24406751583771014,323.91827644384193,1.0615404348544257,1.6633455945634008,2.8707186072041577,-0.34131899229744833,0.49882408681825563,311.65981794767487,0.8606205728530512,1.662464336667278,2.9321606717701765,-0.3413189922974488,0.3459980321961003,635.5780943915167,1.5354347943891078
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.15,0.05,0.5,0.7469552968062638,1.7510563817252267,3.2244592339469498,-0.21223261351798772,0.23370090247094089,316.4496409933191,1.0368231291324115,1.6614782597988527,2.857710295668433,-0.364163738791085,0.4915110333440589,303.6545547475889,0.8575133678065723,1.681233838579514,2.9687604801108667,-0.364163738791085,0.33685317705673684,620.1041957409079,1.5346507130310947
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.2,0.1,0.25,0.6850696503791538,1.66300270793945,2.9451153829032837,-0.24833194753390508,0.22341513600906557,304.7914181652125,1.0458150465363132,1.6214263194263296,2.7779265758490603,-0.3413189922974482,0.5133207418698786,316.56125534235315,0.8209633214250525,1.609027221720612,2.7864738225984196,-0.3413189922974479,0.3394091140518978,621.3526735075657,1.4896669286961703
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.15,0.1,0.25,0.6842739512514984,1.661610353053135,2.9425757626473605,-0.2483319475339042,0.22338168805932593,304.71314046577527,1.041615347683623,1.617540782931939,2.771180680423818,-0.3403186944494251,0.5131588753469954,316.35841346539144,0.8189515271522567,1.6064522044227998,2.7819441872132087,-0.34031869444942464,0.3393242846150382,621.0715539311667,1.4867090219352281
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.25,0.15,0.25,0.6806431573903386,1.6047291532321486,2.8190731945188405,-0.2455266262164013,0.2391259609761241,317.9396881012323,1.0861409652380796,1.614223950626613,2.769686733126014,-0.3413189922974478,0.5631429383287488,342.0371355503827,0.832345369899014,1.5769427094755106,2.724702514282902,-0.34131899229744866,0.3687682217559647,659.976823651615,1.4669700210481462
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.25,0.1,0.25,0.6832300590328333,1.6598345704029915,2.939389562243539,-0.24833194753390397,0.2234262403933045,304.93746302672326,1.0429920672977877,1.5892614488154764,2.7045996349308643,-0.3413189922974482,0.5533075015557588,338.67315704716486,0.8187656035179682,1.5867456127333528,2.7338691866320417,-0.3413189922974478,0.35541485665480105,643.6106200738881,1.4628285425917873
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.2,0.15,0.25,0.6824799215284298,1.6077700150097936,2.824509133717508,-0.24552662621640098,0.23911485659188514,317.7936432397216,1.0272884241302291,1.5649282167583443,2.677137863708422,-0.3738720171767478,0.5581840795671869,341.79701150989115,0.812675096954738,1.55477667386399,2.681674069787681,-0.37387201717674823,0.3667774739947015,659.5906547496128,1.4239629389877324
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.25,0.05,0.25,0.6824008551982881,1.6904461125852688,3.107823416352695,-0.17378484616032086,0.2210154052987157,301.5766423620135,0.8414120124723121,1.4427310167229406,2.3858003519062474,-0.34131899229744767,0.5190709183197918,324.9671723765221,0.7442133728183524,1.534445287229718,2.6334390998096993,-0.341318992297448,0.3402702383684511,626.5438147385356,1.3543099906890514
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.2,0.05,0.25,0.6459949225391819,1.6390104475620304,3.0072632608522056,-0.17378484616032253,0.2177065973126554,299.83476047316265,0.7646570885453956,1.410513657229586,2.34683753284352,-0.34131899229744767,0.45277600694395825,294.9284862835568,0.6924004583289292,1.5028722054419628,2.5952035533382602,-0.341318992297448,0.3117600939960064,594.7632467567196,1.317095738678735
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.4,0.4,True,540,0.15,0.05,0.25,0.6592257403727506,1.6954908908816178,3.1492483910816165,-0.18416015248968465,0.202184878907305,288.61623045421203,0.7330974145116247,1.3963720579363175,2.3093816726942786,-0.37783923227126837,0.4424847969565254,283.25118390585686,0.6883148819608265,1.5246287784663937,2.63466002744303,-0.37783923227126837,0.2983311515367413,571.8674143600689,1.3102036985038648
