name,target_vol,risk_per_trade,max_leverage,stop_atr,take_profit_atr,trailing_atr,dev_total_return,dev_cagr,dev_sharpe,dev_max_drawdown,dev_max_leverage_observed,dev_turnover_multiple,hold_total_return,hold_cagr,hold_sharpe,hold_max_drawdown,hold_max_leverage_observed,hold_turnover_multiple,recent_total_return,recent_cagr,recent_sharpe,recent_max_drawdown,recent_max_leverage_observed,recent_turnover_multiple
v6_base,1.075,0.03,4.5,2.0,3.0,3.0,1.9266899483997673,0.2394972258043453,1.0993516399284349,-0.20359342049795737,2.48233592399658,410.32974824256837,0.20945259916221448,0.12244349433471746,0.7073092693822992,-0.15895710758217618,2.3156635461496307,158.19577494028658,0.1497229920940244,1.5117128151639663,5.0205696986838735,-0.029810572219606257,1.3819836470623672,14.83361175181573
lev_45_balanced,1.4,0.04,4.5,2.0,3.0,3.0,2.9147461205571643,0.3137201728472194,1.088451890480493,-0.26932959801618417,3.3097812319954403,552.1804674215145,0.2804636768718991,0.16202346920338795,0.725784895014281,-0.20629351571228427,3.0254071531501316,211.27977179266446,0.20307516824583693,2.388478927359685,5.02054400295901,-0.03963173524486485,1.842644862749823,19.778149002420975
lev_45_wide,1.4,0.04,4.5,2.5,4.0,3.5,1.8594939573523508,0.23375434944022433,1.0097548954165505,-0.21350331930122513,2.647824985596352,396.7383434469167,0.33227502266940134,0.19036007996628368,0.9507801973818664,-0.16869256108680186,2.4700411158929394,145.81071879969474,0.14725371910474627,1.4763181406368049,4.604621019861427,-0.03177942917149379,1.4741158901998583,12.30055226136296
v6_leverage,1.8,0.05,6.5,2.0,3.0,3.0,4.19764654950093,0.39032276924657316,1.0928348702726838,-0.3221745571835244,4.28145909803949,693.5310491845489,0.33282954647526686,0.19066099516999824,0.7140416699912278,-0.25131650655664894,3.7817589414376647,266.0673298730769,0.25915938060867894,3.577444519729177,5.031411131260867,-0.049359694810465427,2.303306078437279,24.99743239244686
lev_65_wide,1.8,0.05,6.5,2.5,4.0,3.5,2.479452511685428,0.2831209629567901,0.99228370266129,-0.2701783638124928,3.3097812319954403,500.8574359924677,0.4296040584501424,0.24244763739539033,0.9756447785528557,-0.20629351571228416,3.025407153150132,182.79129095090485,0.18622985467741637,2.0873184637436797,4.604602603224456,-0.03963173524486496,1.842644862749823,15.375690326703698
lev_65_tight,2.2,0.06,6.5,1.5,2.5,2.5,9.748481995719178,0.6076946330461948,1.103075804290076,-0.42461989588449744,6.5,1226.9653022267403,0.4025408213325159,0.22810786757082657,0.6591680807241906,-0.367806343280643,6.175102789732348,502.20620135858087,0.42108765400749504,9.172685755984817,4.8805982297010315,-0.07845291495868711,3.685289725499646,44.1160732234038
lev_65_widerisk,2.2,0.06,6.5,2.5,4.0,3.5,3.3699669722314542,0.34293418214201465,1.0085447774009662,-0.3125376488330779,4.11020073411791,605.7223953833943,0.5047051129525584,0.28169301560632176,0.9618969138576275,-0.2417795537584697,3.630488583780158,220.8478073107725,0.22608216188933117,2.83980505361363,4.604584185471069,-0.04744706283774858,2.2111738352997876,18.450828392044436
