timestamp,rate,mark_price,position,notional,payment,wallet_after
2020-01-24 00:00:00+00:00,0.00054719,8407.06173767,-0.293,2463.2690891373095,-1.3478762128850443,10001.298846130103
2020-01-24 08:00:00+00:00,0.00042124,8336.52024824,-0.293,2442.60043273432,-1.028921006285005,10002.327767136389
2020-01-24 16:00:00+00:00,0.00017948,8505.934072,-0.293,2492.238683096,-0.4473069988420701,10002.77507413523
2020-01-28 00:00:00+00:00,0.0001,8908.26208317,3.0180000000000002,26885.134967007063,2.6885134967007063,9956.557886618895
2020-01-30 00:00:00+00:00,0.000236,9302.83560068,1.133,10540.112735570441,2.487466605594624,10912.22976804798
2020-01-30 08:00:00+00:00,0.00024877,9390.32032632,1.133,10639.23292972056,2.6467219759265834,10909.583046072054
2020-01-30 16:00:00+00:00,0.00034852,9386.44227338,1.1629999999999998,10916.432363940938,3.8045950074806956,10862.452589738252
2020-01-31 00:00:00+00:00,0.00053551,9514.58913734,1.146,10903.71915139164,5.8390506427617375,11137.761685214802
2020-01-31 08:00:00+00:00,0.00077154,9374.1894313,0.859,8052.428721486699,6.212770855775848,11066.010914771648
2020-02-01 08:00:00+00:00,0.00065667,9421.60526316,0.879,8281.59102631764,5.4382723792520045,10807.399945708934
2020-02-01 16:00:00+00:00,0.00049052,9336.64903752,0.879,8206.914503980079,4.025655702492308,10803.37429000644
2020-02-02 00:00:00+00:00,0.00028263,9385.97762632,0.879,8250.27433353528,2.3317750348870767,10801.042514971554
2020-02-02 16:00:00+00:00,0.00065524,9451.28323012,0.9340000000000004,8827.498536932084,5.784130141339379,10709.513605588243
2020-02-06 08:00:00+00:00,0.00078299,9630.13448631,0.956,9206.40856891236,7.208525845372689,10780.868451804647
2020-02-06 16:00:00+00:00,0.00055668,9787.29722326,0.956,9356.65614543656,5.208663343041625,10775.659788461606
2020-02-07 00:00:00+00:00,0.00035618,9772.66892698,0.956,9342.67149419288,3.32767273280162,10772.332115728805
2020-02-07 08:00:00+00:00,0.00019726,9801.41232224,0.956,9370.150180061439,1.8483558245189193,10770.483759904286
2020-02-07 16:00:00+00:00,0.00034616,9803.45583446,0.956,9372.10377774376,3.2442474437037796,10767.239512460583
2020-02-08 00:00:00+00:00,0.00039915,9815.81628582,0.9960000000000001,9776.55302067672,3.902311138203113,10797.279709675386
2020-02-08 08:00:00+00:00,0.00062858,9769.16634725,0.968,9456.553024138,5.944200099912664,10640.645728260737
2020-02-08 16:00:00+00:00,0.00099315,9832.45081011,1.007,9901.27796578077,9.833454211715171,10679.83088298544
2020-02-09 00:00:00+00:00,0.00042798,9893.414,1.007,9962.667898,4.26382260698604,10675.567060378453
2020-02-10 00:00:00+00:00,0.00106733,10153.97649601,1.0010000000000001,10164.13047250601,10.84848137721984,10928.245113083052
2020-02-12 08:00:00+00:00,0.00108055,10368.75848252,0.865,8968.976087379799,9.69142711121824,10743.530627878506
2020-02-12 16:00:00+00:00,0.00103884,10316.1539433,0.865,8923.4731609545,9.270060858525973,10734.260567019981
2020-02-13 00:00:00+00:00,0.00093553,10328.2399977,0.865,8933.9275980105,8.357957285766762,10725.902609734214
2020-02-13 08:00:00+00:00,0.00084403,10339.29772727,0.865,8943.492534088551,7.548576003546759,10718.354033730668
2020-02-14 08:00:00+00:00,0.00074453,10124.69695555,0.854,8646.4912000397,6.437572093165557,10641.328452480439
2020-02-14 16:00:00+00:00,0.00055952,10252.89164433,0.7719999999999999,7915.232349422759,4.428730804149022,10546.974863036272
2020-02-15 00:00:00+00:00,0.00059113,10343.0973149,0.7719999999999999,7984.871127102799,4.720096869364277,10542.254766166907
2020-02-15 08:00:00+00:00,0.0009686,10224.25056783,0.7719999999999999,7893.121438364759,7.645277425200106,10534.609488741708
2020-02-26 08:00:00+00:00,0.0005063,9147.02237574,-0.248,2268.4615491835198,-1.148522082351616,10467.64113469139
2020-02-26 16:00:00+00:00,0.0003866,8996.76188017,-0.248,2231.19694628216,-0.862580739432683,10468.503715430823
2020-02-29 08:00:00+00:00,0.00060166,8749.47754683,-0.263,2301.11259481629,-1.3844874037971688,10598.973971874082
2020-02-29 16:00:00+00:00,0.00062345,8651.19061451,-0.263,2275.26313161613,-1.4185127994060762,10600.392484673488
2020-03-01 00:00:00+00:00,0.00049317,8527.27894737,-0.263,2242.67436315831,-1.1060197156787837,10601.498504389167
2020-03-01 08:00:00+00:00,0.00027933,8543.46671489,-0.245,2093.14934514805,-0.5846794065802048,10603.768267794176
2020-03-01 16:00:00+00:00,0.00031033,8558.35504244,-0.245,2096.7969853977997,-0.6506990084784992,10604.418966802654
2020-03-02 00:00:00+00:00,0.0001872,8535.09771955,-0.245,2091.0989412897497,-0.39145372180944116,10604.810420524464
2020-03-02 08:00:00+00:00,0.0001,8625.19734128,-0.245,2113.1733486136,-0.21131733486136,10605.021737859324
2020-03-09 00:00:00+00:00,0.0001,8034.37172626,-0.094,755.23094226844,-0.075523094226844,10583.244726347588
2020-03-10 08:00:00+00:00,0.0001,7899.43227273,-0.099,782.0437950002699,-0.078204379500027,10627.1797963862
2020-03-10 16:00:00+00:00,0.0001,7766.89409091,-0.099,768.92251500009,-0.076892251500009,10627.2566886377
2020-03-11 00:00:00+00:00,0.0001,7893.20321722,-0.099,781.42711850478,-0.078142711850478,10627.334831349552
2020-03-11 08:00:00+00:00,0.0001,7859.22255904,-0.099,778.0630333449601,-0.07780630333449601,10627.412637652886
2020-03-11 16:00:00+00:00,0.00022898,7778.66674431,-0.099,770.08800768669,-0.1763347520000983,10627.588972404887
2020-03-12 00:00:00+00:00,0.00010572,7933.8631158,-0.099,785.4524484642001,-0.08303803285163523,10627.672010437738
2020-03-13 08:00:00+00:00,-0.003,5385.93,-0.157,845.5910100000001,2.5367730300000004,10680.42627063286
2020-03-13 16:00:00+00:00,-0.00065378,5204.1377193,-0.157,817.0496219301,0.5341707018254608,10679.892099931036
2020-03-14 00:00:00+00:00,-0.00076421,5578.32653441,-0.157,875.79726590237,0.6692930285752502,10679.22280690246
2020-03-14 08:00:00+00:00,-4.946e-05,5497.20946333,-0.157,863.0618857428101,0.042687040868839385,10679.180119861592
2020-03-14 16:00:00+00:00,-0.00050325,5311.59164419,-0.157,833.91988813783,0.4196701837053629,10678.760449677888
2020-03-15 00:00:00+00:00,-0.00047893,5177.99245996,-0.157,812.94481621372,0.38934366082923694,10678.371106017059
2020-03-15 08:00:00+00:00,-0.00054208,5271.64467212,-0.157,827.64821352284,0.44865154358646114,10677.922454473473
2020-03-15 16:00:00+00:00,-0.0004879,5324.4032343,-0.157,835.9313077851,0.40785088506835027,10677.514603588404
2020-03-18 16:00:00+00:00,-0.00033374,5327.81546622,-0.027,143.85101758794002,0.048008838609799105,10550.529799278542
2020-03-19 00:00:00+00:00,-0.00015042,5392.87367896,-0.027,145.60758933192,0.021902293587307407,10550.507896984955
2020-03-19 08:00:00+00:00,-0.00022004,5412.28520386,-0.027,146.13170050422002,0.03215481937894857,10550.475742165576
2020-03-29 08:00:00+00:00,-0.0002912,6150.71352632,-0.198,1217.84127821136,0.354635380215148,10537.244536306378
2020-03-29 16:00:00+00:00,-0.00025613,6128.99167137,-0.198,1213.54035093126,0.3108240900840236,10536.933712216294
2020-03-30 00:00:00+00:00,-0.0006431,5882.34578947,-0.198,1164.7044663150602,0.7490214422872152,10536.184690774007
2020-04-04 16:00:00+00:00,-7.77e-05,6730.21188364,0.089,598.98885764396,-0.0465414342389357,10533.726352964743
2020-04-05 00:00:00+00:00,-4.495e-05,6855.97720203,0.089,610.1819709806699,-0.027427679595581112,10533.753780644338
2020-04-06 00:00:00+00:00,2.364e-05,6771.74509392,0.1,677.174509392,0.01600840540202688,10542.35025505642
2020-04-06 08:00:00+00:00,6.54e-06,7030.94960224,0.1,703.094960224,0.004598241039864961,10542.345656815382
2020-04-06 16:00:00+00:00,-8.471e-05,7143.00731675,0.1,714.3007316750001,-0.06050841498018925,10542.406165230363
2020-04-09 00:00:00+00:00,0.0001,7360.19454545,0.094,691.8582872723,0.06918582872723,10597.46407559446
2020-04-09 16:00:00+00:00,-8.854e-05,7282.08517032,0.109,793.7472835648799,-0.07027838448683447,10605.035517635766
2020-04-10 00:00:00+00:00,-5.003e-05,7286.50598602,0.109,794.2291524761799,-0.03973528449838328,10605.075252920264
2020-04-24 00:00:00+00:00,0.0001,7483.46402477,2.419,18102.49947591863,1.8102499475918632,10613.303048388385
2020-04-24 08:00:00+00:00,0.0001,7568.12619492,2.419,18307.29726551148,1.830729726551148,10611.472318661834
2020-04-24 16:00:00+00:00,0.0001,7502.87856194,2.419,18149.463241332858,1.814946324133286,10609.6573723377
2020-04-25 00:00:00+00:00,0.0001,7502.83807218,2.419,18149.36529660342,1.8149365296603421,10607.842435808041
2020-04-25 08:00:00+00:00,0.0001,7559.81292002,2.419,18287.187453528382,1.8287187453528384,10606.013717062688
2020-04-25 16:00:00+00:00,0.0001,7526.44498292,2.419,18206.47041368348,1.8206470413683482,10604.19307002132
2020-04-26 00:00:00+00:00,0.0001,7539.97352516,2.419,18239.19595736204,1.8239195957362042,10602.369150425584
2020-04-26 08:00:00+00:00,7.493e-05,7546.63954545,2.419,18255.321060443548,1.367871207059035,10601.001279218524
2020-04-26 16:00:00+00:00,0.0001,7546.42810799,2.932,22126.12721262668,2.2126127212626683,10598.711285239917
2020-04-27 00:00:00+00:00,0.0001,7693.76431818,2.932,22558.11698090376,2.255811698090376,10596.455473541826
2020-04-27 08:00:00+00:00,0.0001,7696.71345455,2.932,22566.7638487406,2.2566763848740603,10594.198797156952
2020-04-27 16:00:00+00:00,0.0001,7677.15314093,2.932,22509.413009206757,2.250941300920676,10591.947855856031
2020-04-28 16:00:00+00:00,0.0001,7716.73504566,3.112,24014.47946209392,2.4014479462093923,11084.610532924497
2020-04-29 00:00:00+00:00,0.0001,7741.82040908,3.112,24092.54511305696,2.4092545113056962,11082.201278413191
2020-04-29 08:00:00+00:00,0.0001,7944.29436364,3.112,24722.64405964768,2.472264405964768,11079.729014007227
2020-04-30 08:00:00+00:00,0.00097517,9177.35902664,2.947,27045.677051508083,26.37413289031914,12217.992887318165
2020-05-01 08:00:00+00:00,0.00017885,8765.45459091,1.2630000000000001,11070.76914831933,1.9800070621769124,11289.28200385124
2020-05-01 16:00:00+00:00,0.00013528,8728.30601803,1.2630000000000001,11023.85050077189,1.4913064957444213,11287.790697355496
2020-05-02 00:00:00+00:00,0.0001,8824.06649433,1.2630000000000001,11144.79598233879,1.114479598233879,11286.676217757262
