year,start_equity,end_equity,total_return,annualized_volatility,sharpe,max_drawdown
2020,10000.0,12643.122004690134,0.2643122004690135,0.2899866807755594,0.9493088214504096,-0.13542203104993578
2021,12643.122004690134,12651.215767483833,0.0006401712164680884,0.05197709570053001,0.038503542728820346,-0.041484754019568304
2022,12651.215767483833,12508.723684070914,-0.011263113840738748,0.05379103921448275,-0.18477689471079045,-0.06617615820469125
2023,12508.723684070914,13781.557081623276,0.10175565706781398,0.20427461330517344,0.5769275148188674,-0.11773883997326184
2024,13781.557081623276,12744.598463054734,-0.07524248620290175,0.05187289433303959,-1.4776466028498156,-0.0858603992808864
2025,12744.598463054734,12740.508492980141,-0.00032091792349897563,0.031265024275978354,0.005353158562530629,-0.025206135496619764
2026,12740.508492980141,12779.489016582962,0.0030595736131173723,0.025318647420978942,0.2213624280945184,-0.016769371970796976
