entry_time,side,equity_before,exit_time,pnl,exit_reason
2020-01-26 20:00:00+00:00,long,10000.0,2020-02-02 08:00:00+00:00,774.3540704199204,signal
2020-02-02 16:00:00+00:00,long,10774.35407041992,2020-02-03 00:00:00+00:00,-125.85205987297377,signal
2020-02-03 04:00:00+00:00,long,10648.502010546947,2020-02-03 20:00:00+00:00,3.042074401442733,signal
2020-02-06 20:00:00+00:00,long,10651.54408494839,2020-02-10 08:00:00+00:00,-110.05895913099448,signal
2020-02-11 16:00:00+00:00,long,10541.485125817395,2020-02-15 16:00:00+00:00,-172.2795982886346,signal
2020-02-19 00:00:00+00:00,long,10369.20552752876,2020-02-20 00:00:00+00:00,-265.0723888389093,signal
2020-02-23 12:00:00+00:00,long,10104.133138689851,2020-02-24 04:00:00+00:00,-94.40066342522186,signal
2020-04-04 08:00:00+00:00,long,10009.73247526463,2020-04-10 04:00:00+00:00,547.1589840374036,signal
2020-04-12 16:00:00+00:00,long,10556.891459302033,2020-04-13 04:00:00+00:00,-234.41891499093072,signal
2020-04-22 16:00:00+00:00,long,10322.472544311102,2020-05-04 08:00:00+00:00,4104.796156418319,signal
2020-05-04 16:00:00+00:00,long,14427.26870072942,2020-05-10 04:00:00+00:00,1199.3863213914774,signal
2020-05-14 00:00:00+00:00,long,15626.655022120898,2020-05-16 00:00:00+00:00,-4.975116660240019,signal
2020-05-16 08:00:00+00:00,long,15621.679905460658,2020-05-16 12:00:00+00:00,6.8920675666413445,signal
2020-05-29 00:00:00+00:00,long,15628.5719730273,2020-06-02 16:00:00+00:00,496.38569016228394,signal
2020-06-04 00:00:00+00:00,long,16124.957663189583,2020-06-04 08:00:00+00:00,-23.207954162173337,signal
2020-06-11 20:00:00+00:00,long,16101.74970902741,2020-06-13 08:00:00+00:00,18.1181382204486,signal
2020-06-23 16:00:00+00:00,long,16119.867847247859,2020-06-24 12:00:00+00:00,-1082.3831211872075,signal
2020-07-22 08:00:00+00:00,long,15037.484726060651,2020-08-02 08:00:00+00:00,8351.736377060075,signal
2020-08-05 16:00:00+00:00,long,23389.221103120726,2020-08-07 00:00:00+00:00,122.71843097792225,signal
2020-08-15 04:00:00+00:00,long,23511.93953409865,2020-08-15 16:00:00+00:00,-225.1650861309936,signal
2020-08-16 00:00:00+00:00,long,23286.774447967655,2020-08-16 04:01:00+00:00,262.09312406227036,signal
2020-08-24 12:00:00+00:00,long,23548.867572029925,2020-08-24 16:00:00+00:00,-71.94836754568314,signal
2020-10-10 04:00:00+00:00,long,23476.919204484242,2020-10-16 08:01:00+00:00,-1259.2700798092628,signal
2020-10-19 20:00:00+00:00,long,22217.64912467498,2020-10-26 20:00:00+00:00,7217.269163157256,signal
2020-10-27 00:00:00+00:00,long,29434.918287832235,2020-10-28 16:00:00+00:00,-242.8881949092829,signal
2020-10-29 16:00:00+00:00,long,29192.030092922952,2020-11-02 12:00:00+00:00,-902.4521758808187,signal
2020-11-03 16:00:00+00:00,long,28289.577917042134,2020-11-07 20:00:00+00:00,533.8114274559812,signal
2020-11-08 16:00:00+00:00,long,28823.389344498115,2020-11-11 00:00:00+00:00,-1404.1925608398415,signal
2020-11-13 00:00:00+00:00,long,27419.196783658273,2020-11-14 12:00:00+00:00,-595.1612672554766,signal
2020-11-15 12:00:00+00:00,long,26824.035516402797,2020-11-15 16:00:00+00:00,41.55455845884717,signal
2020-11-17 16:00:00+00:00,long,26865.590074861644,2020-11-22 12:00:00+00:00,2438.5272008335924,signal
2020-11-22 20:00:00+00:00,long,29304.117275695236,2020-11-23 04:00:00+00:00,-46.46883614526814,signal
2020-11-24 12:00:00+00:00,long,29257.64843954997,2020-11-25 08:00:00+00:00,-94.82858414797738,signal
2020-11-29 12:00:00+00:00,long,29162.81985540199,2020-12-01 16:00:00+00:00,1761.0522549788948,signal
2020-12-02 12:00:00+00:00,long,30923.872110380886,2020-12-02 16:00:00+00:00,-406.69000468307786,signal
2020-12-12 20:00:00+00:00,long,30517.182105697808,2020-12-21 12:00:00+00:00,13992.764012434396,signal
2020-12-23 00:00:00+00:00,long,44509.946118132204,2020-12-23 12:00:00+00:00,-469.0116877455366,signal
2020-12-23 16:00:00+00:00,long,44040.93443038667,2020-12-24 00:00:00+00:00,-148.79204971771105,signal
2020-12-25 00:00:00+00:00,long,43892.142380668956,2020-12-25 04:00:00+00:00,-169.7286820416266,signal
2020-12-26 20:00:00+00:00,long,43722.41369862733,2021-01-04 12:00:00+00:00,12270.97812115185,signal
2021-01-05 20:00:00+00:00,long,55993.39181977918,2021-01-10 20:00:00+00:00,1487.4208105540456,signal
2021-01-14 04:00:00+00:00,long,57480.812630333225,2021-01-15 08:00:00+00:00,-55.18780652938585,signal
2021-02-04 12:00:00+00:00,long,57425.62482380384,2021-02-15 04:00:00+00:00,1534.5734305136793,signal
2021-02-15 20:00:00+00:00,long,58960.19825431752,2021-02-16 00:00:00+00:00,-92.31962647695764,signal
2021-02-17 20:00:00+00:00,long,58867.87862784056,2021-02-22 12:00:00+00:00,884.8667555123466,signal
2021-03-03 12:00:00+00:00,long,59752.74538335291,2021-03-05 04:00:00+00:00,-2352.4958246907554,signal
2021-03-09 20:00:00+00:00,long,57400.24955866215,2021-03-15 12:00:00+00:00,1165.9970724867744,signal
2021-03-17 20:00:00+00:00,long,58566.246631148926,2021-03-21 08:00:00+00:00,-426.9287718716878,signal
2021-03-31 00:00:00+00:00,long,58139.31785927724,2021-04-02 20:00:00+00:00,-128.75060463754926,signal
2021-04-13 16:00:00+00:00,long,58010.56725463969,2021-04-16 08:00:00+00:00,-571.4549251197386,signal
2021-05-02 16:00:00+00:00,long,57439.11232951995,2021-05-04 04:00:00+00:00,611.649033242611,signal
