entry_time,side,equity_before,entry_permission_reason,entry_trend_quality,entry_direction_context,exit_time,holding_minutes,pnl,exit_reason
2020-01-23 16:00:00+00:00,short,10000.0,probe_short,0.9170152775207757,short_release,2020-01-23 20:00:00+00:00,240.0,-8.491768747089736,signal
2020-01-24 04:00:00+00:00,short,9991.50823125291,probe_short,0.9627245716330755,short_release,2020-01-24 08:00:00+00:00,240.0,-8.63002227218567,signal
2020-01-27 16:00:00+00:00,long,9982.878208980725,confirmed_long,0.9809002986361695,long_continuation,2020-01-31 20:00:00+00:00,6000.0,728.9285185995832,signal
2020-02-01 12:00:00+00:00,long,10711.806727580308,probe_long,0.37,long_probe,2020-02-03 00:00:00+00:00,2160.0,-117.69389738478822,signal
2020-02-03 04:00:00+00:00,long,10594.11283019552,probe_long,0.34247109118242836,long_probe,2020-02-03 20:00:00+00:00,960.0,-0.7690713893025531,signal
2020-02-04 00:00:00+00:00,long,10593.343758806217,probe_long,0.36920511556386165,long_probe,2020-02-04 12:00:00+00:00,720.0,-38.625790235673776,signal
2020-02-06 00:00:00+00:00,long,10554.717968570543,confirmed_long,0.6354953871308744,long_probe,2020-02-10 12:00:00+00:00,6480.0,-25.056138284071494,signal
2020-02-12 00:00:00+00:00,long,10529.661830286472,probe_long,0.5430070354608629,long_probe,2020-02-15 16:00:00+00:00,5280.0,-236.65492648336112,signal
2020-02-26 04:00:00+00:00,short,10293.00690380311,probe_short,0.9806192915378646,short_release,2020-02-29 00:00:00+00:00,4080.0,158.34111000843586,signal
2020-02-29 04:00:00+00:00,short,10451.348013811546,probe_short,0.4,short_probe,2020-03-01 12:00:00+00:00,1920.0,-2.520008570885693,signal
2020-03-01 16:00:00+00:00,short,10448.82800524066,probe_short,0.4488097026902144,short_probe,2020-03-02 20:00:00+00:00,1680.0,-105.95604761790491,signal
2020-03-08 20:00:00+00:00,short,10342.871957622756,confirmed_short,0.9800000000000001,short_release,2020-03-11 12:00:00+00:00,3840.0,55.45081653048328,signal
2020-03-11 20:00:00+00:00,short,10398.32277415324,probe_short,0.4,short_probe,2020-03-17 00:00:00+00:00,7440.0,203.99896075697689,signal
2020-03-17 08:00:00+00:00,short,10602.321734910216,probe_short,0.539839533843367,short_probe,2020-03-17 20:00:00+00:00,720.0,-0.285034649696172,signal
2020-03-18 08:00:00+00:00,short,10602.03670026052,probe_short,0.4825026735799057,short_probe,2020-03-19 04:00:00+00:00,1200.0,-5.406014865349789,signal
2020-03-29 04:00:00+00:00,short,10596.63068539517,confirmed_short,0.6668672454973887,short_release,2020-03-30 08:00:00+00:00,1680.0,-15.060016393441401,signal
2020-04-04 16:00:00+00:00,long,10581.570669001729,probe_long,0.3961947296578307,long_probe,2020-04-05 08:00:00+00:00,960.0,3.5973627748280705,signal
2020-04-06 00:00:00+00:00,long,10585.168031776557,probe_long,0.31539292885437875,long_probe,2020-04-09 04:00:00+00:00,4560.0,54.98893222947481,signal
2020-04-09 20:00:00+00:00,long,10640.156964006032,probe_long,0.3,long_probe,2020-04-10 08:00:00+00:00,720.0,-41.52538399432888,signal
2020-04-23 20:00:00+00:00,long,10598.631580011703,confirmed_long,0.7770935403517053,long_continuation,2020-05-26 16:00:00+00:00,47280.0,4899.983799974372,signal
2020-05-26 16:00:00+00:00,short,15498.615379986075,probe_short,0.6550123816072434,short_release,2020-05-27 04:00:00+00:00,720.0,-46.783990288935456,signal
2020-05-29 08:00:00+00:00,long,15451.83138969714,confirmed_long,0.8,long_continuation,2020-06-01 20:01:00+00:00,5041.0,-211.74410321041069,signal
2020-06-02 08:00:00+00:00,long,15240.087286486729,confirmed_long,0.8,long_continuation,2020-06-02 16:00:00+00:00,480.0,-1037.9054362434545,signal
2020-06-15 12:00:00+00:00,short,14202.181850243274,probe_short,0.8,short_release,2020-06-15 20:00:00+00:00,480.0,-153.27257955549248,signal
2020-06-20 00:00:00+00:00,short,14048.909270687782,probe_short,0.51,short_probe,2020-06-20 04:00:00+00:00,240.0,-4.000731962454665,signal
2020-06-24 00:00:00+00:00,long,14044.908538725327,confirmed_long,0.8,long_continuation,2020-06-24 12:00:00+00:00,720.0,-815.0192963014997,signal
2020-06-26 04:00:00+00:00,short,13229.889242423827,probe_short,0.7850414361734852,short_release,2020-06-27 08:01:00+00:00,1681.0,33.04731900160186,signal
2020-06-28 00:00:00+00:00,short,13262.93656142543,probe_short,0.7237244701725493,short_release,2020-06-30 16:00:00+00:00,3840.0,-87.77346698044676,signal
2020-07-04 16:00:00+00:00,short,13175.163094444983,probe_short,0.5054472363196595,short_probe,2020-07-06 08:00:00+00:00,2400.0,-87.72276736906315,signal
2020-07-22 08:00:00+00:00,long,13087.44032707592,probe_long,0.7857953362097045,long_continuation,2020-08-02 08:00:00+00:00,15840.0,8994.377023518171,signal
2020-08-28 00:00:00+00:00,long,22081.81735059409,range_rebound,0.3,range_rebound,2020-08-28 04:00:00+00:00,240.0,1.4949110060661042,signal
2020-09-04 04:00:00+00:00,short,22083.312261600156,probe_short,0.8,short_release,2020-09-08 08:00:00+00:00,6000.0,0.2597156887204619,signal
