,V4,V4.1.2,V4.2.2,V7.1,V7.1.2,V7.1.3,BTC
2020-06-23 04:00:00+00:00,15926.10386855836,12706.133014313593,12161.50332812178,14338.816176295677,14380.551485536456,13361.488910078708,13378.009180727395
2020-06-23 08:00:00+00:00,15926.10386855836,12706.133014313593,12161.568624686219,14338.816176295677,14380.551485536456,13361.56064950911,13387.702256409546
2020-06-23 12:00:00+00:00,15926.10386855836,12706.133014313593,12161.568624686219,14338.816176295677,14380.551485536456,13361.56064950911,13348.057576869553
2020-06-23 16:00:00+00:00,15926.10386855836,12706.133014313593,12161.633921592169,14338.816176295677,14380.551485536456,13361.632389314724,13426.14222511476
2020-06-23 20:00:00+00:00,15671.601771335696,12517.894595999833,12026.499435454321,14338.816176295677,14380.551485536456,13361.632389314724,13358.5122513553
2020-06-24 00:00:00+00:00,15587.50812262995,12450.810149625735,11978.404751100747,14338.816176295677,14380.551485536456,13361.70412951299,13337.201332105544
2020-06-24 04:00:00+00:00,15706.579173819648,12545.797293972308,12046.595443793949,14417.310928993264,14482.46583473486,13431.095944440625,13372.4148913337
2020-06-24 08:00:00+00:00,15085.044756401301,12049.97753901253,11690.71413960921,13707.367991951198,13769.566561845504,12933.553980864946,13181.198202626825
2020-06-24 12:00:00+00:00,14903.831618036069,11977.809412268376,11638.149535209319,13516.579657871322,13622.66275083166,12830.015917778359,12929.538263416256
2020-06-24 16:00:00+00:00,14905.46053123802,11977.809412268376,11638.212021820373,13518.301268372017,13622.66275083166,12830.084803661981,12816.281597695817
2020-06-24 20:00:00+00:00,14905.46053123802,11977.809412268376,11638.212021820373,13518.301268372017,13622.66275083166,12830.084803661981,12880.422064209704
2020-06-25 00:00:00+00:00,14905.46053123802,11977.809412268376,11638.274508766926,13518.301268372017,13622.66275083166,12830.15368991546,12875.727846129348
2020-06-25 04:00:00+00:00,14905.46053123802,11977.809412268376,11638.274508766926,13518.301268372017,13622.66275083166,12830.15368991546,12600.513733011154
2020-06-25 08:00:00+00:00,14905.46053123802,11977.809412268376,11638.336996048976,13518.301268372017,13622.66275083166,12830.222576538798,12697.153697562193
2020-06-25 12:00:00+00:00,14905.46053123802,11977.809412268376,11638.336996048976,13518.301268372017,13622.66275083166,12830.222576538798,12813.152118975579
2020-06-25 16:00:00+00:00,14905.46053123802,11977.809412268376,11638.39948366653,13518.301268372017,13622.66275083166,12830.291463531996,12788.55940124487
2020-06-25 20:00:00+00:00,14905.46053123802,11977.809412268376,11638.39948366653,13518.301268372017,13622.66275083166,12830.291463531996,12850.248904336268
2020-06-26 00:00:00+00:00,14905.46053123802,11977.809412268376,11638.461971619587,13518.301268372017,13622.66275083166,12830.360350895056,12804.206794846054
2020-06-26 04:00:00+00:00,14905.46053123802,11977.809412268376,11638.461971619587,13518.301268372017,13622.66275083166,12830.360350895056,12797.61550338219
2020-06-26 08:00:00+00:00,14905.46053123802,11977.809412268376,11638.524459908149,13573.403415766401,13683.304017345088,12873.245259708136,12661.760124071368
2020-06-26 12:00:00+00:00,14905.46053123802,11977.809412268376,11638.524459908149,13546.16247771305,13654.39426506865,12852.833298384563,12722.854195370865
2020-06-26 16:00:00+00:00,14905.46053123802,11977.809412268376,11638.586948532216,13568.152200439701,13677.73110594432,12869.379469529062,12668.642207805697
2020-06-26 20:00:00+00:00,14905.46053123802,11977.809412268376,11638.586948532216,13559.167821412124,13668.196332525864,12862.647330560732,12688.236067934613
2020-06-27 00:00:00+00:00,14905.46053123802,11977.809412268376,11638.649437498303,13561.614436703325,13670.792830555625,12864.549679640544,12684.068045391288
2020-06-27 04:00:00+00:00,14905.46053123802,11977.809412268376,11638.649437498303,13562.653167530922,13671.895195343832,12865.32802144924,12685.466617739714
2020-06-27 08:00:00+00:00,14905.46053123802,11977.809412268376,11638.71192679556,13555.320790492122,13664.113627639592,12859.902799991241,12704.10501755139
2020-06-27 12:00:00+00:00,14905.46053123802,11977.809412268376,11638.71192679556,13563.300513371365,13672.582198406933,12865.882198248517,12679.844633844068
2020-06-27 16:00:00+00:00,14905.46053123802,11977.809412268376,11638.774416417478,13563.070200510581,13672.324354375172,12865.82216554025,12642.540139718763
2020-06-27 20:00:00+00:00,14905.46053123802,11977.809412268376,11638.774416417478,13563.070200510581,13672.324354375172,12865.82216554025,12369.652364764286
2020-06-28 00:00:00+00:00,14905.46053123802,11977.809412268376,11638.836906390103,13563.070200510581,13672.324354375172,12865.891243679074,12473.603677829858
2020-06-28 04:00:00+00:00,14905.46053123802,11977.809412268376,11638.836906390103,13577.982086699785,13690.319631980852,12878.593383221227,12420.984124126759
2020-06-28 08:00:00+00:00,14905.46053123802,11977.809412268376,11638.899396687391,13552.507328154185,13663.277195986293,12859.574366729576,12492.615953417848
2020-06-28 12:00:00+00:00,14905.46053123802,11977.809412268376,11638.899396687391,13539.182943877675,13649.13284960046,12849.590390292613,12529.158848739557
2020-06-28 16:00:00+00:00,14905.46053123802,11977.809412268376,11638.96188732237,13483.121492452476,13589.62146270294,12807.65247135089,12675.607375045867
2020-06-28 20:00:00+00:00,14905.46053123802,11977.809412268376,11638.96188732237,13507.17802133438,13615.158393362191,12825.67815316187,12614.37483123663
2020-06-29 00:00:00+00:00,14905.46053123802,11977.809412268376,11639.02437829504,13505.93987307238,13613.844051360991,12824.819264843687,12620.384538159562
2020-06-29 04:00:00+00:00,14905.46053123802,11977.809412268376,11639.02437829504,13514.077718002605,13622.48268674846,12830.917026981922,12591.305311113112
2020-06-29 08:00:00+00:00,14905.46053123802,11977.809412268376,11639.086869614079,13516.48421652734,13625.22288076754,12832.919571732255,12594.074761308011
2020-06-29 12:00:00+00:00,14905.46053123802,11977.809412268376,11639.086869614079,13516.458320802463,13625.195397739037,12832.900161208214,12590.751421074134
2020-06-29 16:00:00+00:00,14905.46053123802,11977.809412268376,11639.149361246944,13500.481230631094,13608.238976296218,12820.993198041917,12631.157699417725
2020-06-29 20:00:00+00:00,14905.46053123802,11977.809412268376,11639.149361246944,13481.833153794492,13588.447847464378,12807.015180792378,12680.246204122328
2020-06-30 00:00:00+00:00,14905.46053123802,11977.809412268376,11639.211853226181,13465.184221465794,13570.778402646178,12794.604422354707,12724.903588515092
2020-06-30 04:00:00+00:00,14905.46053123802,11977.809412268376,11639.211853226181,13479.00759050195,13585.44908852343,12804.966044680588,12687.959122915123
2020-06-30 08:00:00+00:00,14905.46053123802,11977.809412268376,11639.274345543115,13490.58453608156,13597.73565423489,12813.712560331456,12662.355555863272
2020-06-30 12:00:00+00:00,14905.46053123802,11977.809412268376,11639.274345543115,13486.738293485416,13593.653652460349,12810.82950578209,12671.12086573013
2020-06-30 16:00:00+00:00,14905.46053123802,11977.809412268376,11639.336838195577,13476.860856905934,13583.170768805068,12803.494390497599,12697.11215580927
2020-06-30 20:00:00+00:00,14905.46053123802,11977.809412268376,11639.336838195577,13494.887984555966,13602.302886766396,12817.0071813047,12647.05434353645
2020-07-01 00:00:00+00:00,14905.46053123802,11977.809412268376,11639.399331181401,13495.272925610625,13602.711423157158,12817.364541810166,12654.822651333146
2020-07-01 04:00:00+00:00,14905.46053123802,11977.809412268376,11639.399331181401,13494.757547158442,13602.164454081809,12816.978221885169,12654.670331572426
2020-07-01 08:00:00+00:00,14905.46053123802,11977.809412268376,11639.461824498416,13492.34198078112,13599.595245753246,12815.254407963563,12651.471616597317
2020-07-01 12:00:00+00:00,14905.46053123802,11977.809412268376,11639.461824498416,13492.34198078112,13599.595245753246,12815.254407963563,12680.924719420076
2020-07-01 16:00:00+00:00,14905.46053123802,11977.809412268376,11639.524318155307,13492.34198078112,13599.595245753246,12815.32321459088,12827.747121502704
2020-07-01 20:00:00+00:00,14905.46053123802,11977.809412268376,11639.524318155307,13492.34198078112,13599.595245753246,12815.32321459088,12792.907438050863
2020-07-02 00:00:00+00:00,14905.46053123802,11977.809412268376,11639.586812149902,13492.34198078112,13599.595245753246,12815.392021590018,12785.568395034377
2020-07-02 04:00:00+00:00,14905.46053123802,11977.809412268376,11639.586812149902,13492.34198078112,13599.595245753246,12815.392021590018,12790.705725145917
2020-07-02 08:00:00+00:00,14905.46053123802,11977.809412268376,11639.649306477866,13492.34198078112,13599.595245753246,12815.4608289562,12752.445770703373
2020-07-02 12:00:00+00:00,14905.46053123802,11977.809412268376,11639.649306477866,13492.34198078112,13599.595245753246,12815.4608289562,12737.42150339604
2020-07-02 16:00:00+00:00,14905.46053123802,11977.809412268376,11639.7118011392,13492.34198078112,13599.595245753246,12815.529636689427,12531.222089134757
2020-07-02 20:00:00+00:00,14905.46053123802,11977.809412268376,11639.7118011392,13492.34198078112,13599.595245753246,12815.529636689427,12540.790539558135
2020-07-03 00:00:00+00:00,14905.46053123802,11977.809412268376,11639.774296138243,13492.34198078112,13599.595245753246,12815.598444794481,12583.993962598573
2020-07-03 04:00:00+00:00,14905.46053123802,11977.809412268376,11639.774296138243,13492.34198078112,13599.595245753246,12815.598444794481,12592.233076928404
2020-07-03 08:00:00+00:00,14905.46053123802,11977.809412268376,11639.836791475,13492.34198078112,13599.595245753246,12815.667253271362,12606.384967424343
2020-07-03 12:00:00+00:00,14905.46053123802,11977.809412268376,11639.836791475,13492.34198078112,13599.595245753246,12815.667253271362,12596.816517000962
2020-07-03 16:00:00+00:00,14905.46053123802,11977.809412268376,11639.899287142964,13492.34198078112,13599.595245753246,12815.736062112906,12598.575117874723
2020-07-03 20:00:00+00:00,14905.46053123802,11977.809412268376,11639.899287142964,13492.34198078112,13599.595245753246,12815.736062112906,12577.942713922721
2020-07-04 00:00:00+00:00,14905.46053123802,11977.809412268376,11639.961783152983,13492.34198078112,13599.595245753246,12815.80487133106,12542.175264655587
2020-07-04 04:00:00+00:00,14905.46053123802,11977.809412268376,11639.961783152983,13492.34198078112,13599.595245753246,12815.80487133106,12578.676618224366
2020-07-04 08:00:00+00:00,14905.46053123802,11977.809412268376,11640.024279494211,13492.34198078112,13599.595245753246,12815.873680913883,12565.563271551517
2020-07-04 12:00:00+00:00,14905.46053123802,11977.809412268376,11640.024279494211,13492.34198078112,13599.595245753246,12815.873680913883,12543.767698517651
2020-07-04 16:00:00+00:00,14905.46053123802,11977.809412268376,11640.08677616882,13492.34198078112,13599.595245753246,12815.942490863761,12554.59624877971
2020-07-04 20:00:00+00:00,14905.46053123802,11977.809412268376,11640.08677616882,13436.518289019956,13543.877899313946,12776.57497651593,12644.381824098371
2020-07-05 00:00:00+00:00,14905.46053123802,11977.809412268376,11640.149273178982,13429.136883012792,13536.045303183058,12770.844680940396,12652.482465918456
2020-07-05 04:00:00+00:00,14905.46053123802,11977.809412268376,11640.149273178982,13430.884930170032,13537.801714202295,12776.299225096618,12639.770689523864
2020-07-05 08:00:00+00:00,14905.46053123802,11977.809412268376,11640.211770526867,13444.048095843491,13551.027861529694,12817.441696408183,12549.098890142835
2020-07-05 12:00:00+00:00,14905.46053123802,11977.809412268376,11640.211770526867,13466.086913822588,13575.783348167404,12837.450935722909,12511.434367492193
2020-07-05 16:00:00+00:00,14905.46053123802,11977.809412268376,11640.274268210307,13471.257556972987,13580.995028168205,12841.343086979163,12502.65521037436
2020-07-05 20:00:00+00:00,14905.46053123802,11977.809412268376,11640.274268210307,13471.472828636948,13581.212008337436,12841.502261862963,12505.88161985142
2020-07-06 00:00:00+00:00,14905.46053123802,11977.809412268376,11640.336766229304,13434.98295380701,13544.432531326307,12814.590084828584,12562.03222255302
2020-07-06 04:00:00+00:00,14905.46053123802,11977.809412268376,11640.336766229304,13429.917428686551,13539.32214423143,12810.839346720306,12583.412378057646
2020-07-06 08:00:00+00:00,14905.46053123802,11977.809412268376,11640.39926458603,13406.535774848151,13515.715666798429,12793.31797460566,12739.069326262003
2020-07-06 12:00:00+00:00,14905.46053123802,11977.809412268376,11640.39926458603,13405.805491314164,13514.97813460705,12792.773391657942,12768.882457610101
2020-07-06 16:00:00+00:00,14905.46053123802,11977.809412268376,11640.461763273977,13405.805491314164,13514.97813460705,12792.842077579618,12882.083734326643
2020-07-06 20:00:00+00:00,14905.46053123802,11977.809412268376,11640.461763273977,13405.805491314164,13514.97813460705,12792.842077579618,12860.468175555448
2020-07-07 00:00:00+00:00,14905.46053123802,11977.809412268376,11640.52426229966,13405.805491314164,13514.97813460705,12792.910763872465,12932.77852014429
2020-07-07 04:00:00+00:00,14905.46053123802,11977.809412268376,11640.52426229966,13405.805491314164,13514.97813460705,12792.910763872465,12868.139552595321
2020-07-07 08:00:00+00:00,14905.46053123802,11977.809412268376,11640.586761673923,13405.805491314164,13514.97813460705,12792.979450548406,12823.925280233741
2020-07-07 12:00:00+00:00,14905.46053123802,11977.809412268376,11640.586761673923,13405.805491314164,13514.97813460705,12792.979450548406,12837.938698219938
2020-07-07 16:00:00+00:00,14905.46053123802,11977.809412268376,11640.649261357714,13405.805491314164,13514.97813460705,12793.048137564514,12843.311431598044
2020-07-07 20:00:00+00:00,14905.46053123802,11977.809412268376,11640.649261357714,13405.805491314164,13514.97813460705,12793.048137564514,12794.555260916828
2020-07-08 00:00:00+00:00,14905.46053123802,11977.809412268376,11640.711761390094,13405.805491314164,13514.97813460705,12793.116824963721,12820.491161992068
2020-07-08 04:00:00+00:00,14905.46053123802,11977.809412268376,11640.711761390094,13405.805491314164,13514.97813460705,12793.116824963721,12891.790657259768
2020-07-08 08:00:00+00:00,14905.46053123802,11977.809412268376,11640.774261758046,13405.805491314164,13514.97813460705,12793.18551273172,12854.195370864001
2020-07-08 12:00:00+00:00,14905.46053123802,11977.809412268376,11640.774261758046,13405.805491314164,13514.97813460705,12793.18551273172,12889.021207064869
2020-07-08 16:00:00+00:00,14905.46053123802,11977.809412268376,11640.836762461571,13405.805491314164,13514.97813460705,12793.25420086851,13031.537114094424
2020-07-08 20:00:00+00:00,14905.46053123802,11977.809412268376,11640.836762461571,13405.805491314164,13514.97813460705,12793.25420086851,13060.062451101898
2020-07-09 00:00:00+00:00,14905.46053123802,11977.809412268376,11640.899263502835,13405.805491314164,13514.97813460705,12793.32288937648,13066.376797546269
2020-07-09 04:00:00+00:00,14905.46053123802,11977.809412268376,11640.899263502835,13405.805491314164,13514.97813460705,12793.32288937648,12997.86059972444
2020-07-09 08:00:00+00:00,14905.46053123802,11977.809412268376,11640.961764879676,13405.805491314164,13514.97813460705,12793.391578253248,13022.065594427868
2020-07-09 12:00:00+00:00,14905.46053123802,11977.809412268376,11640.961764879676,13405.805491314164,13514.97813460705,12793.391578253248,13020.916272596984
2020-07-09 16:00:00+00:00,14905.46053123802,11977.809412268376,11641.024266585582,13405.805491314164,13514.97813460705,12793.460267491657,12754.702872612215
2020-07-09 20:00:00+00:00,14905.46053123802,11977.809412268376,11641.024266585582,13405.805491314164,13514.97813460705,12793.460267491657,12768.50858183379
2020-07-10 00:00:00+00:00,14905.46053123802,11977.809412268376,11641.08676863141,13405.805491314164,13514.97813460705,12793.52895710364,12789.708723075752
2020-07-10 04:00:00+00:00,14905.46053123802,11977.809412268376,11641.08676863141,13405.805491314164,13514.97813460705,12793.52895710364,12774.13056572944
2020-07-10 08:00:00+00:00,14905.46053123802,11977.809412268376,11641.149271014987,13405.805491314164,13514.97813460705,12793.597647086808,12675.371971779301
2020-07-10 12:00:00+00:00,14905.46053123802,11977.809412268376,11641.149271014987,13405.805491314164,13514.97813460705,12793.597647086808,12687.197524111527
2020-07-10 16:00:00+00:00,14905.46053123802,11977.809412268376,11641.211773729809,13405.805491314164,13514.97813460705,12793.666337434011,12802.545124729113
2020-07-10 20:00:00+00:00,14905.46053123802,11977.809412268376,11641.211773729809,13405.805491314164,13514.97813460705,12793.666337434011,12787.14698164547
2020-07-11 00:00:00+00:00,14905.46053123802,11977.809412268376,11641.274276782387,13405.805491314164,13514.97813460705,12793.735028152407,12861.866747903872
2020-07-11 04:00:00+00:00,14905.46053123802,11977.809412268376,11641.274276782387,13405.805491314164,13514.97813460705,12793.735028152407,12831.568962771667
2020-07-11 08:00:00+00:00,14905.46053123802,11977.809412268376,11641.33678017055,13405.805491314164,13514.97813460705,12793.803719239611,12836.373958859816
2020-07-11 12:00:00+00:00,14905.46053123802,11977.809412268376,11641.33678017055,13405.805491314164,13514.97813460705,12793.803719239611,12738.626214230819
2020-07-11 16:00:00+00:00,14905.46053123802,11977.809412268376,11641.399283894303,13405.805491314164,13514.97813460705,12793.872410695629,12772.593520871269
2020-07-11 20:00:00+00:00,14905.46053123802,11977.809412268376,11641.399283894303,13405.805491314164,13514.97813460705,12793.872410695629,12746.837634058698
2020-07-12 00:00:00+00:00,14905.46053123802,11977.809412268376,11641.461787953644,13405.805491314164,13514.97813460705,12793.941102520457,12785.85918730484
2020-07-12 04:00:00+00:00,14905.46053123802,11977.809412268376,11641.461787953644,13405.805491314164,13514.97813460705,12793.941102520457,12837.39865543193
2020-07-12 08:00:00+00:00,14905.46053123802,11977.809412268376,11641.524292348577,13405.805491314164,13514.97813460705,12794.009794714098,12817.30629426793
2020-07-12 12:00:00+00:00,14905.46053123802,11977.809412268376,11641.524292348577,13405.805491314164,13514.97813460705,12794.009794714098,12803.902155324617
2020-07-12 16:00:00+00:00,14905.46053123802,11977.809412268376,11641.586797079104,13405.805491314164,13514.97813460705,12794.078487276556,12759.341701688674
2020-07-12 20:00:00+00:00,14905.46053123802,11977.809412268376,11641.586797079104,13405.805491314164,13514.97813460705,12794.078487276556,12767.6362050224
2020-07-13 00:00:00+00:00,14905.46053123802,11977.809412268376,11641.649302145228,13405.805491314164,13514.97813460705,12794.147180207836,12878.898866602509
2020-07-13 04:00:00+00:00,14905.46053123802,11977.809412268376,11641.649302145228,13405.805491314164,13514.97813460705,12794.147180207836,12840.37581439145
2020-07-13 08:00:00+00:00,14905.46053123802,11977.809412268376,11641.711807549116,13405.805491314164,13514.97813460705,12794.215873510317,12836.332417106894
2020-07-13 12:00:00+00:00,14905.46053123802,11977.809412268376,11641.711807549116,13405.805491314164,13514.97813460705,12794.215873510317,12890.295154154523
2020-07-13 16:00:00+00:00,14905.46053123802,11977.809412268376,11641.774313284262,13405.805491314164,13514.97813460705,12794.284567176852,12864.483878338055
2020-07-13 20:00:00+00:00,14905.46053123802,11977.809412268376,11641.774313284262,13405.805491314164,13514.97813460705,12794.284567176852,12785.789951049968
2020-07-14 00:00:00+00:00,14905.46053123802,11977.809412268376,11641.83681935935,13405.805491314164,13514.97813460705,12794.353261216982,12796.52157055521
2020-07-14 04:00:00+00:00,14905.46053123802,11977.809412268376,11641.83681935935,13405.805491314164,13514.97813460705,12794.353261216982,12765.268325105759
2020-07-14 08:00:00+00:00,14905.46053123802,11977.809412268376,11641.8993257657,13405.805491314164,13514.97813460705,12794.421955621166,12712.551840645836
2020-07-14 12:00:00+00:00,14905.46053123802,11977.809412268376,11641.8993257657,13405.805491314164,13514.97813460705,12794.421955621166,12787.257759653265
2020-07-14 16:00:00+00:00,14905.46053123802,11977.809412268376,11641.961832509825,13405.805491314164,13514.97813460705,12794.490650396569,12768.259331316252
2020-07-14 20:00:00+00:00,14905.46053123802,11977.809412268376,11641.961832509825,13405.805491314164,13514.97813460705,12794.490650396569,12832.967535120093
2020-07-15 00:00:00+00:00,14905.46053123802,11977.809412268376,11642.024339589558,13405.805491314164,13514.97813460705,12794.5593455408,12814.481455069134
2020-07-15 04:00:00+00:00,14905.46053123802,11977.809412268376,11642.024339589558,13405.805491314164,13514.97813460705,12794.5593455408,12787.257759653265
2020-07-15 08:00:00+00:00,14905.46053123802,11977.809412268376,11642.086847004897,13405.805491314164,13514.97813460705,12794.628041053862,12778.007796002299
2020-07-15 12:00:00+00:00,14905.46053123802,11977.809412268376,11642.086847004897,13405.805491314164,13514.97813460705,12794.628041053862,12769.311722390314
2020-07-15 16:00:00+00:00,14905.46053123802,11977.809412268376,11642.149354755846,13405.805491314164,13514.97813460705,12794.69673693576,12745.300589200528
2020-07-15 20:00:00+00:00,14905.46053123802,11977.809412268376,11642.149354755846,13405.805491314164,13514.97813460705,12794.69673693576,12716.027500640437
2020-07-16 00:00:00+00:00,14905.46053123802,11977.809412268376,11642.211862842407,13405.805491314164,13514.97813460705,12794.765433186494,12735.73213877715
2020-07-16 04:00:00+00:00,14905.46053123802,11977.809412268376,11642.211862842407,13405.805491314164,13514.97813460705,12794.765433186494,12742.918862032915
2020-07-16 08:00:00+00:00,14905.46053123802,11977.809412268376,11642.27437126892,13405.805491314164,13514.97813460705,12794.834129810837,12634.522581404526
2020-07-16 12:00:00+00:00,14905.46053123802,11977.809412268376,11642.27437126892,13405.805491314164,13514.97813460705,12794.834129810837,12578.344284200979
2020-07-16 16:00:00+00:00,14905.46053123802,11977.809412268376,11642.336880024539,13405.805491314164,13514.97813460705,12794.902826796864,12632.847064036612
2020-07-16 20:00:00+00:00,14905.46053123802,11977.809412268376,11642.336880024539,13405.805491314164,13514.97813460705,12794.902826796864,12637.001239328962
2020-07-17 00:00:00+00:00,14905.46053123802,11977.809412268376,11642.399389117945,13405.805491314164,13514.97813460705,12794.971524154118,12645.309589913662
2020-07-17 04:00:00+00:00,14905.46053123802,11977.809412268376,11642.399389117945,13405.805491314164,13514.97813460705,12794.971524154118,12625.715729784746
2020-07-17 08:00:00+00:00,14905.46053123802,11977.809412268376,11642.4618985448,13405.805491314164,13514.97813460705,12795.040221877829,12614.845637769762
2020-07-17 12:00:00+00:00,14905.46053123802,11977.809412268376,11642.4618985448,13405.805491314164,13514.97813460705,12795.040221877829,12655.16883260751
2020-07-17 16:00:00+00:00,14905.46053123802,11977.809412268376,11642.524408309448,13405.805491314164,13514.97813460705,12795.108919972776,12664.958839046481
2020-07-17 20:00:00+00:00,14905.46053123802,11977.809412268376,11642.524408309448,13405.805491314164,13514.97813460705,12795.108919972776,12686.86519008814
2020-07-18 00:00:00+00:00,14905.46053123802,11977.809412268376,11642.586918416224,13405.805491314164,13514.97813460705,12795.177618443722,12672.574827082455
2020-07-18 04:00:00+00:00,14905.46053123802,11977.809412268376,11642.586918416224,13405.805491314164,13514.97813460705,12795.177618443722,12644.03564282401
2020-07-18 08:00:00+00:00,14905.46053123802,11977.809412268376,11642.649428847773,13405.805491314164,13514.97813460705,12795.246317271594,12645.64192393705
2020-07-18 12:00:00+00:00,14905.46053123802,11977.809412268376,11642.649428847773,13405.805491314164,13514.97813460705,12795.246317271594,12688.789957973595
2020-07-18 16:00:00+00:00,14905.46053123802,11977.809412268376,11642.71193961712,13405.805491314164,13514.97813460705,12795.315016470702,12699.660049988577
2020-07-18 20:00:00+00:00,14905.46053123802,11977.809412268376,11642.71193961712,13405.805491314164,13514.97813460705,12795.315016470702,12690.050057812272
2020-07-19 00:00:00+00:00,14905.46053123802,11977.809412268376,11642.774450724268,13405.805491314164,13514.97813460705,12795.383716041053,12700.421648792173
2020-07-19 04:00:00+00:00,14905.46053123802,11977.809412268376,11642.774450724268,13405.805491314164,13514.97813460705,12795.383716041053,12679.33228555801
2020-07-19 08:00:00+00:00,14905.46053123802,11977.809412268376,11642.836962167043,13405.805491314164,13514.97813460705,12795.45241598026,12679.96925910284
2020-07-19 12:00:00+00:00,14905.46053123802,11977.809412268376,11642.836962167043,13405.805491314164,13514.97813460705,12795.45241598026,12638.330575422515
2020-07-19 16:00:00+00:00,14905.46053123802,11977.809412268376,11642.89947394545,13405.805491314164,13514.97813460705,12795.521116288324,12634.924151682788
2020-07-19 20:00:00+00:00,14905.46053123802,11977.809412268376,11642.89947394545,13405.805491314164,13514.97813460705,12795.521116288324,12693.899593583184
2020-07-20 00:00:00+00:00,14905.46053123802,11977.809412268376,11642.96198605949,13405.805491314164,13514.97813460705,12795.58981696525,12754.024357314463
2020-07-20 04:00:00+00:00,14905.46053123802,11977.809412268376,11642.96198605949,13405.805491314164,13514.97813460705,12795.58981696525,12731.82721400234
2020-07-20 08:00:00+00:00,14905.46053123802,11977.809412268376,11643.024498509165,13405.805491314164,13514.97813460705,12795.658518011038,12716.262903907003
2020-07-20 12:00:00+00:00,14905.46053123802,11977.809412268376,11643.024498509165,13405.805491314164,13514.97813460705,12795.658518011038,12670.774684455768
2020-07-20 16:00:00+00:00,14905.46053123802,11977.809412268376,11643.087011296646,13405.805491314164,13514.97813460705,12795.727219428072,12701.349414607466
2020-07-20 20:00:00+00:00,14905.46053123802,11977.809412268376,11643.087011296646,13405.805491314164,13514.97813460705,12795.727219428072,12684.635782681244
2020-07-21 00:00:00+00:00,14905.46053123802,11977.809412268376,11643.149524415427,13405.805491314164,13514.97813460705,12795.795921209203,12685.646632002381
2020-07-21 04:00:00+00:00,14905.46053123802,11977.809412268376,11643.149524415427,13405.805491314164,13514.97813460705,12795.795921209203,12714.061191002058
2020-07-21 08:00:00+00:00,14905.46053123802,11977.809412268376,11643.212037874187,13405.805491314164,13514.97813460705,12795.864623363972,12898.534268484353
2020-07-21 12:00:00+00:00,14905.46053123802,11977.809412268376,11643.212037874187,13405.805491314164,13514.97813460705,12795.864623363972,12936.392652648632
2020-07-21 16:00:00+00:00,14905.46053123802,11977.809412268376,11643.27455167293,13405.805491314164,13514.97813460705,12795.933325892382,12931.186086282223
2020-07-21 20:00:00+00:00,14905.46053123802,11977.809412268376,11643.27455167293,13405.805491314164,13514.97813460705,12795.933325892382,12952.026198998845
2020-07-22 00:00:00+00:00,14905.46053123802,11977.809412268376,11643.337065792122,13405.805491314164,13514.97813460705,12796.002028772966,12999.813062111845
2020-07-22 04:00:00+00:00,14905.46053123802,11977.809412268376,11643.337065792122,13405.805491314164,13514.97813460705,12796.002028772966,12959.254464007532
2020-07-22 08:00:00+00:00,14313.561950194755,11977.809412268376,11643.399580255647,13405.805491314164,13514.97813460705,12796.070732031967,12879.937410425597
2020-07-22 12:00:00+00:00,14589.778148644924,12230.251636773104,11827.465349016653,13703.966192915925,13847.050083863138,13044.303847684963,12939.02363033379
2020-07-22 16:00:00+00:00,14530.196914725653,12180.335549190835,11791.133027052445,13638.831893101216,13781.388594248228,12995.290075063896,12931.296864290018
2020-07-22 20:00:00+00:00,14770.889357064907,12381.983354076441,11938.16333545618,13901.957254413835,14046.643663058321,13193.576763194093,12977.975947325058
2020-07-23 00:00:00+00:00,15750.262131773452,13202.484273279988,12536.490842017225,14972.609131557982,15125.961277775466,14000.472202861725,13180.159658803736
2020-07-23 04:00:00+00:00,15501.32198888109,13001.566666909206,12393.332100035175,14691.96564186891,14853.92672258876,13811.347592867325,13146.053879653544
2020-07-23 08:00:00+00:00,15485.538808944919,12988.337056890117,12383.976312134588,14674.226055884777,14836.004862749229,13798.97900978498,13148.20020355459
2020-07-23 12:00:00+00:00,15622.542315926205,13103.17468631207,12465.765855324338,14828.211849752108,14991.572857258114,13906.986894747433,13165.938532052924
2020-07-23 16:00:00+00:00,15792.15525503676,13245.345848758345,12567.089790636057,15018.84918199702,15184.168983894428,14040.777372338478,13192.829893445403
2020-07-23 20:00:00+00:00,16414.844369434253,13767.289726983521,12938.830124741808,15718.723803645504,15891.234801870642,14531.682265067851,13289.594483255214
2020-07-24 00:00:00+00:00,16520.487372800853,13855.840687020573,13001.967608189723,15833.63022250055,16007.413999899447,14615.045294372161,13299.46757320003
2020-07-24 04:00:00+00:00,16098.580337340682,13502.194237697875,12750.091195539659,15373.022079740138,15541.747798750876,14282.427734678075,13243.455443008177
2020-07-24 08:00:00+00:00,15610.944705085936,13093.453459715756,12459.043592574704,14840.656122221371,15003.53579152734,13898.06860612978,13174.703841919783
2020-07-24 12:00:00+00:00,15757.771387133052,13216.15316274203,12546.682497918391,15010.8545054824,15175.637780946756,14017.51370439949,13202.827608648995
2020-07-24 16:00:00+00:00,15866.086358931558,13306.996824082034,12611.56231455684,15137.213031275405,15303.391150358762,14106.311087037915,13229.857442551218
2020-07-24 20:00:00+00:00,16052.572010481992,13463.40215838552,12723.15036836903,15354.764230525096,15523.343848835946,14259.06458483044,13270.720680176968
