,V4,V4.1.2,V4.2.2,V7.1,V7.1.2,V7.1.3,BTC
2022-05-27 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08862833423797112,-0.05690722304393914,-0.05645582686737238,-0.07428295161280396,-0.5742079150014336
2022-05-27 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08862833423797112,-0.05690722304393914,-0.05645582686737238,-0.07428295161280396,-0.5769688399069015
2022-05-27 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08862344097477604,-0.05690722304393914,-0.05645582686737238,-0.07427798132753827,-0.5773728421249757
2022-05-27 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08862344097477604,-0.05690722304393914,-0.05645582686737238,-0.07427798132753827,-0.5784652524547145
2022-05-27 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08861854768683752,-0.05690722304393914,-0.05645582686737238,-0.07427301101713957,-0.5794366079682072
2022-05-27 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08861854768683752,-0.05720665826340032,-0.05666107102610474,-0.07442371324437014,-0.5789334283103168
2022-05-28 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08861365436820856,-0.055288781363091566,-0.05474304466176083,-0.0730104169328506,-0.5825329859789352
2022-05-28 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08861365436820856,-0.056741631039158746,-0.05619600756134879,-0.07407727272190834,-0.5798785309720934
2022-05-28 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08860876102670534,-0.05726813560555366,-0.05672255315931207,-0.07445892388153552,-0.5789203018844589
2022-05-28 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08860876102670534,-0.056856866270670436,-0.0563112517733757,-0.07415691918361289,-0.5796947610100813
2022-05-28 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.088603867659099,-0.058085798992427606,-0.05754028026835134,-0.07505438228179395,-0.5774063874355018
2022-05-28 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.088603867659099,-0.05837422796627256,-0.05782873172005121,-0.07526618356594905,-0.5768404926318453
2022-05-29 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08859897426691854,-0.05844042942288752,-0.057894938335879886,-0.07530983210241837,-0.5767631925684593
2022-05-29 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08859897426691854,-0.05804119917736428,-0.057495676977534105,-0.07501666483988212,-0.5774763950400779
2022-05-29 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08859408084200815,-0.05824575962088463,-0.05770025336286477,-0.0751619136249283,-0.5770315550526675
2022-05-29 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08859408084200815,-0.059825732891039096,-0.05928034976353913,-0.07632214367024204,-0.5740620658252336
2022-05-29 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08858918739898058,-0.059936625495019324,-0.05939125100960485,-0.07639861668436632,-0.5739672638607034
2022-05-29 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08858918739898058,-0.05916009499195107,-0.05861465998994009,-0.07582837991167302,-0.5752959498558863
2022-05-30 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08858429392611111,-0.06188398356586122,-0.06133876084200929,-0.0778236760256763,-0.5704333383213751
2022-05-30 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08858429392611111,-0.06906192727596727,-0.06598032409703924,-0.08123191050886347,-0.5574119238702304
