entry_time,exit_time,side,entry_price,exit_price,bars,pnl
2020-01-26 16:00:00+00:00,2020-02-02 04:00:00+00:00,long,8565.04,9379.19,39,1383.308226654579
2020-02-02 12:00:00+00:00,2020-02-02 20:00:00+00:00,long,9457.85,9338.2,2,-182.5801114518017
2020-02-03 00:00:00+00:00,2020-02-03 16:00:00+00:00,long,9396.06,9331.11,4,-37.13634079443909
2020-02-06 16:00:00+00:00,2020-02-10 04:00:00+00:00,long,9755.26,9985.67,21,48.42169848316735
2020-02-11 12:00:00+00:00,2020-02-15 12:00:00+00:00,long,10204.39,9982.18,24,-373.59605773190924
2020-02-18 20:00:00+00:00,2020-02-19 20:00:00+00:00,long,10174.32,9593.65,6,-500.359866396353
2020-02-23 08:00:00+00:00,2020-02-24 00:00:00+00:00,long,9842.16,9759.23,4,-281.38235894666286
2020-04-04 04:00:00+00:00,2020-04-10 00:00:00+00:00,long,6725.67,7172.94,35,727.937832253303
2020-04-12 12:00:00+00:00,2020-04-13 00:00:00+00:00,long,7014.12,6671.0,3,-766.8524493802361
2020-04-23 20:00:00+00:00,2020-05-04 04:00:00+00:00,long,7483.35,8653.3,62,2253.4808443648453
2020-05-04 12:00:00+00:00,2020-05-10 00:00:00+00:00,long,8848.0,8621.65,33,652.6890813881146
2020-05-13 20:00:00+00:00,2020-05-15 20:00:00+00:00,long,9305.91,9310.73,12,-6.743930421398545
2020-05-16 04:00:00+00:00,2020-05-16 08:00:00+00:00,long,9385.86,9410.0,1,24.04596259477512
2020-05-28 20:00:00+00:00,2020-06-02 12:00:00+00:00,long,9569.59,9467.9,28,366.1974108587092
2020-06-03 20:00:00+00:00,2020-06-04 04:00:00+00:00,long,9663.59,9644.81,2,-50.19450199983112
2020-06-11 16:00:00+00:00,2020-06-13 12:00:00+00:00,long,9280.99,9433.97,11,51.87352781041227
2020-06-23 12:00:00+00:00,2020-06-24 08:00:00+00:00,long,9695.89,9337.26,5,-1284.079186246132
2020-07-22 04:00:00+00:00,2020-08-02 04:00:00+00:00,long,9301.44,11327.7,66,6791.69933820326
2020-08-05 12:00:00+00:00,2020-08-06 20:00:00+00:00,long,11672.0,11770.56,8,275.9331809415671
2020-08-15 00:00:00+00:00,2020-08-15 12:00:00+00:00,long,11900.97,11858.01,3,-149.78028303033716
2020-08-15 20:00:00+00:00,2020-08-16 00:00:00+00:00,long,11859.04,11942.2,1,215.46890637958495
2020-08-24 08:00:00+00:00,2020-08-24 12:00:00+00:00,long,11799.0,11768.0,1,-149.88154079361993
2020-10-10 00:00:00+00:00,2020-10-16 04:00:00+00:00,long,11413.28,11309.01,37,-617.8166916122718
2020-10-19 16:00:00+00:00,2020-10-26 16:00:00+00:00,long,11687.69,12997.57,42,5632.358411877605
2020-10-26 20:00:00+00:00,2020-10-28 12:00:00+00:00,long,13047.24,13208.65,10,479.093258922956
2020-10-29 12:00:00+00:00,2020-11-02 08:00:00+00:00,long,13429.04,13406.01,23,-75.93944698052292
2020-11-03 12:00:00+00:00,2020-11-07 16:00:00+00:00,long,13701.33,14654.74,25,2607.3760881710587
2020-11-08 12:00:00+00:00,2020-11-10 20:00:00+00:00,long,15349.33,15294.68,14,-168.2292299070541
2020-11-12 20:00:00+00:00,2020-11-14 08:00:00+00:00,long,16289.02,15916.92,9,-762.0646681933831
2020-11-15 08:00:00+00:00,2020-11-15 12:00:00+00:00,long,15950.0,16022.0,1,156.85963888074912
2020-11-17 12:00:00+00:00,2020-11-22 08:00:00+00:00,long,17322.38,17925.2,29,1599.962783643492
2020-11-22 16:00:00+00:00,2020-11-23 00:00:00+00:00,long,18607.72,18390.41,2,-228.8178146484097
2020-11-24 08:00:00+00:00,2020-11-25 04:00:00+00:00,long,19089.69,18991.05,5,-125.67310567389723
2020-11-26 16:00:00+00:00,2020-11-26 20:00:00+00:00,long,16536.91,17155.34,1,106.4917646152353
2020-11-29 08:00:00+00:00,2020-12-01 12:00:00+00:00,long,18086.25,19276.01,13,2022.3850268027381
2020-12-02 08:00:00+00:00,2020-12-02 12:00:00+00:00,long,19130.01,18898.97,1,-355.725409813258
2020-12-12 16:00:00+00:00,2020-12-21 08:00:00+00:00,long,18796.0,22663.0,52,10304.753404128482
2020-12-22 20:00:00+00:00,2020-12-23 08:00:00+00:00,long,23826.99,23080.0,3,-1322.6111490955955
2020-12-23 12:00:00+00:00,2020-12-23 20:00:00+00:00,long,23471.08,23238.27,2,-392.9280882788735
2020-12-24 20:00:00+00:00,2020-12-25 00:00:00+00:00,long,23737.44,23492.62,1,-446.36785727182723
2020-12-26 16:00:00+00:00,2021-01-04 08:00:00+00:00,long,25944.43,30760.39,52,8243.82991575983
2021-01-05 16:00:00+00:00,2021-01-10 16:00:00+00:00,long,33747.0,37531.91,30,1426.7239861242415
2021-01-14 00:00:00+00:00,2021-01-15 04:00:00+00:00,long,37103.0,38510.21,7,147.16463357756584
2021-02-04 08:00:00+00:00,2021-02-15 00:00:00+00:00,long,37361.16,47165.18,64,4610.486648844904
2021-02-15 16:00:00+00:00,2021-02-15 20:00:00+00:00,long,48722.66,47981.58,1,-400.58473776841856
2021-02-17 20:00:00+00:00,2021-02-22 08:00:00+00:00,long,52194.62,54606.16,27,757.3312814638703
2021-03-03 08:00:00+00:00,2021-03-05 00:00:00+00:00,long,51721.4,47300.23,10,-3810.993090245189
2021-03-09 20:00:00+00:00,2021-03-15 08:00:00+00:00,long,54917.78,56182.03,33,759.7840399076304
2021-03-17 16:00:00+00:00,2021-03-21 04:00:00+00:00,long,57897.1,57011.46,21,-310.2465531923517
2021-03-31 00:00:00+00:00,2021-04-02 16:00:00+00:00,long,58695.91,58944.81,16,-79.05707406225702
2021-04-13 16:00:00+00:00,2021-04-16 04:00:00+00:00,long,63085.22,61513.57,15,-1254.4973359128417
2021-05-12 20:00:00+00:00,2021-05-13 00:00:00+00:00,long,49595.76,50477.14,1,85.63736346104997
2021-06-15 16:00:00+00:00,2021-06-17 16:00:00+00:00,long,39950.0,37682.27,12,-2671.8787628030695
2021-07-25 08:00:00+00:00,2021-08-02 12:00:00+00:00,long,34366.63,39678.0,49,11138.651810135743
2021-08-04 12:00:00+00:00,2021-08-05 04:00:00+00:00,long,39289.96,38889.08,4,-680.0750938234341
2021-08-05 16:00:00+00:00,2021-08-05 20:00:00+00:00,long,40694.19,40882.4,1,241.66138922375103
2021-08-21 04:00:00+00:00,2021-08-24 12:00:00+00:00,long,48985.51,48370.25,20,-1342.7767173282555
2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,long,48992.65,47945.44,1,-1824.4866743718085
2021-08-27 20:00:00+00:00,2021-08-28 12:00:00+00:00,long,49083.98,48840.0,4,-447.5864264362026
2021-09-18 12:00:00+00:00,2021-09-19 08:00:00+00:00,long,48420.21,47344.16,5,-1955.7041705347583
2021-09-20 08:00:00+00:00,2021-09-20 12:00:00+00:00,long,43731.44,43836.9,1,15.939335549221141
2021-10-02 12:00:00+00:00,2021-10-12 16:00:00+00:00,long,47812.24,55369.15,61,10012.884993216103
2021-10-13 20:00:00+00:00,2021-10-18 12:00:00+00:00,long,57393.65,62021.07,28,5263.496797536034
2021-10-19 00:00:00+00:00,2021-10-21 20:00:00+00:00,long,62634.99,62260.33,17,1126.2847222501805
2021-10-22 00:00:00+00:00,2021-10-22 08:00:00+00:00,long,63279.94,63420.67,2,4.883329276308359
2021-11-07 16:00:00+00:00,2021-11-10 20:00:00+00:00,long,62304.66,64920.13,19,4619.321220934136
2021-11-14 00:00:00+00:00,2021-11-14 08:00:00+00:00,long,64688.44,64479.06,2,-414.72761824337067
2021-12-04 00:00:00+00:00,2021-12-04 04:00:00+00:00,long,52003.89,47241.93,1,-874.7323948663106
2021-12-27 00:00:00+00:00,2021-12-28 00:00:00+00:00,long,51007.02,49826.48,6,-2942.1691975299327
2022-01-06 00:00:00+00:00,2022-01-06 20:00:00+00:00,long,42817.38,43080.01,5,58.10270472279808
2022-02-06 00:00:00+00:00,2022-02-11 00:00:00+00:00,long,41429.06,43310.87,30,4189.247984978341
2022-02-11 12:00:00+00:00,2022-02-11 16:00:00+00:00,long,43648.87,42725.35,1,-1862.9943731383391
2022-02-15 00:00:00+00:00,2022-02-17 04:00:00+00:00,long,43535.1,43902.4,13,717.6267171692452
2022-03-01 16:00:00+00:00,2022-03-04 16:00:00+00:00,long,43693.7,39785.4,18,-6643.411867073068
2022-03-19 12:00:00+00:00,2022-03-21 00:00:00+00:00,long,41909.0,40811.3,9,-2581.439169288409
2022-03-21 08:00:00+00:00,2022-03-21 12:00:00+00:00,long,41218.7,41198.3,1,-102.35803786299948
2022-03-21 20:00:00+00:00,2022-03-31 16:00:00+00:00,long,40982.0,45578.1,59,11865.102127724778
