year,start_equity,end_equity,total_return,annualized_volatility,sharpe,max_drawdown
2020,10000.0,12730.677324935921,0.2730677324935922,0.24656060466862145,1.0984702532905746,-0.14706332074378015
2021,12730.677324935921,11994.168028469998,-0.05785311163478335,0.10310563745168766,-0.534537906566967,-0.12440290104529561
2022,11994.168028469998,11850.258886605898,-0.011998259614381723,0.0740671837350254,-0.126823298302254,-0.060716179622009814
2023,11850.258886605898,20048.17527826383,0.6917921768716686,0.3275102173709272,1.7708870291387957,-0.11742113430987866
2024,20048.17527826383,21383.52499364246,0.06660704512227666,0.20215265972412014,0.41728282789125826,-0.17882068087123004
2025,21383.52499364246,21634.4194915759,0.011733074785753805,0.0672718530300333,0.20701617051271282,-0.04060266983071348
2026,21634.4194915759,21894.91882672311,0.012040967184196782,0.12495920475216352,0.22817527819437428,-0.06649686454052828
