,V4,V4.1,V4.2,BTC
2021-03-16 20:00:00+00:00,51195.00519603182,53473.39257780308,38940.396923895525,77243.23388699259
2021-03-17 00:00:00+00:00,51195.00519603182,53473.39257780308,38942.049569917144,78865.89629793746
2021-03-17 04:00:00+00:00,51195.00519603182,53473.39257780308,38942.049569917144,76937.84661400096
2021-03-17 08:00:00+00:00,51195.00519603182,53473.39257780308,38942.948383574854,77354.52424307466
2021-03-17 12:00:00+00:00,51195.00519603182,53473.39257780308,38942.948383574854,75991.01313411756
2021-03-17 16:00:00+00:00,51195.00519603182,53473.39257780308,38944.09681112268,76103.72975704998
2021-03-17 20:00:00+00:00,51195.00519603182,53473.39257780308,38944.09681112268,80171.56743957406
2021-03-18 00:00:00+00:00,52072.49278481119,54389.57530200577,39448.134709404345,81642.00702055625
2021-03-18 04:00:00+00:00,51911.63895929105,54221.62223679948,39356.47065421276,81385.09897322636
2021-03-18 08:00:00+00:00,51591.41583929105,53887.26615679948,39175.37035488143,80865.4947276592
2021-03-18 12:00:00+00:00,51451.49709187504,53741.17213365548,39095.633536960326,80652.77325818891
2021-03-18 16:00:00+00:00,52582.272656473724,54921.8541691656,39741.56622120726,82519.46577305741
2021-03-18 20:00:00+00:00,50662.5736123575,52917.42973169698,38647.52716340781,79427.38847770247
2021-03-19 00:00:00+00:00,50723.2969941,52997.01404480522,38694.19022422987,79898.65197011764
2021-03-19 04:00:00+00:00,50738.957904487295,53016.626773701464,38704.89507686158,80031.6548157277
2021-03-19 08:00:00+00:00,50755.06842793519,53036.80256942126,38716.50580581034,80155.31076693
2021-03-19 12:00:00+00:00,50959.67445236468,53293.038151417066,38856.36429082821,81534.42772773535
2021-03-19 16:00:00+00:00,51000.07480993108,53343.632991733866,38885.530797763895,81721.13021262454
2021-03-19 20:00:00+00:00,50970.49468295234,53306.58872056423,38865.31049018809,81526.60403093476
2021-03-20 00:00:00+00:00,50799.69787580912,53092.69365367459,38750.85598442006,80437.44850553545
2021-03-20 04:00:00+00:00,50863.642856289116,53172.774283434585,38794.569923398085,80919.13897793442
2021-03-20 08:00:00+00:00,50872.65867628912,53184.065123434586,38802.80269560456,80967.82591236074
2021-03-20 12:00:00+00:00,51047.51560261851,53403.04482556672,38922.34441127644,82168.18871033627
2021-03-20 16:00:00+00:00,51039.61472261851,53393.15026556672,38919.22858412658,82093.73204184641
2021-03-20 20:00:00+00:00,51043.0829333345,53397.49363225778,38921.59978106901,82158.9525939363
2021-03-21 00:00:00+00:00,50793.588992337325,53085.04327624262,38752.48709844925,80515.68547354137
2021-03-21 04:00:00+00:00,50716.64110968059,52988.67863814915,38699.87625762959,80056.46908947402
2021-03-21 08:00:00+00:00,50545.13936968059,52773.900758149146,38584.58489979394,78945.19950426841
2021-03-21 12:00:00+00:00,50534.28700768655,52760.264307534315,38577.90459690069,77955.0379760858
2021-03-21 16:00:00+00:00,50534.28700768655,52760.264307534315,38578.36753175585,79207.53567398032
2021-03-21 20:00:00+00:00,50534.28700768655,52760.264307534315,38578.36753175585,79715.66054848961
2021-03-22 00:00:00+00:00,50534.28700768655,52760.264307534315,38580.77107207251,79504.24072061095
2021-03-22 04:00:00+00:00,50534.28700768655,52760.264307534315,38580.77107207251,79779.99487651714
2021-03-22 08:00:00+00:00,50534.28700768655,52760.264307534315,38582.880452582416,79817.54862116
2021-03-22 12:00:00+00:00,50534.28700768655,52760.264307534315,38582.880452582416,80008.44682309445
2021-03-22 16:00:00+00:00,50534.28700768655,52760.264307534315,38585.14806106553,79097.15923646258
2021-03-22 20:00:00+00:00,50534.28700768655,52760.264307534315,38585.14806106553,76940.74068945463
2021-03-23 00:00:00+00:00,50534.28700768655,52760.264307534315,38586.269036786995,74954.56024592718
2021-03-23 04:00:00+00:00,50534.28700768655,52760.264307534315,38586.269036786995,75765.21985972735
2021-03-23 08:00:00+00:00,50534.28700768655,52760.264307534315,38587.501590261585,75046.71370116247
2021-03-23 12:00:00+00:00,50534.28700768655,52760.264307534315,38587.501590261585,75221.92296774282
2021-03-23 16:00:00+00:00,50534.28700768655,52760.264307534315,38589.4577450672,76458.52402151862
2021-03-23 20:00:00+00:00,50534.28700768655,52760.264307534315,38589.4577450672,76237.18956194221
2021-03-24 00:00:00+00:00,50534.28700768655,52760.264307534315,38591.93305811637,75329.04530128157
2021-03-24 04:00:00+00:00,50534.28700768655,52760.264307534315,38591.93305811637,75329.04530128157
2021-03-24 08:00:00+00:00,50534.28700768655,52760.264307534315,38592.70028118233,76832.44133958306
2021-03-24 12:00:00+00:00,50534.28700768655,52760.264307534315,38592.70028118233,78363.87806110793
2021-03-24 16:00:00+00:00,50534.28700768655,52760.264307534315,38593.923916774525,78042.51106049171
2021-03-24 20:00:00+00:00,50534.28700768655,52760.264307534315,38593.923916774525,75867.75875319353
2021-03-25 00:00:00+00:00,50534.28700768655,52760.264307534315,38594.471703493036,72437.10232426108
2021-03-25 04:00:00+00:00,50534.28700768655,52760.264307534315,38594.471703493036,72183.80840943553
2021-03-25 08:00:00+00:00,50534.28700768655,52760.264307534315,38594.93483715347,72418.82395297474
2021-03-25 12:00:00+00:00,50534.28700768655,52760.264307534315,38594.93483715347,72279.46521916737
2021-03-25 16:00:00+00:00,50534.28700768655,52760.264307534315,38595.39797637152,70654.67033157243
2021-03-25 20:00:00+00:00,50534.28700768655,52760.264307534315,38595.39797637152,72310.3445888405
2021-03-26 00:00:00+00:00,50534.28700768655,52760.264307534315,38596.13900801266,71071.30641889319
2021-03-26 04:00:00+00:00,50534.28700768655,52760.264307534315,38596.13900801266,72589.53286298837
2021-03-26 08:00:00+00:00,50534.28700768655,52760.264307534315,38596.602161680756,74185.6639410661
2021-03-26 12:00:00+00:00,50534.28700768655,52760.264307534315,38596.602161680756,73057.1822228992
2021-03-26 16:00:00+00:00,50534.28700768655,52760.264307534315,38597.06532090669,73845.78316589698
2021-03-26 20:00:00+00:00,50534.28700768655,52760.264307534315,38597.06532090669,74458.39939625986
2021-03-27 00:00:00+00:00,50534.28700768655,52760.264307534315,38597.528485690535,76201.42211267509
2021-03-27 04:00:00+00:00,50534.28700768655,52760.264307534315,38597.528485690535,75830.0803832919
2021-03-27 08:00:00+00:00,50534.28700768655,52760.264307534315,38597.991656032355,76113.63054149675
2021-03-27 12:00:00+00:00,50534.28700768655,52760.264307534315,38597.991656032355,75439.83715632855
2021-03-27 16:00:00+00:00,50534.28700768655,52760.264307534315,38598.45483193223,76128.03168251023
2021-03-27 20:00:00+00:00,50534.28700768655,52760.264307534315,38598.45483193223,77245.89255917969
2021-03-28 00:00:00+00:00,50534.28700768655,52760.264307534315,38598.918013390205,77306.43274044021
2021-03-28 04:00:00+00:00,50534.28700768655,52760.264307534315,38598.918013390205,77619.83757174607
2021-03-28 08:00:00+00:00,50534.28700768655,52760.264307534315,38599.38120040636,77834.44226734887
2021-03-28 12:00:00+00:00,50534.28700768655,52760.264307534315,38599.38120040636,77279.19519777337
2021-03-28 16:00:00+00:00,50534.28700768655,52760.264307534315,38599.84439298076,78064.30663352559
2021-03-28 20:00:00+00:00,50534.28700768655,52760.264307534315,38599.84439298076,76461.69504199178
2021-03-29 00:00:00+00:00,50534.28700768655,52760.264307534315,38600.30759111347,77274.69484120666
2021-03-29 04:00:00+00:00,50534.28700768655,52760.264307534315,38600.30759111347,76735.9813892947
2021-03-29 08:00:00+00:00,50534.28700768655,52760.264307534315,38600.770794804565,77475.35535507814
2021-03-29 12:00:00+00:00,50534.28700768655,52760.264307534315,38600.770794804565,80166.18085894498
2021-03-29 16:00:00+00:00,50534.28700768655,52760.264307534315,38601.6124923319,79989.00528272626
2021-03-29 20:00:00+00:00,50534.28700768655,52760.264307534315,38601.6124923319,79950.05296573498
2021-03-30 00:00:00+00:00,50534.28700768655,52760.264307534315,38603.09599862192,79867.67566968767
2021-03-30 04:00:00+00:00,50534.28700768655,52760.264307534315,38603.09599862192,79244.05087480009
2021-03-30 08:00:00+00:00,50534.28700768655,52760.264307534315,38604.35869045079,80554.22237300342
2021-03-30 12:00:00+00:00,50534.28700768655,52760.264307534315,38604.35869045079,82150.7550213594
2021-03-30 16:00:00+00:00,50534.28700768655,52760.264307534315,38608.226893516796,81166.57550559775
2021-03-30 20:00:00+00:00,50534.28700768655,52760.264307534315,38608.226893516796,81937.53505085404
2021-03-31 00:00:00+00:00,50534.28700768655,52760.264307534315,38611.968216022266,81413.74893549258
2021-03-31 04:00:00+00:00,50373.05378174597,52591.781314915934,38523.59514907306,81277.69969466813
2021-03-31 08:00:00+00:00,49727.79509338757,51917.84446263049,38157.29000720875,80652.26090990286
2021-03-31 12:00:00+00:00,49587.77648372789,51771.60280365261,38077.08522367018,80420.45792858973
2021-03-31 16:00:00+00:00,51101.82443372789,53352.94177365261,38947.02393766949,82207.07179107268
2021-03-31 20:00:00+00:00,50273.97923800635,52488.303458121234,38472.78915225107,81206.16479613386
2021-04-01 00:00:00+00:00,50434.23773800635,52655.684558121226,38569.638972651264,81431.86113976724
2021-04-01 04:00:00+00:00,50845.28479153204,53085.00036958139,38805.13990131407,82003.40642373974
2021-04-01 08:00:00+00:00,50432.65234162338,52654.0286996768,38573.16594029549,81533.9153794493
2021-04-01 12:00:00+00:00,50075.17394352089,52280.66237276975,38368.332515019625,81201.34595279473
2021-04-01 16:00:00+00:00,50553.145259278346,52779.876858116426,38644.59886326302,81755.40215878643
2021-04-01 20:00:00+00:00,50461.352125204074,52684.00402919441,38591.998578619685,81687.56447626234
2021-04-02 00:00:00+00:00,50231.03672520407,52443.4523891944,38463.31150608806,81413.54122672798
2021-04-02 04:00:00+00:00,51604.71002001872,53878.17783044526,39250.53583819223,83055.79749780176
2021-04-02 08:00:00+00:00,51103.761690338724,53354.96513055726,38968.45557799029,82413.17427457715
2021-04-02 12:00:00+00:00,51142.86785635577,53395.80934839729,38990.86940703561,82605.11102033469
2021-04-02 16:00:00+00:00,50994.21783396617,53240.552658345936,38910.44123132017,82457.12544917021
2021-04-02 20:00:00+00:00,50169.609971515936,52379.295557564576,38437.75653473591,81622.35777142343
2021-04-03 00:00:00+00:00,50174.47959575104,52384.26370341495,38447.67174145562,81742.20572860773
2021-04-03 04:00:00+00:00,50174.47959575104,52384.26370341495,38447.67174145562,82146.03310877708
2021-04-03 08:00:00+00:00,50174.47959575104,52384.26370341495,38452.64731617195,82215.26936364958
2021-04-03 12:00:00+00:00,50174.47959575104,52384.26370341495,38452.64731617195,82188.21183524541
2021-04-03 16:00:00+00:00,50174.47959575104,52384.26370341495,38457.322219841,81544.7162352094
2021-04-03 20:00:00+00:00,50174.47959575104,52384.26370341495,38457.322219841,81223.82004112634
2021-04-04 00:00:00+00:00,50174.47959575104,52384.26370341495,38459.72611013832,79115.78378902329
2021-04-04 04:00:00+00:00,50174.47959575104,52384.26370341495,38459.72611013832,79684.15805252263
2021-04-04 08:00:00+00:00,50174.47959575104,52384.26370341495,38461.96423543957,79863.09222961511
2021-04-04 12:00:00+00:00,50174.47959575104,52384.26370341495,38461.96423543957,79405.50982116275
2021-04-04 16:00:00+00:00,50174.47959575104,52384.26370341495,38463.18829514376,80255.31561346786
2021-04-04 20:00:00+00:00,50174.47959575104,52384.26370341495,38463.18829514376,80352.50946805785
2021-04-05 00:00:00+00:00,50174.47959575104,52384.26370341495,38465.00978865921,80638.92600721441
2021-04-05 04:00:00+00:00,50174.47959575104,52384.26370341495,38465.00978865921,79677.09595452563
2021-04-05 08:00:00+00:00,50174.47959575104,52384.26370341495,38467.004599452855,79331.6347372138
2021-04-05 12:00:00+00:00,50174.47959575104,52384.26370341495,38467.004599452855,80036.99985460387
2021-04-05 16:00:00+00:00,50174.47959575104,52384.26370341495,38468.73141406292,81834.49765635277
2021-04-05 20:00:00+00:00,50174.47959575104,52384.26370341495,38468.73141406292,81812.96518108743
2021-04-06 00:00:00+00:00,50174.47959575104,52384.26370341495,38473.217899107796,82035.80899102007
2021-04-06 04:00:00+00:00,50174.47959575104,52384.26370341495,38473.217899107796,81257.67656975899
2021-04-06 08:00:00+00:00,50174.47959575104,52384.26370341495,38475.8852934726,81197.98107080792
2021-04-06 12:00:00+00:00,50174.47959575104,52384.26370341495,38475.8852934726,81178.23489091828
2021-04-06 16:00:00+00:00,50174.47959575104,52384.26370341495,38479.751473549724,80143.66522886045
2021-04-06 20:00:00+00:00,50174.47959575104,52384.26370341495,38479.751473549724,80731.1486987046
2021-04-07 00:00:00+00:00,50174.47959575104,52384.26370341495,38482.41160955289,80397.1253106977
2021-04-07 04:00:00+00:00,50174.47959575104,52384.26370341495,38482.41160955289,80320.10690077752
2021-04-07 08:00:00+00:00,50174.47959575104,52384.26370341495,38484.89367892281,80157.67864684663
2021-04-07 12:00:00+00:00,50174.47959575104,52384.26370341495,38484.89367892281,78066.23140141103
2021-04-07 16:00:00+00:00,50174.47959575104,52384.26370341495,38487.37179819659,78274.88177909481
2021-04-07 20:00:00+00:00,50174.47959575104,52384.26370341495,38487.37179819659,77844.13534303103
2021-04-08 00:00:00+00:00,50174.47959575104,52384.26370341495,38489.25540096229,77569.77975947325
2021-04-08 04:00:00+00:00,50174.47959575104,52384.26370341495,38489.25540096229,78361.59326469713
2021-04-08 08:00:00+00:00,50174.47959575104,52384.26370341495,38490.40744595925,79022.66102621978
2021-04-08 12:00:00+00:00,50174.47959575104,52384.26370341495,38490.40744595925,78223.32846371674
2021-04-08 16:00:00+00:00,50174.47959575104,52384.26370341495,38491.618739081576,80030.5193411478
2021-04-08 20:00:00+00:00,50174.47959575104,52384.26370341495,38491.618739081576,80007.62983528695
2021-04-09 00:00:00+00:00,50174.47959575104,52384.26370341495,38492.524570043686,80483.35214251593
2021-04-09 04:00:00+00:00,50174.47959575104,52384.26370341495,38492.524570043686,80347.26135993854
2021-04-09 08:00:00+00:00,50174.47959575104,52384.26370341495,38493.73944031014,80466.0984678017
2021-04-09 12:00:00+00:00,50174.47959575104,52384.26370341495,38493.73944031014,81131.1957793579
2021-04-09 16:00:00+00:00,50174.47959575104,52384.26370341495,38494.74574364659,80731.30101846532
2021-04-09 20:00:00+00:00,50174.47959575104,52384.26370341495,38494.74574364659,80865.59165841603
2021-04-10 00:00:00+00:00,50174.47959575104,52384.26370341495,38495.344367738704,80557.8088110058
2021-04-10 04:00:00+00:00,50174.47959575104,52384.26370341495,38495.344367738704,82094.8259746734
2021-04-10 08:00:00+00:00,50174.47959575104,52384.26370341495,38502.20996621228,83934.6271281494
2021-04-10 12:00:00+00:00,50174.47959575104,52384.26370341495,38502.20996621228,84032.09792775889
2021-04-10 16:00:00+00:00,50174.47959575104,52384.26370341495,38507.73820592453,83566.02715445917
2021-04-10 20:00:00+00:00,50174.47959575104,52384.26370341495,38507.73820592453,82633.04092555026
2021-04-11 00:00:00+00:00,50174.47959575104,52384.26370341495,38511.74616833248,82851.46746242204
2021-04-11 04:00:00+00:00,50174.47959575104,52384.26370341495,38511.74616833248,83558.8404312034
2021-04-11 08:00:00+00:00,50174.47959575104,52384.26370341495,38516.34109719602,82703.3988077517
2021-04-11 12:00:00+00:00,50174.47959575104,52384.26370341495,38516.34109719602,82836.5539731225
2021-04-11 16:00:00+00:00,50174.47959575104,52384.26370341495,38521.240283344356,82709.63007069023
2021-04-11 20:00:00+00:00,50174.47959575104,52384.26370341495,38521.240283344356,82786.96696738279
2021-04-12 00:00:00+00:00,50174.47959575104,52384.26370341495,38525.57591057223,83208.40805079172
2021-04-12 04:00:00+00:00,50174.47959575104,52384.26370341495,38525.57591057223,83706.53521009743
2021-04-12 08:00:00+00:00,50174.47959575104,52384.26370341495,38530.49291441547,84235.91561485257
2021-04-12 12:00:00+00:00,50174.47959575104,52384.26370341495,38530.49291441547,83545.82401528738
2021-04-12 16:00:00+00:00,50174.47959575104,52384.26370341495,38534.85501316709,83187.623327079
2021-04-12 20:00:00+00:00,50174.47959575104,52384.26370341495,38534.85501316709,83316.90126217694
2021-04-13 00:00:00+00:00,50174.47959575104,52384.26370341495,38538.7426559639,82960.51456384621
2021-04-13 04:00:00+00:00,50174.47959575104,52384.26370341495,38538.7426559639,83905.46481759708
2021-04-13 08:00:00+00:00,50174.47959575104,52384.26370341495,38542.90151042337,84652.63478567918
2021-04-13 12:00:00+00:00,50174.47959575104,52384.26370341495,38542.90151042337,87332.27171075862
2021-04-13 16:00:00+00:00,50174.47959575104,52384.26370341495,38548.575179697305,87819.73648681396
2021-04-13 20:00:00+00:00,49514.058066715195,51694.68796206701,38174.186043321206,87355.68741215652
2021-04-14 00:00:00+00:00,50527.21996639475,52752.42212806072,38762.03655052491,88137.35088241607
2021-04-14 04:00:00+00:00,50799.442784028506,53036.620907214754,38918.88676464737,88425.59525870127
2021-04-14 08:00:00+00:00,51707.42669021051,53984.549959861615,39447.12220521237,89151.85587781186
2021-04-14 12:00:00+00:00,52024.00100419088,54315.051401022174,39629.550454980075,89485.13151426613
2021-04-14 16:00:00+00:00,49400.138304190885,51575.75650102217,38122.513646427826,87421.12952026201
2021-04-14 20:00:00+00:00,48959.81501530343,51061.22390955151,37842.56419005251,86188.7103362805
2021-04-15 00:00:00+00:00,49200.33083530343,51362.26688955151,38012.943048154215,87264.12938871312
2021-04-15 04:00:00+00:00,49219.3737289222,51386.10203454454,38026.15958011519,87431.47341673994
2021-04-15 08:00:00+00:00,49156.81570657928,51307.69904880101,37986.47481323352,87145.33382260287
2021-04-15 12:00:00+00:00,49020.33395499065,51136.62296434444,37891.58455961696,86491.66049310061
2021-04-15 16:00:00+00:00,49102.98134901497,51240.21917699298,37954.062378528266,86942.90086060665
2021-04-15 20:00:00+00:00,49279.66102090515,51461.68223793865,38076.91686156761,87888.07267037312
2021-04-16 00:00:00+00:00,49208.766940905145,51372.81847793865,38032.630577063544,87559.69896076381
2021-04-16 04:00:00+00:00,49129.64968266797,51273.64719243998,37977.609021245305,87300.33995001143
2021-04-16 08:00:00+00:00,48690.230311259336,50722.847216472896,37677.48760478381,85179.38421274917
2021-04-16 12:00:00+00:00,48667.8294806448,50694.723668684936,37662.97987098095,84384.4273815541
2021-04-16 16:00:00+00:00,48667.8294806448,50694.723668684936,37668.200818707,85327.00975538832
2021-04-16 20:00:00+00:00,48667.8294806448,50694.723668684936,37668.200818707,85551.50138818691
2021-04-17 00:00:00+00:00,48667.8294806448,50694.723668684936,37670.68267098798,85056.28215158585
2021-04-17 04:00:00+00:00,48667.8294806448,50694.723668684936,37670.68267098798,86485.02765988382
2021-04-17 08:00:00+00:00,48667.8294806448,50694.723668684936,37673.12404765879,86081.82340600832
2021-04-17 12:00:00+00:00,48667.8294806448,50694.723668684936,37673.12404765879,84432.21424466708
2021-04-17 16:00:00+00:00,48667.8294806448,50694.723668684936,37677.08298064172,83551.75063870446
2021-04-17 20:00:00+00:00,48667.8294806448,50694.723668684936,37677.08298064172,84162.6498099465
2021-04-18 00:00:00+00:00,48667.8294806448,50694.723668684936,37680.77340570717,83208.32496728587
2021-04-18 04:00:00+00:00,48667.8294806448,50694.723668684936,37680.77340570717,75951.42384358145
2021-04-18 08:00:00+00:00,48667.8294806448,50694.723668684936,37683.41624471999,77844.81385832878
2021-04-18 12:00:00+00:00,48667.8294806448,50694.723668684936,37683.41624471999,73874.14233589277
2021-04-18 16:00:00+00:00,48667.8294806448,50694.723668684936,37683.86844571492,76810.70115555309
2021-04-18 20:00:00+00:00,48667.8294806448,50694.723668684936,37683.86844571492,77170.71583363913
2021-04-19 00:00:00+00:00,48667.8294806448,50694.723668684936,37684.320652136266,77738.53620709949
2021-04-19 04:00:00+00:00,48667.8294806448,50694.723668684936,37684.320652136266,78955.26645572689
2021-04-19 08:00:00+00:00,48667.8294806448,50694.723668684936,37684.772863984086,79379.38005857388
2021-04-19 12:00:00+00:00,48667.8294806448,50694.723668684936,37684.772863984086,79151.70355805114
2021-04-19 16:00:00+00:00,48667.8294806448,50694.723668684936,37685.22508125845,75574.40474129874
2021-04-19 20:00:00+00:00,48667.8294806448,50694.723668684936,37685.22508125845,77418.59547333365
2021-04-20 00:00:00+00:00,48667.8294806448,50694.723668684936,37685.677303959426,77038.33611432291
2021-04-20 04:00:00+00:00,48667.8294806448,50694.723668684936,37685.677303959426,75539.52351609398
2021-04-20 08:00:00+00:00,48667.8294806448,50694.723668684936,37686.12953208707,75377.51067969232
2021-04-20 12:00:00+00:00,48667.8294806448,50694.723668684936,37686.12953208707,77951.11920406001
2021-04-20 16:00:00+00:00,48667.8294806448,50694.723668684936,37686.58176564145,76642.96940449897
2021-04-20 20:00:00+00:00,48667.8294806448,50694.723668684936,37686.58176564145,78339.88077516912
2021-04-21 00:00:00+00:00,48667.8294806448,50694.723668684936,37687.034004622634,78113.1181932107
2021-04-21 04:00:00+00:00,48667.8294806448,50694.723668684936,37687.034004622634,76444.66292329316
2021-04-21 08:00:00+00:00,48667.8294806448,50694.723668684936,37687.486249030684,76563.41694765046
2021-04-21 12:00:00+00:00,48667.8294806448,50694.723668684936,37687.486249030684,75545.09011098571
2021-04-21 16:00:00+00:00,48667.8294806448,50694.723668684936,37687.93849886567,77749.37860461252
2021-04-21 20:00:00+00:00,48667.8294806448,50694.723668684936,37687.93849886567,76798.11400441728
2021-04-22 00:00:00+00:00,48667.8294806448,50694.723668684936,37688.39075412765,74498.21024281155
2021-04-22 04:00:00+00:00,48667.8294806448,50694.723668684936,37688.39075412765,74089.95174233035
2021-04-22 08:00:00+00:00,48667.8294806448,50694.723668684936,37688.843014816695,74996.03276259582
2021-04-22 12:00:00+00:00,48667.8294806448,50694.723668684936,37688.843014816695,75997.07823004438
2021-04-22 16:00:00+00:00,48667.8294806448,50694.723668684936,37689.29528093287,75705.7874585448
2021-04-22 20:00:00+00:00,48667.8294806448,50694.723668684936,37689.29528093287,73308.16364681201
2021-04-23 00:00:00+00:00,48667.8294806448,50694.723668684936,37689.74755247624,71610.51837184023
2021-04-23 04:00:00+00:00,48667.8294806448,50694.723668684936,37689.74755247624,69678.43913787015
2021-04-23 08:00:00+00:00,48667.8294806448,50694.723668684936,37691.90120495498,66467.92630493031
2021-04-23 12:00:00+00:00,48667.8294806448,50694.723668684936,37691.90120495498,69347.3790615718
2021-04-23 16:00:00+00:00,48667.8294806448,50694.723668684936,37692.35350776944,69032.0356151295
2021-04-23 20:00:00+00:00,48667.8294806448,50694.723668684936,37692.35350776944,70461.81966725056
2021-04-24 00:00:00+00:00,48667.8294806448,50694.723668684936,37692.805816011525,70790.77496140079
2021-04-24 04:00:00+00:00,48667.8294806448,50694.723668684936,37692.805816011525,69454.22445009106
2021-04-24 08:00:00+00:00,48667.8294806448,50694.723668684936,37694.05745839857,69031.74482285905
2021-04-24 12:00:00+00:00,48667.8294806448,50694.723668684936,37694.05745839857,68009.92847894871
2021-04-24 16:00:00+00:00,48667.8294806448,50694.723668684936,37694.81556128218,69548.31652046277
2021-04-24 20:00:00+00:00,48667.8294806448,50694.723668684936,37694.81556128218,70203.63767283101
2021-04-25 00:00:00+00:00,48667.8294806448,50694.723668684936,37695.7971342794,69364.20347150583
2021-04-25 04:00:00+00:00,48667.8294806448,50694.723668684936,37695.7971342794,68793.14284131743
2021-04-25 08:00:00+00:00,48667.8294806448,50694.723668684936,37697.541303734484,68816.76625147993
2021-04-25 12:00:00+00:00,48667.8294806448,50694.723668684936,37697.541303734484,68635.47804172177
2021-04-25 16:00:00+00:00,48667.8294806448,50694.723668684936,37697.99367423012,69614.68639438355
2021-04-25 20:00:00+00:00,48667.8294806448,50694.723668684936,37697.99367423012,68341.83323755652
2021-04-26 00:00:00+00:00,48667.8294806448,50694.723668684936,37698.446050154205,67940.06909778237
2021-04-26 04:00:00+00:00,48667.8294806448,50694.723668684936,37698.446050154205,72587.87119287143
2021-04-26 08:00:00+00:00,48667.8294806448,50694.723668684936,37698.89843150681,73135.64074692072
2021-04-26 12:00:00+00:00,48667.8294806448,50694.723668684936,37698.89843150681,74210.17357529097
2021-04-26 16:00:00+00:00,48667.8294806448,50694.723668684936,37699.35081828798,74183.54531166701
2021-04-26 20:00:00+00:00,48667.8294806448,50694.723668684936,37699.35081828798,74811.39351810182
2021-04-27 00:00:00+00:00,48667.8294806448,50694.723668684936,37699.8032104978,74753.45662002452
2021-04-27 04:00:00+00:00,48667.8294806448,50694.723668684936,37699.8032104978,74032.34717827644
2021-04-27 08:00:00+00:00,48667.8294806448,50694.723668684936,37700.25560813632,75501.24971440044
2021-04-27 12:00:00+00:00,48667.8294806448,50694.723668684936,37700.25560813632,76359.37770454121
2021-04-27 16:00:00+00:00,48667.8294806448,50694.723668684936,37700.70801120361,76139.10948328984
2021-04-27 20:00:00+00:00,48667.8294806448,50694.723668684936,37700.70801120361,75820.88580864485
2021-04-28 00:00:00+00:00,48667.8294806448,50694.723668684936,37701.16041969975,76168.53489161064
2021-04-28 04:00:00+00:00,48667.8294806448,50694.723668684936,37701.16041969975,75867.53719717792
2021-04-28 08:00:00+00:00,48667.8294806448,50694.723668684936,37701.612833624786,75161.4520227372
2021-04-28 12:00:00+00:00,48667.8294806448,50694.723668684936,37701.612833624786,75981.2646694315
2021-04-28 16:00:00+00:00,48667.8294806448,50694.723668684936,37702.06525297878,75283.4186093206
2021-04-28 20:00:00+00:00,48667.8294806448,50694.723668684936,37702.06525297878,76779.51714635853
2021-04-29 00:00:00+00:00,48667.8294806448,50694.723668684936,37702.51767776181,75968.46980953106
2021-04-29 04:00:00+00:00,48667.8294806448,50694.723668684936,37702.51767776181,75153.50370067783
2021-04-29 08:00:00+00:00,48667.8294806448,50694.723668684936,37702.970107973946,75424.67441651147
2021-04-29 12:00:00+00:00,48667.8294806448,50694.723668684936,37702.970107973946,75205.80476760851
2021-04-29 16:00:00+00:00,48667.8294806448,50694.723668684936,37703.422543615234,74427.27077606918
2021-04-29 20:00:00+00:00,48667.8294806448,50694.723668684936,37703.422543615234,73244.59091758808
2021-04-30 00:00:00+00:00,48667.8294806448,50694.723668684936,37703.87498468575,74164.2145493066
2021-04-30 04:00:00+00:00,48667.8294806448,50694.723668684936,37703.87498468575,74322.57171145099
2021-04-30 08:00:00+00:00,48667.8294806448,50694.723668684936,37704.32743118557,75265.36179404984
2021-04-30 12:00:00+00:00,48667.8294806448,50694.723668684936,37704.32743118557,75162.86444233659
2021-04-30 16:00:00+00:00,48667.8294806448,50694.723668684936,37704.77988311474,79120.74110487217
2021-04-30 20:00:00+00:00,48667.8294806448,50694.723668684936,37704.77988311474,79012.6494637652
2021-05-01 00:00:00+00:00,48667.8294806448,50694.723668684936,37705.287042567994,79876.70407732305
2021-05-01 04:00:00+00:00,48667.8294806448,50694.723668684936,37705.287042567994,80600.55527476408
2021-05-01 08:00:00+00:00,48667.8294806448,50694.723668684936,37705.7395060125,79995.83197745668
2021-05-01 12:00:00+00:00,48667.8294806448,50694.723668684936,37705.7395060125,80101.95730892525
2021-05-01 16:00:00+00:00,48667.8294806448,50694.723668684936,37707.209848865685,79481.91895204005
2021-05-01 20:00:00+00:00,48667.8294806448,50694.723668684936,37707.209848865685,80033.98115389142
2021-05-02 00:00:00+00:00,48667.8294806448,50694.723668684936,37707.9256372888,80087.431542653
2021-05-02 04:00:00+00:00,48667.8294806448,50694.723668684936,37707.9256372888,78250.82910415212
2021-05-02 08:00:00+00:00,48667.8294806448,50694.723668684936,37709.97476138378,78489.00182091352
2021-05-02 12:00:00+00:00,48667.8294806448,50694.723668684936,37709.97476138378,79148.3525233153
2021-05-02 16:00:00+00:00,48067.39012094863,50694.723668684936,37712.02390632834,78450.74186647097
2021-05-02 20:00:00+00:00,48322.06790901892,50959.63333308934,37863.58798189972,78801.93584568624
2021-05-03 00:00:00+00:00,48013.650232928725,50632.92894523096,37683.221998951296,78417.43922787729
2021-05-03 04:00:00+00:00,49546.80602599168,52256.98866584721,38588.9773852839,80320.35615129507
