entry_time,side,equity_before,exit_time,pnl,exit_reason
2020-01-26 20:00:00+00:00,long,10000.0,2020-02-02 08:01:00+00:00,1898.7044544988512,signal
2020-02-02 16:00:00+00:00,long,11898.704454498851,2020-02-03 00:00:00+00:00,-353.70472784229605,signal
2020-02-03 04:00:00+00:00,long,11544.999726656555,2020-02-03 20:01:00+00:00,-196.06688147480418,signal
2020-02-06 20:00:00+00:00,long,11348.932845181751,2020-02-10 08:00:00+00:00,357.3481309484323,signal
2020-02-11 16:00:00+00:00,long,11706.280976130183,2020-02-15 16:00:00+00:00,-851.7757213769564,signal
2020-02-19 00:00:00+00:00,long,10854.505254753227,2020-02-20 00:00:00+00:00,-1150.456550617204,signal
2020-02-23 12:00:00+00:00,long,9704.048704136023,2020-02-24 04:01:00+00:00,-202.60212251398298,signal
2020-04-04 08:00:00+00:00,long,9501.44658162204,2020-04-10 04:00:00+00:00,719.6979315503795,signal
2020-04-12 16:00:00+00:00,long,10221.14451317242,2020-04-13 04:00:00+00:00,-774.9546146200391,signal
2020-04-24 00:00:00+00:00,long,9446.18989855238,2020-05-04 08:00:00+00:00,1987.6331096348313,signal
2020-05-04 16:00:00+00:00,long,11433.823008187212,2020-05-10 04:00:00+00:00,-445.06372827398263,signal
2020-05-14 00:00:00+00:00,long,10988.759279913229,2020-05-16 00:00:00+00:00,-12.256499088472992,signal
2020-05-16 08:00:00+00:00,long,10976.502780824756,2020-05-16 12:00:00+00:00,16.1692613618452,signal
2020-05-29 00:00:00+00:00,long,10992.672042186601,2020-06-02 16:00:00+00:00,-258.0475647050607,signal
2020-06-04 00:00:00+00:00,long,10734.62447748154,2020-06-04 08:00:00+00:00,-53.55098211920449,signal
2020-06-11 20:00:00+00:00,long,10681.073495362336,2020-06-13 16:00:00+00:00,41.71277744659892,signal
2020-06-23 16:00:00+00:00,long,10722.786272808935,2020-06-24 12:00:00+00:00,-1127.8223380028921,signal
2020-07-22 08:00:00+00:00,long,9594.963934806043,2020-08-02 08:00:00+00:00,8609.794516605709,signal
2020-08-05 16:00:00+00:00,long,18204.75845141175,2020-08-07 00:01:00+00:00,151.47718262395938,signal
2020-08-15 04:00:00+00:00,long,18356.23563403571,2020-08-15 16:00:00+00:00,-178.63782318241647,signal
2020-08-16 00:00:00+00:00,long,18177.597810853295,2020-08-16 04:00:00+00:00,204.59234697784996,signal
2020-08-24 12:00:00+00:00,long,18382.190157831144,2020-08-24 16:02:00+00:00,-201.08434923691675,signal
2020-10-10 04:00:00+00:00,long,18181.105808594228,2020-10-16 08:00:00+00:00,-608.8839295884245,signal
2020-10-19 20:00:00+00:00,long,17572.221879005803,2020-10-26 20:00:00+00:00,5369.8949122877675,signal
2020-10-27 00:00:00+00:00,long,22942.11679129357,2020-10-28 16:00:00+00:00,486.9214185107194,signal
2020-10-29 16:00:00+00:00,long,23429.03820980429,2020-11-02 12:00:00+00:00,-78.01815093229379,signal
2020-11-03 16:00:00+00:00,long,23351.020058871996,2020-11-07 20:00:00+00:00,2652.090947126442,signal
2020-11-08 16:00:00+00:00,long,26003.11100599844,2020-11-11 00:00:00+00:00,-178.8976250906926,signal
2020-11-13 00:00:00+00:00,long,25824.213380907746,2020-11-14 12:00:00+00:00,-796.8807550320016,signal
2020-11-15 12:00:00+00:00,long,25027.332625875744,2020-11-15 16:01:00+00:00,132.10774326562023,signal
2020-11-17 16:00:00+00:00,long,25159.440369141364,2020-11-22 12:00:00+00:00,1158.501175373549,signal
2020-11-22 20:00:00+00:00,long,26317.941544514913,2020-11-23 04:00:00+00:00,-479.04709746587105,signal
2020-11-24 12:00:00+00:00,long,25838.894447049042,2020-11-25 08:00:00+00:00,-287.3231753768014,signal
2020-11-26 20:00:00+00:00,long,25551.57127167224,2020-11-27 00:00:00+00:00,103.10931541459286,signal
2020-11-29 12:00:00+00:00,long,25654.680587086834,2020-12-01 16:00:00+00:00,1844.1295872105075,signal
2020-12-02 12:00:00+00:00,long,27498.81017429734,2020-12-02 16:00:00+00:00,-370.0709486907108,signal
2020-12-12 20:00:00+00:00,long,27128.73922560663,2020-12-21 12:00:00+00:00,9260.348335428636,signal
2020-12-23 00:00:00+00:00,long,36389.08756103527,2020-12-23 12:00:00+00:00,-1309.5500163608522,signal
2020-12-23 16:00:00+00:00,long,35079.537544674415,2020-12-24 00:00:00+00:00,-406.1693329374757,signal
2020-12-25 00:00:00+00:00,long,34673.36821173694,2020-12-25 04:01:00+00:00,-459.47318502493,signal
2020-12-26 20:00:00+00:00,long,34213.89502671201,2021-01-04 12:00:00+00:00,7030.46307238641,signal
2021-01-05 20:00:00+00:00,long,41244.35809909842,2021-01-10 20:00:00+00:00,2608.2084027098244,signal
2021-01-14 04:00:00+00:00,long,43852.56650180824,2021-01-15 08:00:00+00:00,271.17167430120026,signal
2021-02-04 12:00:00+00:00,long,44123.738176109444,2021-02-15 04:00:00+00:00,9297.339742855896,signal
2021-02-15 20:00:00+00:00,long,53421.07791896534,2021-02-16 00:00:00+00:00,-964.2880101916089,signal
2021-02-18 00:00:00+00:00,long,52456.78990877373,2021-02-22 12:00:00+00:00,1596.4481716953815,signal
2021-03-03 12:00:00+00:00,long,54053.23808046911,2021-03-05 04:00:00+00:00,-4193.101935581093,signal
