entry_time,side,equity_before,exit_time,pnl,exit_reason
2020-01-26 20:00:00+00:00,long,10000.0,2020-02-02 08:00:00+00:00,849.9311505499463,signal
2020-02-02 16:00:00+00:00,long,10849.931150549946,2020-02-03 00:00:00+00:00,-154.4629671998082,signal
2020-02-03 04:00:00+00:00,long,10695.468183350138,2020-02-03 20:00:00+00:00,-4.629730592525448,signal
2020-02-06 20:00:00+00:00,long,10690.838452757613,2020-02-10 08:00:00+00:00,-57.7796726947945,signal
2020-02-11 16:00:00+00:00,long,10633.058780062818,2020-02-15 16:00:00+00:00,-231.9142437593273,signal
2020-02-19 00:00:00+00:00,long,10401.14453630349,2020-02-20 00:00:00+00:00,-379.2564037782322,signal
2020-02-23 12:00:00+00:00,long,10021.888132525259,2020-02-24 04:00:00+00:00,-89.56360386178676,signal
2020-04-04 08:00:00+00:00,long,9932.324528663472,2020-04-10 04:00:00+00:00,542.6102861906238,signal
2020-04-12 16:00:00+00:00,long,10474.934814854096,2020-04-13 04:00:00+00:00,-232.66364900216104,signal
2020-04-22 16:00:00+00:00,long,10242.271165851935,2020-05-04 08:00:00+00:00,4073.2951640551546,signal
2020-05-04 16:00:00+00:00,long,14315.56632990709,2020-05-10 04:00:00+00:00,1042.3314017544744,signal
2020-05-14 00:00:00+00:00,long,15357.897731661564,2020-05-16 00:00:00+00:00,-4.8859579685777135,signal
2020-05-16 08:00:00+00:00,long,15353.011773692986,2020-05-16 12:00:00+00:00,6.766881006622498,signal
2020-05-29 00:00:00+00:00,long,15359.778654699609,2020-06-02 16:00:00+00:00,240.36601122252978,signal
2020-06-04 00:00:00+00:00,long,15600.144665922138,2020-06-04 08:00:00+00:00,-22.439437476194144,signal
2020-06-11 20:00:00+00:00,long,15577.705228445944,2020-06-13 08:00:00+00:00,17.501700501146843,signal
2020-06-23 16:00:00+00:00,long,15595.206928947091,2020-06-24 12:00:00+00:00,-1047.217176977032,signal
2020-07-22 08:00:00+00:00,long,14547.989751970059,2020-08-02 08:00:00+00:00,8379.744271617843,signal
2020-08-05 16:00:00+00:00,long,22927.734023587902,2020-08-07 00:00:00+00:00,109.9308388115096,signal
2020-08-15 04:00:00+00:00,long,23037.66486239941,2020-08-15 16:00:00+00:00,-220.3746558486855,signal
2020-08-16 00:00:00+00:00,long,22817.290206550726,2020-08-16 04:01:00+00:00,256.27863081418036,signal
2020-08-24 12:00:00+00:00,long,23073.568837364906,2020-08-24 16:00:00+00:00,-70.47785052495237,signal
2020-10-10 04:00:00+00:00,long,23003.090986839954,2020-10-16 08:01:00+00:00,-1233.1477172564046,signal
2020-10-19 20:00:00+00:00,long,21769.94326958355,2020-10-26 20:00:00+00:00,7070.657158460144,signal
2020-10-27 00:00:00+00:00,long,28840.600428043694,2020-10-28 16:00:00+00:00,-238.23765331522736,signal
2020-10-29 16:00:00+00:00,long,28602.362774728466,2020-11-02 12:00:00+00:00,-884.2624136997947,signal
2020-11-03 16:00:00+00:00,long,27718.10036102867,2020-11-07 20:00:00+00:00,523.0101762248669,signal
2020-11-08 16:00:00+00:00,long,28241.11053725354,2020-11-11 00:00:00+00:00,-1376.535215645843,signal
2020-11-13 00:00:00+00:00,long,26864.575321607696,2020-11-14 12:00:00+00:00,-583.0768215041935,signal
2020-11-15 12:00:00+00:00,long,26281.498500103502,2020-11-15 16:00:00+00:00,40.719213913969725,signal
2020-11-17 16:00:00+00:00,long,26322.21771401747,2020-11-22 12:00:00+00:00,2255.949036794187,signal
2020-11-22 20:00:00+00:00,long,28578.16675081166,2020-11-23 04:00:00+00:00,-60.462787370001024,signal
2020-11-24 12:00:00+00:00,long,28517.703963441658,2020-11-25 08:00:00+00:00,-123.40968849902129,signal
2020-11-29 12:00:00+00:00,long,28394.294274942637,2020-12-01 16:00:00+00:00,1684.8726404135232,signal
2020-12-02 12:00:00+00:00,long,30079.16691535616,2020-12-02 16:00:00+00:00,-395.7534763219119,signal
2020-12-12 20:00:00+00:00,long,29683.413439034248,2020-12-21 12:00:00+00:00,13467.869240418611,signal
2020-12-23 00:00:00+00:00,long,43151.28267945286,2020-12-23 12:00:00+00:00,-454.2937562479128,signal
2020-12-23 16:00:00+00:00,long,42696.988923204946,2020-12-24 00:00:00+00:00,-144.34151262060914,signal
2020-12-25 00:00:00+00:00,long,42552.64741058434,2020-12-25 04:00:00+00:00,-164.47546605197567,signal
2020-12-26 20:00:00+00:00,long,42388.17194453236,2021-01-04 12:00:00+00:00,11558.153166505275,signal
2021-01-05 20:00:00+00:00,long,53946.32511103764,2021-01-10 20:00:00+00:00,1909.0059597002546,signal
2021-01-14 04:00:00+00:00,long,55855.33107073789,2021-01-15 08:00:00+00:00,-71.15931417376123,signal
2021-02-04 12:00:00+00:00,long,55784.17175656413,2021-02-15 04:00:00+00:00,1993.4720664250344,signal
2021-02-15 20:00:00+00:00,long,57777.643822989165,2021-02-16 00:00:00+00:00,-120.8956491015415,signal
2021-02-17 20:00:00+00:00,long,57656.74817388762,2021-02-22 12:00:00+00:00,1156.6373295033409,signal
2021-03-03 12:00:00+00:00,long,58813.385503390964,2021-03-05 04:00:00+00:00,-2314.159630754795,signal
2021-03-09 20:00:00+00:00,long,56499.22587263617,2021-03-15 12:00:00+00:00,1107.7015390841625,signal
2021-03-17 20:00:00+00:00,long,57606.92741172033,2021-03-21 08:00:00+00:00,-487.5998746850746,signal
2021-03-31 00:00:00+00:00,long,57119.32753703526,2021-04-02 20:00:00+00:00,-169.03443218683242,signal
2021-04-13 16:00:00+00:00,long,56950.293104848424,2021-04-16 08:00:00+00:00,-747.5957644408263,signal
2021-05-02 16:00:00+00:00,long,56202.6973404076,2021-05-04 04:00:00+00:00,241.56553112217807,signal
2021-05-05 20:00:00+00:00,long,56444.262871529776,2021-05-06 04:00:00+00:00,-161.96775822076597,signal
2021-05-06 12:00:00+00:00,long,56282.29511330901,2021-05-06 16:00:00+00:00,-472.23799258869985,signal
2021-05-13 00:00:00+00:00,long,55810.05712072031,2021-05-13 04:00:00+00:00,29.878522796207108,signal
2021-06-15 20:00:00+00:00,long,55839.93564351652,2021-06-17 20:00:00+00:00,-1906.0655924157254,signal
2021-07-30 12:00:00+00:00,long,53933.87005110079,2021-08-02 16:00:00+00:00,-1859.0961594816617,signal
2021-08-04 16:00:00+00:00,long,52074.77389161913,2021-08-05 08:00:00+00:00,-695.4651849893489,signal
2021-08-05 20:00:00+00:00,long,51379.30870662978,2021-08-06 00:00:00+00:00,194.99084128440882,signal
2021-08-08 12:00:00+00:00,long,51574.29954791419,2021-08-12 08:00:00+00:00,558.9926466311226,signal
2021-08-13 08:00:00+00:00,long,52133.29219454531,2021-08-15 08:00:00+00:00,-573.9589297850835,signal
2021-08-21 04:00:00+00:00,long,51559.33326476023,2021-08-24 16:00:00+00:00,-1484.6824189868203,signal
2021-08-26 00:00:00+00:00,long,50074.65084577341,2021-08-26 04:00:00+00:00,-536.3661029650102,signal
2021-08-28 00:00:00+00:00,long,49538.2847428084,2021-08-28 16:00:00+00:00,-146.4950442141053,signal
2021-09-18 16:00:00+00:00,long,49391.78969859429,2021-09-19 12:00:00+00:00,-1368.6906946775198,signal
2021-10-02 16:00:00+00:00,long,48023.099003916774,2021-10-12 20:00:00+00:00,11495.361438465981,signal
2021-10-14 00:00:00+00:00,long,59518.460442382755,2021-10-18 16:00:00+00:00,3357.8786615568897,signal
2021-10-19 04:00:00+00:00,long,62876.339103939645,2021-10-22 00:00:00+00:00,712.5489244237542,signal
2021-10-22 04:00:00+00:00,long,63588.8880283634,2021-10-22 12:00:00+00:00,-32.52513738042035,signal
2021-10-25 12:00:00+00:00,long,63556.36289098298,2021-10-26 08:00:00+00:00,-198.3437811411859,signal
2021-11-07 20:00:00+00:00,long,63358.01910984179,2021-11-11 00:00:00+00:00,4117.3389064854055,signal
2021-11-14 04:00:00+00:00,long,67475.3580163272,2021-11-14 12:00:00+00:00,-141.6000787732046,signal
2021-12-04 04:00:00+00:00,long,67333.757937554,2021-12-04 08:00:00+00:00,-260.6052677226544,signal
2021-12-27 04:00:00+00:00,long,67073.15266983134,2021-12-28 04:00:00+00:00,-3021.6019090773407,signal
2022-01-06 04:00:00+00:00,long,64051.550760754,2022-01-06 20:00:00+00:00,39.05547550693882,signal
2022-02-06 04:00:00+00:00,long,64090.60623626094,2022-02-11 04:00:00+00:00,6267.841291642704,signal
2022-02-11 16:00:00+00:00,long,70358.44752790364,2022-02-11 20:00:00+00:00,-592.9193583651795,signal
2022-02-15 04:00:00+00:00,long,69765.52816953846,2022-02-17 08:00:00+00:00,-500.91227126865124,signal
2022-03-01 20:00:00+00:00,long,69264.61589826981,2022-03-04 20:00:00+00:00,-5130.278198466745,signal
2022-03-19 08:00:00+00:00,long,64134.337699803065,2022-03-21 04:00:00+00:00,-1960.4033204289371,signal
2022-03-21 12:00:00+00:00,long,62173.93437937413,2022-03-21 16:00:00+00:00,-52.19038990941044,signal
2022-03-22 00:00:00+00:00,long,62121.74398946472,2022-03-31 20:00:00+00:00,11655.383981682688,signal
2022-04-01 16:00:00+00:00,long,73777.1279711474,2022-04-02 20:01:00+00:00,-1364.0953899891028,signal
2022-04-03 08:00:00+00:00,long,72413.0325811583,2022-04-04 20:00:00+00:00,-1352.3010978007514,signal
2022-04-07 00:00:00+00:00,long,71060.73148335755,2022-04-07 04:00:00+00:00,77.3767711048713,signal
2022-06-30 12:00:00+00:00,long,71138.10825446242,2022-06-30 20:00:00+00:00,-128.43316074890026,signal
2022-07-19 04:00:00+00:00,long,71009.67509371352,2022-07-23 12:00:00+00:00,-2000.9535600319214,signal
2022-07-28 00:00:00+00:00,long,69008.7215336816,2022-08-04 12:00:00+00:00,-2283.4989183992293,signal
2022-08-19 08:00:00+00:00,long,66725.22261528237,2022-08-20 00:00:00+00:00,-192.6869581938663,signal
2022-09-07 04:00:00+00:00,long,66532.5356570885,2022-09-09 04:00:00+00:00,704.411992925292,signal
2022-09-11 16:00:00+00:00,long,67236.9476500138,2022-09-13 16:00:00+00:00,-4197.299116894588,signal
2022-10-26 00:00:00+00:00,long,63039.64853311921,2022-11-07 08:00:00+00:00,2571.5502860784327,signal
2022-11-21 20:00:00+00:00,long,65611.19881919764,2022-11-22 00:00:00+00:00,48.86581582782674,signal
2022-12-14 04:00:00+00:00,long,65660.06463502547,2022-12-16 12:00:00+00:00,-5267.9034891349875,signal
2023-01-07 08:00:00+00:00,long,60392.16114589048,2024-03-05 20:00:00+00:00,275969.02324829897,signal
2024-03-06 08:00:00+00:00,long,336361.18439418945,2024-03-06 16:00:00+00:00,-198.60145077301422,signal
2024-03-07 16:00:00+00:00,long,336162.58294341643,2024-03-11 04:00:00+00:00,4329.687204900663,signal
2024-03-11 08:00:00+00:00,long,340492.2701483171,2024-03-13 20:00:00+00:00,6862.921462880913,signal
2024-03-21 00:00:00+00:00,long,347355.191611198,2024-03-21 08:00:00+00:00,-354.6172300541657,signal
2024-03-21 12:00:00+00:00,long,347000.57438114384,2024-03-21 16:00:00+00:00,-224.61610519886017,signal
2024-03-26 12:00:00+00:00,long,346775.958275945,2024-04-01 08:00:00+00:00,-28646.174653227732,signal
2024-04-07 04:00:00+00:00,long,318129.78362271725,2024-04-09 20:00:00+00:00,-13354.851608803845,signal
2024-04-11 00:00:00+00:00,long,304774.9320139134,2024-04-11 16:00:00+00:00,-5205.937963765522,signal
2024-05-16 08:00:00+00:00,long,299568.9940501479,2024-12-31 23:59:00+00:00,58058.055485708115,final_close
