window,total_return,sharpe,max_drawdown
recent_2024_2026_08,0.033990296933467334,0.4873237861710736,-0.02484277387096656
recent_2025_2026_08,0.03361556085201878,0.8189097903258635,-0.02330201775800611
recent_2026_ytd,0.013865315429836489,1.012422087061529,-0.012566259862367812
