code,strategy,final_equity,total_return,cagr,annualized_volatility,sharpe,sortino,calmar,max_drawdown,fees_paid,funding_paid,maker_fill_ratio,liquidation_count,governor_max_drawdown_observed
main_v43,main: V4.3 maker/protection,40674.879525867465,3.0674879525867462,0.2375921517721702,0.22371859958372317,1.0655184277502607,1.8906320590300751,1.1493194884201545,-0.20672419998616964,2264.3006719571854,4370.542145820469,0.5735251628878835,0.0,0.21089607270267596
wzy_v71_risk_adjusted_plus,wzy: V7.1 risk-adjusted plus,21948.126883449102,1.1948126883449102,0.12686003438047466,0.18932575533502258,0.7261301226452467,1.235331850668443,0.7096095829420936,-0.17877440980222337,2216.716665094167,1446.8165366767507,0.768708479895344,0.0,0.18386044312763816
xuyujian_v71_ref,xuyujian: V7.1 reference,18072.92605126137,0.8072926051261369,0.09408593447539038,0.17107897273280026,0.6128375524025367,0.9658582398908455,0.40820596577465545,-0.23048642686258347,599.0485656890394,1080.0636807915384,0.4986943596122768,0.0,0.2465098445935685
