,main_v43,xuyujian_v71_ref,wzy_v71_risk_adjusted_plus
2020-09-20 12:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-20 16:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-20 20:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-21 00:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-21 04:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-21 08:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-21 12:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-21 16:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-21 20:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-22 00:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-22 04:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-22 08:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-22 12:00:00+00:00,14588.530709643814,13926.048587623725,11289.571258873244
2020-09-22 16:00:00+00:00,14588.530709643814,13926.209475482927,11289.617765520044
2020-09-22 20:00:00+00:00,14588.530709643814,13921.208702451135,11288.172229565544
2020-09-23 00:00:00+00:00,14588.530709643814,13916.835091984576,11286.907982790053
2020-09-23 04:00:00+00:00,14588.530709643814,13923.60062735563,11288.86364535825
2020-09-23 08:00:00+00:00,14588.530709643814,13929.672665791471,11290.61884396861
2020-09-23 12:00:00+00:00,14588.530709643814,13923.80544986054,11288.922851863575
2020-09-23 16:00:00+00:00,14588.530709643814,13926.676193781179,11289.752676278134
2020-09-23 20:00:00+00:00,14588.530709643814,13946.730579058305,11295.549647022304
2020-09-24 00:00:00+00:00,14588.530709643814,13953.488777711746,11297.503188820565
2020-09-24 04:00:00+00:00,14588.530709643814,13945.566956950042,11295.213287506635
2020-09-24 08:00:00+00:00,14588.530709643814,13940.638395629083,11293.788625249794
2020-09-24 12:00:00+00:00,14588.530709643814,13931.977541712211,11291.28509716445
2020-09-24 16:00:00+00:00,14588.530709643814,13915.08547656405,11289.386526805209
2020-09-24 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-25 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-25 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-25 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-25 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-25 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-25 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-26 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-26 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-26 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-26 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-26 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-26 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-27 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-27 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-27 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-27 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-27 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-27 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-28 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-28 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-28 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-28 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-28 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-28 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-29 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-29 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-29 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-29 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-29 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-29 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-30 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-30 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-30 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-30 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-30 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-09-30 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-01 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-01 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-01 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-01 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-01 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-01 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-02 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-02 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-02 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-02 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-02 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-02 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-03 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-03 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-03 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-03 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-03 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-03 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-04 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-04 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-04 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-04 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-04 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-04 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-05 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-05 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-05 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-05 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-05 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-05 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-06 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-06 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-06 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-06 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-06 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-06 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-07 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-07 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-07 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-07 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-07 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-07 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-08 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-08 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-08 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-08 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-08 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-08 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-09 00:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-09 04:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-09 08:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-09 12:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-09 16:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-09 20:00:00+00:00,14588.530709643814,13915.071853965383,11289.386526805209
2020-10-10 00:00:00+00:00,14588.530709643814,13915.071853965383,11323.173284958582
2020-10-10 04:00:00+00:00,14588.530709643814,13915.071853965383,12373.981200139318
2020-10-10 08:00:00+00:00,14543.648490461574,13915.071853965383,12373.981200139318
2020-10-10 12:00:00+00:00,14454.003873907886,13915.071853965383,12373.981200139318
2020-10-10 16:00:00+00:00,14497.668271630984,13915.071853965383,12373.981200139318
2020-10-10 20:00:00+00:00,14502.499662658185,13915.071853965383,12373.981200139318
2020-10-11 00:00:00+00:00,14419.075308355337,13915.071853965383,12182.148442919615
2020-10-11 04:00:00+00:00,14470.134792420484,13915.071853965383,12300.787730876282
2020-10-11 08:00:00+00:00,14500.631302420485,13915.071853965383,12371.647910876281
2020-10-11 12:00:00+00:00,14528.838095990273,13915.071853965383,12437.1878191995
2020-10-11 16:00:00+00:00,14569.579684208484,13915.071853965383,12531.852955460281
2020-10-11 20:00:00+00:00,14473.465456955484,13915.071853965383,12308.52669800628
2020-10-12 00:00:00+00:00,14519.231176955485,13915.071853965383,12414.865658006282
2020-10-12 04:00:00+00:00,14537.851367055644,13915.071853965383,12458.130609377158
2020-10-12 08:00:00+00:00,14529.084275232486,13915.071853965383,12437.759829092282
2020-10-12 12:00:00+00:00,14344.984013640755,13915.071853965383,11927.604797320122
2020-10-12 16:00:00+00:00,14660.375196189536,13915.071853965383,12656.258041657398
2020-10-12 20:00:00+00:00,14644.901087761426,13915.071853965383,12647.906420110561
2020-10-13 00:00:00+00:00,14571.792141236983,13915.071853965383,12595.918212600598
2020-10-13 04:00:00+00:00,14248.245845966827,13915.071853965383,12365.842514109161
2020-10-13 08:00:00+00:00,14235.636625299885,13915.071853965383,12357.024526694973
2020-10-13 12:00:00+00:00,14334.012330728385,13915.071853965383,12427.352690575774
2020-10-13 16:00:00+00:00,14021.01107004199,13915.071853965383,12118.883969053186
2020-10-13 20:00:00+00:00,14031.389698683979,13915.071853965383,12118.883969053186
2020-10-14 00:00:00+00:00,14124.58271820618,13915.071853965383,12118.883969053186
2020-10-14 04:00:00+00:00,14035.04903481248,13915.071853965383,12118.883969053186
2020-10-14 08:00:00+00:00,14099.037003726182,13915.071853965383,12118.883969053186
2020-10-14 12:00:00+00:00,13946.157383468077,13915.071853965383,12118.883969053186
2020-10-14 16:00:00+00:00,13806.608662818428,13915.071853965383,12118.883969053186
2020-10-14 20:00:00+00:00,13865.142067012628,13915.071853965383,12158.100545554
2020-10-15 00:00:00+00:00,14103.732607403428,13915.071853965383,12324.99677626272
2020-10-15 04:00:00+00:00,13986.659774188427,13915.071853965383,12243.10327558172
2020-10-15 08:00:00+00:00,14040.16624223723,13915.071853965383,12280.531531627641
2020-10-15 12:00:00+00:00,13783.621428698216,13915.071853965383,12101.076125233902
2020-10-15 16:00:00+00:00,14039.680049871768,13915.071853965383,12280.191435691473
2020-10-15 20:00:00+00:00,14408.099039011602,13915.071853965383,12447.691798483453
2020-10-16 00:00:00+00:00,14356.286239011606,13915.071853965383,12403.268101618998
2020-10-16 04:00:00+00:00,14367.294213250558,13915.071853965383,12411.519578217098
2020-10-16 08:00:00+00:00,13763.157374956605,13915.071853965383,11954.269273609856
2020-10-16 12:00:00+00:00,13739.323275098925,13915.071853965383,11954.269273609856
2020-10-16 16:00:00+00:00,13739.323275098925,13915.071853965383,11954.269273609856
2020-10-16 20:00:00+00:00,13739.323275098925,13915.071853965383,11954.269273609856
2020-10-17 00:00:00+00:00,13739.323275098925,13915.071853965383,11954.269273609856
2020-10-17 04:00:00+00:00,13739.323275098925,13926.286615604424,11969.063991733023
2020-10-17 08:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-17 12:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-17 16:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-17 20:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-18 00:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-18 04:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-18 08:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-18 12:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-18 16:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-18 20:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-19 00:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-19 04:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-19 08:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-19 12:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-19 16:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-19 20:00:00+00:00,13739.323275098925,13923.511404776635,11965.370963209074
2020-10-20 00:00:00+00:00,13898.03609504213,13923.511404776635,12074.876987465475
2020-10-20 04:00:00+00:00,13873.899770022594,13923.511404776635,12057.563420987812
2020-10-20 08:00:00+00:00,13852.959273965273,13923.511404776635,12042.542299492712
2020-10-20 12:00:00+00:00,13963.057297194593,13923.511404776635,12121.518259697812
2020-10-20 16:00:00+00:00,14352.120997194594,13923.511404776635,12400.603009697812
2020-10-20 20:00:00+00:00,14312.872996905822,13923.511404776635,12372.449475074583
2020-10-21 00:00:00+00:00,14294.563931153443,13923.511404776635,12359.315941829935
2020-10-21 04:00:00+00:00,15000.361322357316,13923.511404776635,12673.825484933837
2020-10-21 08:00:00+00:00,15080.207282839172,13923.511404776635,12673.825484933837
2020-10-21 12:00:00+00:00,15613.40547625498,13923.511404776635,12673.825484933837
2020-10-21 16:00:00+00:00,17187.78005155474,13923.511404776635,12673.825484933837
2020-10-21 20:00:00+00:00,17002.27406417081,13923.511404776635,12673.825484933837
2020-10-22 00:00:00+00:00,18853.00502126242,13923.511404776635,12941.491327907637
2020-10-22 04:00:00+00:00,18853.00502126242,13923.511404776635,12766.799556373295
2020-10-22 08:00:00+00:00,18853.00502126242,13923.511404776635,12841.706213662646
2020-10-22 12:00:00+00:00,18853.00502126242,13923.511404776635,13330.452596605346
2020-10-22 16:00:00+00:00,18853.00502126242,13923.511404776635,13240.010880225245
2020-10-22 20:00:00+00:00,18853.00502126242,13923.511404776635,13562.010139977343
2020-10-23 00:00:00+00:00,18853.00502126242,13923.511404776635,13328.759176157642
2020-10-23 04:00:00+00:00,18853.00502126242,13923.511404776635,13303.32212179199
2020-10-23 08:00:00+00:00,18853.00502126242,13923.511404776635,13149.099842701671
2020-10-23 12:00:00+00:00,18853.00502126242,13923.511404776635,13325.5867458535
2020-10-23 16:00:00+00:00,18853.00502126242,13923.511404776635,13232.60132064614
2020-10-23 20:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-24 00:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-24 04:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-24 08:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-24 12:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-24 16:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-24 20:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-25 00:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-25 04:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-25 08:00:00+00:00,18853.00502126242,13923.511404776635,12877.898022577492
2020-10-25 12:00:00+00:00,18802.257004720843,13923.511404776635,12877.898022577492
2020-10-25 16:00:00+00:00,18792.492761510624,13923.511404776635,12877.898022577492
2020-10-25 20:00:00+00:00,18867.172282809624,13923.511404776635,12877.898022577492
2020-10-26 00:00:00+00:00,18857.551632809624,13923.511404776635,12873.536697159487
2020-10-26 04:00:00+00:00,18905.744200371133,13923.511404776635,12896.117296851337
2020-10-26 08:00:00+00:00,18859.371441669162,13923.511404776635,12874.389367549385
2020-10-26 12:00:00+00:00,18944.997712255623,13923.511404776635,12914.509507169487
2020-10-26 16:00:00+00:00,18460.246215409687,13923.511404776635,12641.666455706722
2020-10-26 20:00:00+00:00,18452.909264434253,13923.511404776635,12582.967711229361
2020-10-27 00:00:00+00:00,18450.520941143885,13923.511404776635,12582.967711229361
2020-10-27 04:00:00+00:00,18474.977276760193,13923.511404776635,12582.967711229361
2020-10-27 08:00:00+00:00,18523.925820153494,13936.907854744351,12598.386266852584
2020-10-27 12:00:00+00:00,18775.87097847675,13935.062439329718,12692.326698745728
2020-10-27 16:00:00+00:00,19199.140266821727,13935.062439329718,12880.775805025274
2020-10-27 20:00:00+00:00,19313.343553934315,13935.062439329718,12940.3106303538
2020-10-28 00:00:00+00:00,19263.439795012757,13935.062439329718,12940.3106303538
2020-10-28 04:00:00+00:00,19647.80908515939,13935.062439329718,12940.3106303538
2020-10-28 08:00:00+00:00,19334.255119694488,13935.062439329718,12940.3106303538
2020-10-28 12:00:00+00:00,18444.194111506244,13935.062439329718,12940.3106303538
2020-10-28 16:00:00+00:00,18266.935608754524,13935.062439329718,12940.3106303538
2020-10-28 20:00:00+00:00,18266.935608754524,13935.062439329718,12940.3106303538
2020-10-29 00:00:00+00:00,18266.935608754524,13935.062439329718,12940.3106303538
2020-10-29 04:00:00+00:00,18266.935608754524,13935.062439329718,12940.3106303538
2020-10-29 08:00:00+00:00,18266.935608754524,13935.062439329718,12940.3106303538
2020-10-29 12:00:00+00:00,18266.935608754524,13935.062439329718,12940.3106303538
2020-10-29 16:00:00+00:00,18266.935608754524,13935.062439329718,12940.3106303538
2020-10-29 20:00:00+00:00,18400.68511983279,13935.062439329718,12940.3106303538
2020-10-30 00:00:00+00:00,18308.60279566987,13935.062439329718,12940.3106303538
2020-10-30 04:00:00+00:00,18264.28457611263,13935.062439329718,12940.3106303538
2020-10-30 08:00:00+00:00,17803.62630611263,13935.062439329718,12940.3106303538
2020-10-30 12:00:00+00:00,17864.914855604373,13935.062439329718,12940.3106303538
2020-10-30 16:00:00+00:00,17962.456897463275,13935.062439329718,12940.3106303538
2020-10-30 20:00:00+00:00,17940.82612532954,13935.062439329718,12940.3106303538
2020-10-31 00:00:00+00:00,17973.34820142313,13935.062439329718,12940.3106303538
2020-10-31 04:00:00+00:00,17877.11355778258,13935.062439329718,12940.3106303538
2020-10-31 08:00:00+00:00,18014.58025264349,13935.062439329718,12940.3106303538
2020-10-31 12:00:00+00:00,18604.20477151343,13935.062439329718,12940.3106303538
2020-10-31 16:00:00+00:00,18465.7734206502,13935.062439329718,12940.3106303538
2020-10-31 20:00:00+00:00,18344.387484788193,13935.062439329718,12940.3106303538
2020-11-01 00:00:00+00:00,18365.07201850488,13935.062439329718,12940.3106303538
2020-11-01 04:00:00+00:00,18206.47526389533,13935.062439329718,12824.602927988157
2020-11-01 08:00:00+00:00,18367.664796623867,13935.062439329718,12944.466955126058
2020-11-01 12:00:00+00:00,18214.300741428422,13935.062439329718,12830.422122544504
2020-11-01 16:00:00+00:00,18377.089316598292,13935.062439329718,12951.475232269453
2020-11-01 20:00:00+00:00,18362.579713000447,13935.062439329718,12940.685576824882
2020-11-02 00:00:00+00:00,18315.157143000444,13935.062439329718,12905.421126824884
2020-11-02 04:00:00+00:00,18213.732828273427,13935.062439329718,12829.999810024146
2020-11-02 08:00:00+00:00,18280.102265325608,13935.062439329718,12879.353560663443
2020-11-02 12:00:00+00:00,17759.219726129148,13935.062439329718,12504.879571879968
2020-11-02 16:00:00+00:00,17745.249641853727,13935.062439329718,12504.879571879968
2020-11-02 20:00:00+00:00,17745.249641853727,13935.062439329718,12504.879571879968
2020-11-03 00:00:00+00:00,17745.249641853727,13935.062439329718,12504.879571879968
2020-11-03 04:00:00+00:00,17745.249641853727,13935.062439329718,12504.879571879968
2020-11-03 08:00:00+00:00,17745.249641853727,13935.062439329718,12517.906875509678
2020-11-03 12:00:00+00:00,17745.249641853727,13935.062439329718,12539.489172219985
2020-11-03 16:00:00+00:00,17745.249641853727,13935.062439329718,12584.018455184336
2020-11-03 20:00:00+00:00,17750.803147619215,13935.062439329718,12586.90387889267
2020-11-04 00:00:00+00:00,17908.979627619217,13935.062439329718,12663.54923889267
2020-11-04 04:00:00+00:00,17706.8932667476,13905.890647075503,12545.85986961043
2020-11-04 08:00:00+00:00,17177.88598079731,13829.570805937823,12273.954361721113
2020-11-04 12:00:00+00:00,17206.697882925582,13828.446288295032,12273.954361721113
2020-11-04 16:00:00+00:00,17261.34873164794,13828.446288295032,12273.954361721113
2020-11-04 20:00:00+00:00,17318.838970561672,13828.446288295032,12273.954361721113
2020-11-05 00:00:00+00:00,17331.004377021553,13828.446288295032,12273.954361721113
2020-11-05 04:00:00+00:00,17379.833278439513,13828.446288295032,12311.264104271264
2020-11-05 08:00:00+00:00,17542.601822057568,13828.446288295032,12463.301016229881
2020-11-05 12:00:00+00:00,17774.335763861953,13828.446288295032,12679.505144133236
2020-11-05 16:00:00+00:00,18122.330365066304,13828.446288295032,12896.159695020728
2020-11-05 20:00:00+00:00,18158.56464366372,13828.446288295032,12896.159695020728
2020-11-06 00:00:00+00:00,18613.61623572812,13828.446288295032,12896.159695020728
2020-11-06 04:00:00+00:00,18291.861735175877,13828.446288295032,12896.159695020728
2020-11-06 08:00:00+00:00,18733.542329856675,13828.446288295032,12896.159695020728
2020-11-06 12:00:00+00:00,18401.22584323898,13828.446288295032,12731.197702258743
2020-11-06 16:00:00+00:00,18146.867102909986,13828.446288295032,12556.565707690224
2020-11-06 20:00:00+00:00,18175.794265655168,13828.446288295032,12576.521312158779
2020-11-07 00:00:00+00:00,18398.807041099204,13828.446288295032,12311.495250895105
2020-11-07 04:00:00+00:00,18345.67838413492,13828.446288295032,12311.495250895105
2020-11-07 08:00:00+00:00,18192.52779906736,13828.446288295032,12311.495250895105
2020-11-07 12:00:00+00:00,18294.370534929556,13828.446288295032,12311.495250895105
2020-11-07 16:00:00+00:00,18014.731311748514,13828.446288295032,12311.495250895105
2020-11-07 20:00:00+00:00,17084.855287977913,13828.446288295032,12311.495250895105
2020-11-08 00:00:00+00:00,17084.855287977913,13828.446288295032,12311.495250895105
2020-11-08 04:00:00+00:00,17084.855287977913,13828.446288295032,12311.495250895105
2020-11-08 08:00:00+00:00,17084.855287977913,13828.446288295032,12311.495250895105
2020-11-08 12:00:00+00:00,17084.855287977913,13828.446288295032,12311.495250895105
2020-11-08 16:00:00+00:00,17084.855287977913,13828.446288295032,12311.495250895105
2020-11-08 20:00:00+00:00,17078.677611426257,13828.446288295032,12311.495250895105
2020-11-09 00:00:00+00:00,17105.505680799077,13828.446288295032,12333.072620058729
2020-11-09 04:00:00+00:00,17097.638451085913,13828.446288295032,12326.885769507604
2020-11-09 08:00:00+00:00,17069.218040859276,13828.446288295032,12304.535738164324
2020-11-09 12:00:00+00:00,17171.70981679838,13828.446288295032,12385.136066815467
2020-11-09 16:00:00+00:00,16631.105203914558,13828.446288295032,12007.106832233112
2020-11-09 20:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-10 00:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-10 04:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-10 08:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-10 12:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-10 16:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-10 20:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-11 00:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-11 04:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-11 08:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-11 12:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-11 16:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-11 20:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-12 00:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-12 04:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-12 08:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-12 12:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-12 16:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-12 20:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-13 00:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-13 04:00:00+00:00,16621.824051108862,13828.446288295032,12007.106832233112
2020-11-13 08:00:00+00:00,16621.824051108862,13792.303268301326,11934.304463388647
2020-11-13 12:00:00+00:00,16621.824051108862,13784.506579164085,11925.0188587676
2020-11-13 16:00:00+00:00,16621.824051108862,13758.490896085445,11912.01101722828
2020-11-13 20:00:00+00:00,16621.824051108862,13797.372108715885,11931.451623543502
2020-11-14 00:00:00+00:00,16621.824051108862,13804.547281819685,11947.800727790855
2020-11-14 04:00:00+00:00,16621.824051108862,13774.468592449155,11886.508304167886
2020-11-14 08:00:00+00:00,16621.824051108862,13754.254403763596,11871.941842200233
2020-11-14 12:00:00+00:00,16621.824051108862,13718.957792906314,11855.035195223536
2020-11-14 16:00:00+00:00,16621.824051108862,13724.008929511036,11855.035195223536
2020-11-14 20:00:00+00:00,16621.824051108862,13710.017034769035,11855.035195223536
2020-11-15 00:00:00+00:00,16621.824051108862,13748.174348171475,11855.035195223536
2020-11-15 04:00:00+00:00,16621.824051108862,13719.241396792473,11855.035195223536
2020-11-15 08:00:00+00:00,16621.824051108862,13741.202476792474,11866.898916434848
2020-11-15 12:00:00+00:00,16621.824051108862,13724.873872173674,11858.118440366248
2020-11-15 16:00:00+00:00,16621.824051108862,13739.720016124473,11866.101744188849
2020-11-15 20:00:00+00:00,16621.824051108862,13737.557778409686,11864.956868299105
2020-11-16 00:00:00+00:00,16621.824051108862,13737.557778409686,11864.956868299105
