entry_time,side,equity_before,exit_time,pnl,exit_reason
2020-01-26 20:00:00+00:00,long,10000.0,2020-02-02 08:00:00+00:00,955.4647667563022,signal
2020-02-02 16:00:00+00:00,long,10955.464766756302,2020-02-03 00:00:00+00:00,-183.92632155495266,signal
2020-02-03 04:00:00+00:00,long,10771.53844520135,2020-02-03 20:00:00+00:00,-14.530520238777171,signal
2020-02-06 20:00:00+00:00,long,10757.007924962572,2020-02-10 08:00:00+00:00,-7.369831304577019,signal
2020-02-11 16:00:00+00:00,long,10749.638093657995,2020-02-15 16:00:00+00:00,-298.63848713516745,signal
2020-02-19 00:00:00+00:00,long,10450.999606522828,2020-02-20 00:00:00+00:00,-494.64849742542174,signal
2020-02-23 12:00:00+00:00,long,9956.351109097406,2020-02-24 04:00:00+00:00,-99.35215307466751,signal
2020-04-04 08:00:00+00:00,long,9856.998956022739,2020-04-10 04:00:00+00:00,552.3441914952364,signal
2020-04-12 16:00:00+00:00,long,10409.343147517975,2020-04-13 04:00:00+00:00,-269.52570287666276,signal
2020-04-24 00:00:00+00:00,long,10139.817444641312,2020-05-04 08:00:00+00:00,3714.6770031686356,signal
2020-05-04 16:00:00+00:00,long,13854.494447809948,2020-05-10 04:00:00+00:00,867.1333107871997,signal
2020-05-14 00:00:00+00:00,long,14721.627758597147,2020-05-16 00:00:00+00:00,-5.481364218296221,signal
2020-05-16 08:00:00+00:00,long,14716.146394378851,2020-05-16 12:00:00+00:00,7.558581280116414,signal
2020-05-29 00:00:00+00:00,long,14723.704975658968,2020-06-02 16:00:00+00:00,5.390664507187466,signal
2020-06-04 00:00:00+00:00,long,14729.095640166155,2020-06-04 08:00:00+00:00,-24.77744272322525,signal
2020-06-11 20:00:00+00:00,long,14704.31819744293,2020-06-13 16:00:00+00:00,19.841233096776705,signal
2020-06-23 16:00:00+00:00,long,14724.159430539707,2020-06-24 12:00:00+00:00,-1024.268851185574,signal
2020-07-22 08:00:00+00:00,long,13699.890579354133,2020-08-02 08:00:00+00:00,8263.00992321181,signal
2020-08-05 16:00:00+00:00,long,21962.900502565943,2020-08-07 00:00:00+00:00,111.29127575455277,signal
2020-08-15 04:00:00+00:00,long,22074.191778320495,2020-08-15 16:00:00+00:00,-210.6202610305263,signal
2020-08-16 00:00:00+00:00,long,21863.57151728997,2020-08-16 04:01:00+00:00,244.38953961603693,signal
2020-08-24 12:00:00+00:00,long,22107.961056906006,2020-08-24 16:00:00+00:00,-78.98311039433247,signal
2020-10-10 04:00:00+00:00,long,22028.977946511674,2020-10-16 08:00:00+00:00,-1192.1316838556413,signal
2020-10-19 20:00:00+00:00,long,20836.846262656032,2020-10-26 20:00:00+00:00,6795.339075630607,signal
2020-10-27 00:00:00+00:00,long,27632.18533828664,2020-10-28 16:00:00+00:00,-167.1586771202965,signal
2020-10-29 16:00:00+00:00,long,27465.026661166343,2020-11-02 12:00:00+00:00,-798.1275989900932,signal
2020-11-03 16:00:00+00:00,long,26666.89906217625,2020-11-07 20:00:00+00:00,665.4823123429269,signal
2020-11-08 16:00:00+00:00,long,27332.381374519176,2020-11-11 00:00:00+00:00,-1258.0652966293746,signal
2020-11-13 00:00:00+00:00,long,26074.3160778898,2020-11-14 12:00:00+00:00,-591.2894721332741,signal
2020-11-15 12:00:00+00:00,long,25483.026605756528,2020-11-15 16:00:00+00:00,45.98635797730822,signal
2020-11-17 16:00:00+00:00,long,25529.012963733836,2020-11-22 12:00:00+00:00,2058.4422991726315,signal
2020-11-22 20:00:00+00:00,long,27587.455262906467,2020-11-23 04:00:00+00:00,-85.16465458472157,signal
2020-11-24 12:00:00+00:00,long,27502.290608321746,2020-11-25 08:00:00+00:00,-148.86479633769704,signal
2020-11-26 20:00:00+00:00,long,27353.42581198405,2020-11-27 00:00:00+00:00,37.78278239504289,signal
2020-11-29 12:00:00+00:00,long,27391.20859437909,2020-12-01 16:00:00+00:00,1640.307658027068,signal
2020-12-02 12:00:00+00:00,long,29031.51625240616,2020-12-02 16:00:00+00:00,-381.7669574171414,signal
2020-12-12 20:00:00+00:00,long,28649.74929498902,2020-12-21 12:00:00+00:00,12353.082200140558,signal
2020-12-23 00:00:00+00:00,long,41002.831495129576,2020-12-23 12:00:00+00:00,-503.87241656773404,signal
2020-12-23 16:00:00+00:00,long,40498.95907856184,2020-12-24 00:00:00+00:00,-159.79000350528077,signal
2020-12-25 00:00:00+00:00,long,40339.16907505656,2020-12-25 04:00:00+00:00,-182.1754860369765,signal
2020-12-26 20:00:00+00:00,long,40156.993589019585,2021-01-04 12:00:00+00:00,10622.069385887124,signal
2021-01-05 20:00:00+00:00,long,50779.06297490671,2021-01-10 20:00:00+00:00,2213.8120609554753,signal
2021-01-14 04:00:00+00:00,long,52992.875035862184,2021-01-15 08:00:00+00:00,-67.2533298864364,signal
2021-02-04 12:00:00+00:00,long,52925.62170597575,2021-02-15 04:00:00+00:00,2612.7294308241762,signal
2021-02-15 20:00:00+00:00,long,55538.35113679992,2021-02-16 00:00:00+00:00,-170.51493192801718,signal
2021-02-18 00:00:00+00:00,long,55367.83620487191,2021-02-22 12:00:00+00:00,1452.964764170858,signal
2021-03-03 12:00:00+00:00,long,56820.800969042764,2021-03-05 04:00:00+00:00,-2384.290169338812,signal
2021-03-10 00:00:00+00:00,long,54436.51079970395,2021-03-15 12:00:00+00:00,581.1419620748857,signal
2021-03-17 20:00:00+00:00,long,55017.65276177884,2021-03-21 08:00:00+00:00,-518.2015940497222,signal
2021-03-31 04:00:00+00:00,long,54499.451167729116,2021-04-02 20:00:00+00:00,-124.2041805836343,signal
