entry_time,exit_time,side,entry_price,exit_price,bars,pnl
2020-01-25 00:00:00+00:00,2020-01-25 12:00:00+00:00,short,8299.65,8336.43,3,-5.5440292712464725
2020-01-26 16:00:00+00:00,2020-02-02 04:00:00+00:00,long,8565.04,9379.19,39,785.5810752821944
2020-02-02 12:00:00+00:00,2020-02-02 20:00:00+00:00,long,9457.85,9338.2,2,-137.1001044639088
2020-02-03 00:00:00+00:00,2020-02-03 16:00:00+00:00,long,9396.06,9331.11,4,0.19947631518698472
2020-02-06 16:00:00+00:00,2020-02-10 04:00:00+00:00,long,9755.26,9985.67,21,-87.24941398615374
2020-02-11 12:00:00+00:00,2020-02-15 12:00:00+00:00,long,10204.39,9982.18,24,-183.3864476847848
2020-02-17 08:00:00+00:00,2020-02-17 20:00:00+00:00,short,9634.54,9716.0,3,-8.198840046070472
2020-02-18 20:00:00+00:00,2020-02-19 20:00:00+00:00,long,10174.32,9593.65,6,-322.92496525787647
2020-02-19 20:00:00+00:00,2020-02-21 08:00:00+00:00,short,9593.65,9700.19,9,-2.3116055481568765
2020-02-21 20:00:00+00:00,2020-02-23 00:00:00+00:00,short,9681.39,9793.8,7,-11.560191345150088
2020-02-23 08:00:00+00:00,2020-02-24 00:00:00+00:00,long,9842.16,9759.23,4,-74.61308181970708
2020-02-25 00:00:00+00:00,2020-02-25 04:00:00+00:00,short,9588.77,9530.57,1,6.203545417758505
2020-02-25 16:00:00+00:00,2020-03-02 20:00:00+00:00,short,9368.3,8919.7,37,65.85124492426439
2020-03-08 00:00:00+00:00,2020-03-08 08:00:00+00:00,short,8756.73,8749.99,2,0.9344059915310936
2020-03-08 12:00:00+00:00,2020-03-16 20:00:00+00:00,short,8400.0,5026.26,50,89.47966948341127
2020-03-17 04:00:00+00:00,2020-03-17 12:00:00+00:00,short,5341.38,5359.88,2,-0.24555035244702594
2020-03-17 16:00:00+00:00,2020-03-18 12:00:00+00:00,short,5371.35,5328.5,5,1.9074646226617915
2020-03-18 16:00:00+00:00,2020-03-18 20:00:00+00:00,short,5322.62,5389.64,1,-3.4566249604285986
2020-04-03 20:00:00+00:00,2020-04-10 00:00:00+00:00,long,6729.8,7172.94,37,536.5332841013151
2020-04-10 12:00:00+00:00,2020-04-10 16:00:00+00:00,short,6766.65,6897.63,1,-15.756232267392988
2020-04-11 16:00:00+00:00,2020-04-11 20:00:00+00:00,short,6801.28,6874.18,1,-10.120041871201465
2020-04-12 00:00:00+00:00,2020-04-12 08:00:00+00:00,short,6806.32,6844.8,2,-5.518863929561121
2020-04-12 12:00:00+00:00,2020-04-13 00:00:00+00:00,long,7014.12,6671.0,3,-194.63722481605328
2020-04-13 00:00:00+00:00,2020-04-13 20:00:00+00:00,short,6671.0,6834.0,5,-11.803123479603528
2020-04-14 04:00:00+00:00,2020-04-14 12:00:00+00:00,short,6815.11,6900.59,2,-11.347435019877594
