entry_time,exit_time,side,entry_price,exit_price,bars,pnl
2020-02-04 12:00:00+00:00,2020-02-04 16:00:00+00:00,long,9208.55,9187.0,1,-4.896266323579766
2020-04-02 00:00:00+00:00,2020-04-02 08:00:00+00:00,short,6602.23,6687.29,2,-10.66513613823372
2020-04-18 16:00:00+00:00,2020-04-20 00:00:00+00:00,short,7204.75,7155.83,8,7.4273274171591765
2020-08-08 12:00:00+00:00,2020-08-09 12:00:00+00:00,short,11745.26,11575.09,6,19.237982101478337
2020-08-17 00:00:00+00:00,2020-08-17 12:00:00+00:00,short,11856.27,12443.99,3,-77.44702362383032
2020-08-21 12:00:00+00:00,2020-08-21 16:00:00+00:00,long,11725.67,11679.24,1,-7.2196673798098345
2020-08-31 00:00:00+00:00,2020-08-31 16:00:00+00:00,short,11681.3,11730.17,4,-7.220840007143124
2020-09-12 20:00:00+00:00,2020-09-13 00:00:00+00:00,short,10438.28,10553.48,1,-17.819093418736884
2020-09-27 16:00:00+00:00,2020-09-27 20:00:00+00:00,short,10727.23,10768.0,1,-8.180587532884601
2020-10-06 00:00:00+00:00,2020-10-06 12:00:00+00:00,short,10757.71,10726.87,3,6.515088372740138
2021-02-14 12:00:00+00:00,2021-02-15 16:00:00+00:00,short,48630.09,48722.66,7,0.6024175119637221
2021-03-20 12:00:00+00:00,2021-03-21 04:00:00+00:00,short,59285.22,57011.46,4,35.89768001991797
2021-03-29 00:00:00+00:00,2021-03-29 08:00:00+00:00,short,55416.04,57893.21,2,-45.03487098552796
2021-04-01 16:00:00+00:00,2021-04-03 20:00:00+00:00,short,58991.9,57134.65,13,47.8835279974337
2021-05-03 08:00:00+00:00,2021-05-04 00:00:00+00:00,short,58727.95,55519.15,4,63.35006226768019
2021-06-02 08:00:00+00:00,2021-06-03 04:00:00+00:00,short,37208.91,38631.51,5,-22.073807082912026
2021-07-12 04:00:00+00:00,2021-07-12 12:00:00+00:00,short,34271.16,33340.32,2,33.3821097602995
2021-08-16 04:00:00+00:00,2021-08-16 20:00:00+00:00,short,47335.09,45926.23,4,33.57704317295429
2021-08-19 04:00:00+00:00,2021-08-19 08:00:00+00:00,long,44684.87,44235.0,1,-10.779930581800727
2021-08-26 16:00:00+00:00,2021-08-27 12:00:00+00:00,long,46947.13,48199.56,5,30.315475579303893
2021-09-01 04:00:00+00:00,2021-09-01 20:00:00+00:00,long,47214.0,48842.94,4,43.49124535860756
2021-10-20 00:00:00+00:00,2021-10-20 08:00:00+00:00,short,63871.45,63856.84,2,-0.021835884888787405
2021-11-02 20:00:00+00:00,2021-11-03 00:00:00+00:00,short,63266.69,63270.5,1,0.48911485494681983
2021-11-05 16:00:00+00:00,2021-11-06 00:00:00+00:00,long,61152.78,61169.16,2,-0.7307101568821963
2021-11-15 04:00:00+00:00,2021-11-15 20:00:00+00:00,short,65626.03,63654.49,4,43.31197104975581
2021-11-25 16:00:00+00:00,2021-11-26 04:00:00+00:00,short,58908.1,57014.61,3,36.92518437963008
2022-02-01 04:00:00+00:00,2022-02-02 00:00:00+00:00,short,38420.65,38540.29,5,-3.9625726584035874
2022-02-13 08:00:00+00:00,2022-02-14 12:00:00+00:00,long,42462.0,42565.0,7,12.167326893006248
2022-03-13 00:00:00+00:00,2022-03-13 12:00:00+00:00,long,39170.9,38913.7,3,-6.90879965975364
2022-04-18 00:00:00+00:00,2022-04-18 04:00:00+00:00,long,39788.4,38902.1,1,-37.917053178098286
2022-05-18 16:00:00+00:00,2022-05-18 20:00:00+00:00,long,29257.6,28700.6,1,-14.62418159666413
2022-05-23 20:00:00+00:00,2022-05-25 00:00:00+00:00,long,29097.7,30188.9,7,38.13207148702895
2022-06-25 08:00:00+00:00,2022-06-27 12:00:00+00:00,short,21329.1,20744.0,13,34.34257973687272
2022-07-07 00:00:00+00:00,2022-07-07 08:00:00+00:00,short,20474.0,20504.3,2,-1.80847854197782
2022-07-23 20:00:00+00:00,2022-07-24 08:00:00+00:00,long,22440.2,22648.2,3,8.396082296543682
2022-08-03 04:00:00+00:00,2022-08-03 16:00:00+00:00,long,22979.5,23449.1,3,23.249757777432023
2022-08-04 12:00:00+00:00,2022-08-04 16:00:00+00:00,long,22914.3,22439.1,1,-25.129421638974236
2022-08-13 04:00:00+00:00,2022-08-14 04:00:00+00:00,short,24566.1,24867.1,6,-17.39985091348899
2022-08-16 16:00:00+00:00,2022-08-17 12:00:00+00:00,long,23919.6,23385.7,5,-30.5101470428217
2022-10-21 00:00:00+00:00,2022-10-21 16:00:00+00:00,long,19044.0,19178.8,4,14.152275100948827
2022-11-25 12:00:00+00:00,2022-11-25 20:00:00+00:00,short,16505.4,16516.1,2,-1.6024830773385474
2023-02-23 16:00:00+00:00,2023-02-24 12:00:00+00:00,long,23962.2,23337.2,5,-32.90932215644716
2023-04-05 04:00:00+00:00,2023-04-06 04:00:00+00:00,short,28515.7,27896.8,6,33.76762129559211
2023-04-07 20:00:00+00:00,2023-04-09 16:00:00+00:00,long,27890.7,28132.4,11,16.019950356827394
2023-04-30 16:00:00+00:00,2023-05-01 00:00:00+00:00,short,29346.0,28545.6,2,41.76040202144759
2023-07-05 16:00:00+00:00,2023-07-06 00:00:00+00:00,long,30420.0,30477.7,2,3.2168071667911136
2023-07-17 00:00:00+00:00,2023-07-17 20:00:00+00:00,long,30295.9,30126.1,5,23.75948963719202
2023-08-05 16:00:00+00:00,2023-08-06 00:00:00+00:00,long,29056.9,29053.5,2,-1.8009083772140002
2023-08-08 00:00:00+00:00,2023-08-08 08:00:00+00:00,short,29182.8,29428.0,2,-30.4683372029358
2023-11-20 20:00:00+00:00,2023-11-21 20:00:00+00:00,short,37462.5,35737.0,6,81.11200590628323
2024-01-07 08:00:00+00:00,2024-01-08 00:00:00+00:00,short,44054.0,43501.9,4,18.526278957160685
2024-02-24 00:00:00+00:00,2024-02-24 16:00:00+00:00,long,50878.2,51590.0,4,24.30967697489359
2024-05-11 04:00:00+00:00,2024-05-11 20:00:00+00:00,long,60988.9,60809.2,4,-4.899259616655399
2024-05-13 20:00:00+00:00,2024-05-14 16:00:00+00:00,short,62912.1,61563.6,5,37.488610731648805
2024-05-29 20:00:00+00:00,2024-06-01 20:00:00+00:00,long,67686.7,67799.2,18,1.0779867789915443
2024-06-28 20:00:00+00:00,2024-06-30 04:00:00+00:00,long,60429.8,61533.6,8,31.803219223997075
2024-07-23 20:00:00+00:00,2024-07-24 16:00:00+00:00,long,65916.4,65631.8,5,-7.895522352328044
2024-08-21 20:00:00+00:00,2024-08-23 16:00:00+00:00,short,61120.0,63577.2,11,-56.43617567441106
2024-12-13 20:00:00+00:00,2024-12-14 16:00:00+00:00,short,101371.9,101293.0,5,1.0085088006435399
2024-12-31 04:00:00+00:00,2024-12-31 12:00:00+00:00,long,92819.6,95389.4,2,42.65067751639617
2025-01-24 16:00:00+00:00,2025-01-26 20:00:00+00:00,short,105726.7,102560.1,13,34.64552451027703
2025-01-30 04:00:00+00:00,2025-01-30 16:00:00+00:00,short,105085.1,105659.8,3,-8.336494310991839
2025-02-08 00:00:00+00:00,2025-02-09 08:00:00+00:00,long,96660.0,96511.2,8,-2.5926674511720194
2025-02-17 20:00:00+00:00,2025-02-18 16:00:00+00:00,long,95743.2,94062.1,5,-44.64445379945573
2025-02-20 04:00:00+00:00,2025-02-20 16:00:00+00:00,short,96825.8,98370.0,3,-36.46541974527281
2025-03-14 16:00:00+00:00,2025-03-15 08:00:00+00:00,short,84508.1,84054.8,4,5.358140871398064
2025-04-19 12:00:00+00:00,2025-04-20 08:00:00+00:00,short,85146.3,84084.6,5,27.203583858257844
2025-05-27 16:00:00+00:00,2025-05-28 12:00:00+00:00,short,109822.8,107065.5,5,48.024852435923094
2025-06-03 16:00:00+00:00,2025-06-04 16:00:00+00:00,short,106171.8,104870.4,6,27.108061821883894
2025-06-19 16:00:00+00:00,2025-06-20 12:00:00+00:00,long,104202.6,104168.5,5,-1.3656267387523258
2025-07-22 12:00:00+00:00,2025-07-25 00:00:00+00:00,short,118899.8,115384.6,15,81.85621583653119
2025-08-06 16:00:00+00:00,2025-08-07 08:00:00+00:00,short,115215.1,116469.1,4,-28.69875270713419
2025-08-17 04:00:00+00:00,2025-08-17 20:00:00+00:00,long,117949.9,117353.8,4,-14.484856574874357
2025-09-03 00:00:00+00:00,2025-09-03 12:00:00+00:00,short,110991.7,112168.6,3,-23.41904330712714
2025-09-05 08:00:00+00:00,2025-09-05 12:00:00+00:00,short,112299.6,110674.1,1,31.46603584636432
2025-09-06 20:00:00+00:00,2025-09-07 16:00:00+00:00,long,110135.3,111217.0,5,22.606714065124834
2025-09-18 16:00:00+00:00,2025-09-19 12:00:00+00:00,short,117403.0,115826.9,5,39.30747572404107
2025-12-12 20:00:00+00:00,2025-12-14 00:00:00+00:00,long,90229.6,90222.3,7,-0.9799860922103107
2025-12-22 12:00:00+00:00,2025-12-22 20:00:00+00:00,short,89688.5,88581.5,2,23.174419389875766
2025-12-24 08:00:00+00:00,2025-12-26 00:00:00+00:00,long,87162.6,88796.2,10,34.732939524115864
2026-02-19 00:00:00+00:00,2026-02-20 12:00:00+00:00,long,66950.4,67547.6,9,12.029218054069133
