code,strategy,final_equity,total_return,cagr,annualized_volatility,sharpe,sortino,calmar,max_drawdown,fees_paid,funding_paid,maker_fill_ratio,liquidation_count,governor_max_drawdown_observed
main_v43,main: V4.3 maker/protection,57159.394391917886,4.715939439191788,0.30324947719937745,0.24160570393502406,1.2161124071948988,2.3850826435856547,1.60915407573149,-0.1884527291530652,2702.9720185001443,4171.065758480643,0.5679272998793077,0.0,0.1919625666404825
xuyujian_v71_ref,xuyujian: V7.1 reference,14102.846850299697,0.41028468502996973,0.05362197272547631,0.14714755239838403,0.4284376537985616,0.7218533764387615,0.26659010014337964,-0.20114014997795082,691.7151075163109,1063.614987743467,0.49971894664367855,0.0,0.2111020281866336
ref_plus_live_recovery,wzy: ref_plus_live recovery,12309.691855919897,0.23096918559198976,0.032075907710596985,0.1225693012430714,0.3187715586093157,0.5064360046365042,0.18846108154011373,-0.17019910661910143,775.8728084278665,575.2292560228943,0.7471825404576645,0.0,0.21125120404349151
