window,total_return,sharpe,max_drawdown
recent_2024_2026_08,0.02211938944738079,0.2114651575834545,-0.06587536084791745
recent_2025_2026_08,0.02611087288203562,0.34436955488245496,-0.06587536084791745
recent_2026_ytd,0.0032191484087833455,0.16960497605514246,-0.02485715432696667
