entry_time,side,equity_before,exit_time,pnl,exit_reason,equity_at_trigger
2020-01-26 20:00:00+00:00,long,10000.0,2020-02-02 08:00:00+00:00,873.1354718431085,signal,
2020-02-02 16:00:00+00:00,long,10873.135471843108,2020-02-03 00:00:00+00:00,-110.96432075197117,signal,
2020-02-03 04:00:00+00:00,long,10762.171151091137,2020-02-03 20:00:00+00:00,7.3956744764418545,signal,
2020-02-04 16:00:00+00:00,long,10769.56682556758,2020-02-04 20:00:00+00:00,-9.54864951302261,signal,
2020-02-06 20:00:00+00:00,long,10760.018176054557,2020-02-10 05:58:00+00:00,-194.252350754472,stop_loss,10568.404655639468
2020-02-11 16:00:00+00:00,long,10565.765825300085,2020-02-15 15:53:00+00:00,-166.59307442515637,stop_loss,10399.78718490774
2020-02-19 00:00:00+00:00,long,10399.172750874928,2020-02-19 21:47:00+00:00,-195.87935127223136,stop_loss,10205.00663542494
2020-02-23 12:00:00+00:00,long,10203.293399602697,2020-02-24 04:00:00+00:00,-88.34183708765704,signal,
2020-04-02 04:00:00+00:00,short,10114.95156251504,2020-04-02 12:00:00+00:00,-21.38613123527648,signal,
2020-04-04 08:00:00+00:00,long,10093.565431279763,2020-04-10 04:00:00+00:00,169.65541348899023,signal,
2020-04-12 16:00:00+00:00,long,10263.220844768754,2020-04-13 00:30:00+00:00,-63.88844002076985,stop_loss,10199.78027650604
2020-04-18 20:00:00+00:00,short,10199.332404747984,2020-04-20 04:00:00+00:00,15.434483654640644,signal,
2020-04-22 16:00:00+00:00,long,10214.766888402624,2020-04-29 16:44:00+00:00,927.2447981445712,take_profit,11145.013913720833
2020-04-30 00:00:00+00:00,long,11142.011686547195,2020-04-30 09:52:00+00:00,-46.5611416044685,stop_loss,11103.722336276156
2020-04-30 16:00:00+00:00,long,11095.450544942727,2020-05-04 08:00:00+00:00,-100.79269935401862,signal,
2020-05-04 16:00:00+00:00,long,10994.657845588708,2020-05-10 00:15:00+00:00,1034.963431015056,stop_loss,12030.069458966596
2020-05-14 00:00:00+00:00,long,12029.621276603764,2020-05-16 00:00:00+00:00,-1.3394219572273869,signal,
2020-05-16 08:00:00+00:00,long,12028.281854646537,2020-05-16 12:00:00+00:00,7.692546637503256,signal,
2020-05-29 00:00:00+00:00,long,12035.97440128404,2020-06-02 14:48:00+00:00,646.2125800029789,stop_loss,12685.20436223225
2020-06-04 00:00:00+00:00,long,12682.186981287019,2020-06-04 08:00:00+00:00,-14.200247385022521,signal,
2020-06-11 20:00:00+00:00,long,12667.986733901997,2020-06-13 08:00:00+00:00,16.534380624090772,signal,
2020-06-23 16:00:00+00:00,long,12684.521114526087,2020-06-24 10:38:00+00:00,-725.7256641538061,stop_loss,11962.145004038855
2020-07-22 08:00:00+00:00,long,11958.795450372281,2020-07-26 10:05:00+00:00,3705.268441241731,take_profit,15682.358918378437
2020-07-27 08:00:00+00:00,long,15664.063891614012,2020-08-01 06:16:00+00:00,1825.0043730921643,take_profit,17491.79145380233
2020-08-02 00:00:00+00:00,long,17489.068264706177,2020-08-02 04:39:00+00:00,18.865230475559656,stop_loss,17511.594069761897
2020-08-05 16:00:00+00:00,long,17507.933495181736,2020-08-07 00:00:00+00:00,97.08137586460361,signal,
2020-08-08 16:00:00+00:00,short,17605.01487104634,2020-08-09 13:40:00+00:00,49.39740416022687,take_profit,17656.08328948597
2020-08-15 04:00:00+00:00,long,17654.412275206567,2020-08-15 16:00:00+00:00,-143.70932449659085,signal,
2020-08-16 00:00:00+00:00,long,17510.702950709976,2020-08-16 04:00:00+00:00,216.21060854159805,signal,
2020-08-17 04:00:00+00:00,short,17726.913559251574,2020-08-17 13:23:00+00:00,-142.02073052944615,stop_loss,17586.875610806084
2020-08-21 16:00:00+00:00,long,17584.892828722128,2020-08-21 20:00:00+00:00,-25.215343735791976,signal,
2020-08-24 12:00:00+00:00,long,17559.677484986336,2020-08-24 16:00:00+00:00,-43.4470546405646,signal,
2020-08-31 04:00:00+00:00,short,17516.23043034577,2020-08-31 20:00:00+00:00,-33.90098612942893,signal,
2020-09-13 00:00:00+00:00,short,17482.329444216342,2020-09-13 04:00:00+00:00,-64.10032407178005,signal,
2020-09-27 20:00:00+00:00,short,17418.229120144562,2020-09-28 00:00:00+00:00,-28.305717762879794,signal,
2020-10-06 04:00:00+00:00,short,17389.923402381683,2020-10-06 16:00:00+00:00,23.637867119941802,signal,
2020-10-10 04:00:00+00:00,long,17413.561269501624,2020-10-16 08:00:00+00:00,-1006.7629537573994,signal,
2020-10-19 20:00:00+00:00,long,16406.798315744225,2020-10-21 22:53:00+00:00,6568.4549859468025,take_profit,23000.568929100955
2020-10-25 08:00:00+00:00,long,22975.253301691027,2020-10-26 20:00:00+00:00,-456.4373394385111,signal,
2020-10-27 00:00:00+00:00,long,22518.815962252516,2020-10-28 13:54:00+00:00,-219.2029087703304,stop_loss,22303.559300958335
2020-10-29 16:00:00+00:00,long,22299.613053482186,2020-11-02 12:00:00+00:00,-648.0104192452309,signal,
2020-11-03 16:00:00+00:00,long,21651.602634236955,2020-11-07 18:58:00+00:00,664.2500257030551,stop_loss,22326.38716659085
2020-11-08 16:00:00+00:00,long,22315.85265994001,2020-11-09 16:00:00+00:00,-1200.793140393267,signal,
2020-11-09 20:00:00+00:00,long,21115.059519546743,2020-11-11 00:00:00+00:00,-35.26047668951651,signal,
2020-11-13 00:00:00+00:00,long,21079.799042857227,2020-11-14 12:00:00+00:00,-420.4716043241533,signal,
2020-11-15 12:00:00+00:00,long,20659.327438533073,2020-11-15 16:00:00+00:00,38.579681368584716,signal,
2020-11-17 16:00:00+00:00,long,20697.907119901658,2020-11-22 11:54:00+00:00,1859.9278362745754,stop_loss,22561.03079010233
