code,strategy,final_equity,total_return,cagr,annualized_volatility,sharpe,sortino,calmar,max_drawdown,fees_paid,funding_paid,maker_fill_ratio,liquidation_count,governor_max_drawdown_observed
main_v43,main: V4.3 maker/protection,16621.824051108862,0.6621824051108862,0.0802608963665441,0.13322915747297548,0.6463450547597452,1.1621654141298114,0.5211363410818802,-0.15401132110633908,432.4942217709644,620.0980209749295,0.5841094719092762,0.0,0.16250610961617784
xuyujian_v71_ref,xuyujian: V7.1 reference,14224.492095282769,0.4224492095282768,0.05499774321801154,0.10437075621994078,0.5654768534616781,1.0568957774125578,0.40309944799608377,-0.136437158352412,211.4775569174493,421.6842231518524,0.49770349310984274,0.0,0.2111020281866336
wzy_v71_live,wzy: V7.1 live conservative,13054.95594620533,0.3054955946205329,0.04133449080987206,0.1012281569652427,0.4518128808263558,0.6858494240764057,0.34402962685084926,-0.12014805581785615,504.1068938250792,424.6671356722664,0.7381977830487626,0.0,0.16123188021071
