entry_time,exit_time,side,entry_price,exit_price,bars,pnl
2020-01-26 16:00:00+00:00,2020-02-02 04:00:00+00:00,long,8565.04,9379.19,39,853.3596012293183
2020-02-02 12:00:00+00:00,2020-02-02 20:00:00+00:00,long,9457.85,9338.2,2,-151.4624279806103
2020-02-03 00:00:00+00:00,2020-02-03 16:00:00+00:00,long,9396.06,9331.11,4,-3.4271721812347096
2020-02-06 16:00:00+00:00,2020-02-10 04:00:00+00:00,long,9755.26,9985.67,21,-59.116266024626384
2020-02-11 12:00:00+00:00,2020-02-15 12:00:00+00:00,long,10204.39,9982.18,24,-216.369153449059
2020-02-18 20:00:00+00:00,2020-02-19 20:00:00+00:00,long,10174.32,9593.65,6,-380.9112177280658
2020-02-23 08:00:00+00:00,2020-02-24 00:00:00+00:00,long,9842.16,9759.23,4,-87.5780977648792
2020-04-04 04:00:00+00:00,2020-04-10 00:00:00+00:00,long,6725.67,7172.94,35,545.7218229991195
2020-04-12 12:00:00+00:00,2020-04-13 00:00:00+00:00,long,7014.12,6671.0,3,-230.80792982541243
2020-04-22 12:00:00+00:00,2020-05-04 04:00:00+00:00,long,7105.69,8653.3,70,4376.772197237484
2020-05-04 12:00:00+00:00,2020-05-10 00:00:00+00:00,long,8848.0,8621.65,33,1067.2798322337749
2020-05-13 20:00:00+00:00,2020-05-15 20:00:00+00:00,long,9305.91,9310.73,12,2.258813996311801
2020-05-16 04:00:00+00:00,2020-05-16 08:00:00+00:00,long,9385.86,9410.0,1,9.027428660154328
2020-05-28 20:00:00+00:00,2020-06-02 12:00:00+00:00,long,9569.59,9467.9,28,256.5429134728565
2020-06-03 20:00:00+00:00,2020-06-04 04:00:00+00:00,long,9663.59,9644.81,2,-18.607755448976604
2020-06-11 16:00:00+00:00,2020-06-13 04:00:00+00:00,long,9280.99,9431.93,9,18.695593514070424
2020-06-23 12:00:00+00:00,2020-06-24 08:00:00+00:00,long,9695.89,9337.26,5,-1040.7337688872158
2020-07-22 04:00:00+00:00,2020-08-02 04:00:00+00:00,long,9301.44,11327.7,66,8682.791460611183
2020-08-05 12:00:00+00:00,2020-08-06 20:00:00+00:00,long,11672.0,11770.56,8,118.1942100809174
2020-08-15 00:00:00+00:00,2020-08-15 12:00:00+00:00,long,11900.97,11858.01,3,-191.40147308379892
2020-08-15 20:00:00+00:00,2020-08-16 00:00:00+00:00,long,11859.04,11942.2,1,275.27888562092994
