entry_time,side,equity_before,exit_time,pnl,exit_reason
2020-01-26 20:00:00+00:00,long,10000.0,2020-02-02 08:00:00+00:00,784.6414043497862,signal
2020-02-02 16:00:00+00:00,long,10784.641404349786,2020-02-03 00:00:00+00:00,-139.70008565531862,signal
2020-02-03 04:00:00+00:00,long,10644.941318694468,2020-02-03 20:00:00+00:00,-0.5472590789941023,signal
2020-02-06 20:00:00+00:00,long,10644.394059615473,2020-02-10 08:00:00+00:00,-82.50141206052103,signal
2020-02-11 16:00:00+00:00,long,10561.892647554952,2020-02-15 16:00:00+00:00,-197.5223371083448,signal
2020-02-19 00:00:00+00:00,long,10364.370310446608,2020-02-20 00:00:00+00:00,-321.5616360317854,signal
2020-02-23 12:00:00+00:00,long,10042.808674414822,2020-02-24 04:00:00+00:00,-76.33385900745816,signal
2020-04-04 00:00:00+00:00,long,9966.474815407364,2020-04-10 04:00:00+00:00,527.0806835984749,signal
2020-04-12 16:00:00+00:00,long,10493.555499005839,2020-04-13 04:00:00+00:00,-194.04966462337325,signal
2020-04-22 16:00:00+00:00,long,10299.505834382466,2020-05-04 08:00:00+00:00,4043.356997314884,signal
2020-05-04 16:00:00+00:00,long,14342.86283169735,2020-05-10 04:00:00+00:00,1101.096370378169,signal
2020-05-14 00:00:00+00:00,long,15443.959202075519,2020-05-16 00:00:00+00:00,-4.076218500344112,signal
2020-05-16 08:00:00+00:00,long,15439.882983575175,2020-05-16 12:00:00+00:00,5.692927345624412,signal
2020-05-29 00:00:00+00:00,long,15445.5759109208,2020-06-02 16:00:00+00:00,348.56013075038027,signal
2020-06-04 00:00:00+00:00,long,15794.13604167118,2020-06-04 08:00:00+00:00,-18.91169854155123,signal
2020-06-11 20:00:00+00:00,long,15775.224343129628,2020-06-13 08:00:00+00:00,14.832053591702788,signal
2020-06-23 16:00:00+00:00,long,15790.056396721331,2020-06-24 12:00:00+00:00,-1021.9479165840039,signal
2020-07-22 04:00:00+00:00,long,14768.108480137327,2020-08-02 08:00:00+00:00,7432.684450863349,signal
2020-08-05 16:00:00+00:00,long,22200.792931000677,2020-08-07 00:00:00+00:00,93.00664325778416,signal
2020-08-15 04:00:00+00:00,long,22293.79957425846,2020-08-15 16:00:00+00:00,-212.87285666077514,signal
2020-08-16 00:00:00+00:00,long,22080.926717597686,2020-08-16 04:01:00+00:00,247.10514622076516,signal
2020-08-24 12:00:00+00:00,long,22328.03186381845,2020-08-24 16:00:00+00:00,-56.538615598718025,signal
2020-09-30 04:00:00+00:00,long,22271.493248219733,2020-09-30 08:00:00+00:00,-69.05618500104902,signal
2020-10-10 04:00:00+00:00,long,22202.437063218684,2020-10-16 08:00:00+00:00,-1187.0790329777992,signal
