,baseline,relax_probes,softer_short_block,freer_range_rebound,balanced_relax,balanced_relax_plus,probe_range_relax_only
2020-04-13 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-13 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-13 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-13 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-14 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-14 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-14 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-14 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-14 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-14 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-15 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-15 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-15 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-15 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-15 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-15 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-16 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-16 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-16 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-16 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-16 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-16 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-17 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-17 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-17 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-17 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-17 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-17 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-18 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-18 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-18 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-18 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-18 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-18 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-19 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-19 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-19 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-19 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-19 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-19 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-20 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-20 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-20 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-20 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-20 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-20 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-21 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-21 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-21 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-21 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-21 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-21 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-22 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-22 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-22 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-22 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-22 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-22 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-23 00:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-23 04:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-23 08:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-23 12:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-23 16:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-23 20:00:00+00:00,10430.82508782041,10376.535033625707,10398.054974567716,10430.82508782041,10398.054974567716,10415.690426454903,10392.68895450119
2020-04-24 00:00:00+00:00,10362.478733410246,10308.548018618329,10329.924223799224,10362.478733410246,10329.924223799224,10347.451873865575,10324.594137672977
2020-04-24 04:00:00+00:00,10433.597365359434,10379.292735573043,10400.818506751728,10433.597365359434,10400.818506751728,10418.45833131642,10395.451029126032
2020-04-24 08:00:00+00:00,10518.970463086334,10464.216973690443,10485.922288712929,10518.970463086334,10485.922288712929,10503.696771160472,10480.509925126284
2020-04-24 12:00:00+00:00,10381.42289644406,10327.392580374364,10348.808626066371,10381.42289644406,10348.808626066371,10366.366156516055,10343.468579812346
2020-04-24 16:00:00+00:00,10393.60499111864,10339.510626181045,10360.952291420212,10393.60499111864,10360.952291420212,10378.529036530266,10355.605840279397
2020-04-24 20:00:00+00:00,10424.95478530614,10370.695594952205,10392.203190357908,10424.95478530614,10392.203190357908,10409.829383092863,10386.840256675458
2020-04-25 00:00:00+00:00,10391.53794009264,10337.454442931205,10358.891761059907,10391.53794009264,10358.891761059907,10376.465245837113,10353.546396696707
2020-04-25 04:00:00+00:00,10406.793471018671,10352.629766018508,10374.099167282702,10406.793471018671,10374.099167282702,10391.696714411524,10368.74578213563
2020-04-25 08:00:00+00:00,10499.297341995853,10444.64728646479,10466.311227941344,10499.297341995853,10466.311227941344,10484.054680229436,10460.909207741182
2020-04-25 12:00:00+00:00,10449.924751823444,10395.5342787854,10417.094387264746,10449.924751823444,10417.094387264746,10434.759964804933,10411.718325313886
2020-04-25 16:00:00+00:00,10432.524501718482,10378.22551264524,10399.749027538666,10432.524501718482,10399.749027538666,10417.387159889413,10394.382113984286
2020-04-25 20:00:00+00:00,10467.245766779934,10412.764226365673,10434.360761795504,10467.245766779934,10434.360761795504,10452.053659548557,10428.975593107025
2020-04-26 00:00:00+00:00,10458.677844764214,10404.241351258554,10425.819867924945,10458.677844764214,10425.819867924945,10443.499251605417,10420.439203927324
2020-04-26 04:00:00+00:00,10506.227813528587,10451.541320187152,10473.219836787854,10506.227813528587,10473.219836787854,10490.97422041906,10467.814172806657
2020-04-26 08:00:00+00:00,10469.505801537547,10415.012378711312,10436.613667105934,10469.505801537547,10436.613667105934,10454.31012958258,10431.227310176257
2020-04-26 12:00:00+00:00,10730.504945683273,10674.652011203725,10696.820599674094,10730.504945683273,10696.820599674094,10714.971906475579,10691.32178699351
2020-04-26 16:00:00+00:00,10471.457369017353,10416.954226513484,10438.560401660656,10471.457369017353,10438.560401660656,10456.26177780358,10433.174071644711
2020-04-26 20:00:00+00:00,10698.993809778613,10643.305067062354,10665.40524229802,10698.993809778613,10665.40524229802,10683.50181851174,10659.920112264379
2020-04-27 00:00:00+00:00,10807.307484996893,10751.054363599515,10773.38969661898,10807.307484996893,10773.38969661898,10791.67439905974,10767.857535028577
2020-04-27 04:00:00+00:00,10898.153888292598,10841.42740309168,10863.959971029288,10898.153888292598,10863.959971029288,10882.402461404561,10858.388362455256
2020-04-27 08:00:00+00:00,10813.154458500256,10756.870870892699,10779.218898166408,10813.154458500256,10779.218898166408,10797.51375601056,10773.684197725155
2020-04-27 12:00:00+00:00,10850.876299918113,10794.396159076941,10816.826083531321,10850.876299918113,10816.826083531321,10835.186459120012,10811.275003653936
2020-04-27 16:00:00+00:00,10767.423193889443,10711.377893374953,10733.626634359882,10767.423193889443,10733.626634359882,10751.842063173013,10728.111791176387
2020-04-27 20:00:00+00:00,10814.767742634807,10758.475748857207,10780.827278701765,10814.767742634807,10780.827278701765,10799.1249386026,10775.291877746344
2020-04-28 00:00:00+00:00,10985.775603150256,10928.592556690855,10951.315358486163,10985.775603150256,10951.315358486163,10969.910035947598,10945.705703140593
2020-04-28 04:00:00+00:00,10819.5658981296,10763.248903107562,10785.610850137302,10819.5658981296,10785.610850137302,10803.916843786283,10780.073365744845
2020-04-28 08:00:00+00:00,10824.872923476369,10768.528275695251,10790.901744707942,10824.872923476369,10790.901744707942,10809.216955943282,10785.361955918894
2020-04-28 12:00:00+00:00,10879.474116560963,10822.844964082922,10845.33697671933,10879.474116560963,10845.33697671933,10863.747022853646,10839.773479205538
2020-04-28 16:00:00+00:00,10850.714339936783,10794.235043003462,10816.664615829572,10850.714339936783,10816.664615829572,10835.024710115646,10811.113606277839
2020-04-28 20:00:00+00:00,10848.347052026718,10791.880090071652,10814.304523323488,10848.347052026718,10814.304523323488,10832.660505950143,10808.75454168661
2020-04-29 00:00:00+00:00,10908.380536630539,10851.600764508194,10874.155535329728,10908.380536630539,10874.155535329728,10892.615788012143,10868.57948617891
2020-04-29 04:00:00+00:00,11071.128490760426,11013.50070498217,11036.408814827002,11071.128490760426,11036.408814827002,11055.151738728055,11030.762097871526
2020-04-29 08:00:00+00:00,11368.373906622646,11309.197295403512,11332.750749182043,11368.373906622646,11332.750749182043,11352.009948230054,11326.974963439825
2020-04-29 12:00:00+00:00,11458.29491899503,11398.649765809563,11422.3984454074,11458.29491899503,11422.3984454074,11441.813825110856,11416.583614501322
2020-04-29 16:00:00+00:00,11458.29491899503,11398.649765809563,11422.3984454074,11458.29491899503,11422.3984454074,11441.813825110856,11416.583614501322
2020-04-29 20:00:00+00:00,11458.29491899503,11398.649765809563,11422.3984454074,11458.29491899503,11422.3984454074,11441.813825110856,11416.583614501322
2020-04-30 00:00:00+00:00,11458.29491899503,11398.649765809563,11422.3984454074,11458.29491899503,11422.3984454074,11441.813825110856,11416.583614501322
2020-04-30 04:00:00+00:00,11458.29491899503,11398.649765809563,11422.3984454074,11458.29491899503,11422.3984454074,11441.813825110856,11416.583614501322
2020-04-30 08:00:00+00:00,11102.840134326187,11044.999974606573,11067.975085576187,11102.840134326187,11067.975085576187,11086.874752860826,11062.418110879518
2020-04-30 12:00:00+00:00,10566.329493646079,10511.213726008267,10533.021240371394,10566.329493646079,10533.021240371394,10551.142509918374,10527.85346454355
2020-04-30 16:00:00+00:00,10566.329493646079,10511.213726008267,10533.021240371394,10566.329493646079,10533.021240371394,10551.142509918374,10527.85346454355
2020-04-30 20:00:00+00:00,10566.329493646079,10511.213726008267,10533.021240371394,10566.329493646079,10533.021240371394,10551.142509918374,10527.85346454355
2020-05-01 00:00:00+00:00,10566.329493646079,10511.213726008267,10533.021240371394,10566.329493646079,10533.021240371394,10551.142509918374,10527.85346454355
2020-05-01 04:00:00+00:00,10623.371963584432,10567.966395083258,10589.918809878067,10623.371963584432,10589.918809878067,10608.136679712834,10584.702733906328
2020-05-01 08:00:00+00:00,10734.1535759351,10678.185188065507,10700.419012544526,10734.1535759351,10700.419012544526,10718.824488835433,10695.109133344717
2020-05-01 12:00:00+00:00,11001.09990141207,10943.775308671298,10966.687235585907,11001.09990141207,10966.687235585907,10985.544780167203,10961.1513222409
2020-05-01 16:00:00+00:00,10688.550428195838,10632.813724396046,10654.931706840165,10688.550428195838,10654.931706840165,10673.259955107804,10649.66044165199
2020-05-01 20:00:00+00:00,10688.74486468402,10633.007173061258,10655.125649416861,10688.74486468402,10655.125649416861,10673.454226958822,10649.854219591523
2020-05-02 00:00:00+00:00,10797.582675972679,10741.292040346756,10763.68698870394,10797.582675972679,10763.68698870394,10782.199880913622,10758.323401544743
2020-05-02 04:00:00+00:00,10810.912668559948,10754.55431070242,10776.983120175406,10810.912668559948,10776.983120175406,10795.51858646229,10771.60824597761
2020-05-02 08:00:00+00:00,10770.35209928326,10714.199806976672,10736.525583674189,10770.35209928326,10736.525583674189,10754.992361444092,10731.185053734882
2020-05-02 12:00:00+00:00,10813.890711612186,10757.517223984707,10779.953598342669,10813.890711612186,10779.953598342669,10798.494107886203,10774.576202516546
2020-05-02 16:00:00+00:00,10931.577634836538,10874.606245820958,10897.34157087297,10931.577634836538,10897.34157087297,10916.081380879205,10891.864524815497
2020-05-02 20:00:00+00:00,10863.208141782956,10806.584099895506,10829.145751383454,10863.208141782956,10829.145751383454,10847.769779013644,10823.726596514001
2020-05-03 00:00:00+00:00,10971.679528252444,10914.504403961255,10937.341596651071,10971.679528252444,10937.341596651071,10956.149318415843,10931.83059471433
2020-05-03 04:00:00+00:00,11162.089220870319,11103.946731502325,11127.267606730544,11162.089220870319,11127.267606730544,11146.397783520915,11121.595377281
2020-05-03 08:00:00+00:00,10992.5117209238,10935.230759921325,10958.120870966784,10992.5117209238,10958.120870966784,10976.963871635317,10952.592229578162
2020-05-03 12:00:00+00:00,11056.142010034457,10998.537779146576,11021.589525134737,11056.142010034457,11021.589525134737,11040.54028243174,11016.007005431882
2020-05-03 16:00:00+00:00,10743.468411657537,10687.452700321106,10709.710186533543,10743.468411657537,10709.710186533543,10728.131437313397,10704.392420089262
2020-05-03 20:00:00+00:00,10731.579178258482,10675.599494902048,10697.856981114484,10731.579178258482,10697.856981114484,10716.242203914342,10692.539214670203
2020-05-04 00:00:00+00:00,10731.579178258482,10675.599494902048,10697.856981114484,10731.579178258482,10697.856981114484,10716.242203914342,10692.539214670203
2020-05-04 04:00:00+00:00,10731.579178258482,10675.599494902048,10697.856981114484,10731.579178258482,10697.856981114484,10716.242203914342,10692.539214670203
2020-05-04 08:00:00+00:00,10731.579178258482,10675.599494902048,10697.856981114484,10731.579178258482,10697.856981114484,10716.242203914342,10692.539214670203
2020-05-04 12:00:00+00:00,10731.579178258482,10675.599494902048,10697.856981114484,10731.579178258482,10697.856981114484,10716.242203914342,10692.539214670203
2020-05-04 16:00:00+00:00,10731.579178258482,10675.599494902048,10697.856981114484,10731.579178258482,10697.856981114484,10716.242203914342,10692.539214670203
2020-05-04 20:00:00+00:00,10731.579178258482,10675.599494902048,10697.856981114484,10731.579178258482,10697.856981114484,10716.242203914342,10692.539214670203
2020-05-05 00:00:00+00:00,10736.479770307793,10680.485799510981,10702.743285723418,10736.479770307793,10702.743285723418,10721.142795963653,10697.425519279137
2020-05-05 04:00:00+00:00,10729.910745141702,10673.93592602176,10696.193412234197,10729.910745141702,10696.193412234197,10714.573770797562,10690.875645789916
2020-05-05 08:00:00+00:00,10784.272039251691,10728.13873239382,10750.396218606256,10784.272039251691,10750.396218606256,10768.935064907551,10745.078452161975
2020-05-05 12:00:00+00:00,10727.581180376621,10671.613152990687,10693.870639203124,10727.581180376621,10693.870639203124,10712.244206032481,10688.552872758843
