year,start_equity,end_equity,total_return,annualized_volatility,sharpe,max_drawdown
2020,10000.0,10907.339835774133,0.09073398357741325,0.2775515460955337,0.4488039205144538,-0.17548268882199003
2021,10907.339835774133,10638.261202345808,-0.024669501223918533,0.036300431800991115,-0.6794575213354256,-0.049602216380296715
2022,10638.261202345808,10329.189292660412,-0.029052859655038676,0.031692506113457315,-0.9195782774795006,-0.03986635966630958
2023,10329.189292660412,10436.002629507226,0.01034092161741218,0.027661840100792437,0.3867460243661336,-0.01846579974579332
2024,10436.002629507226,10399.54259100897,-0.003493678546531487,0.028923675704589605,-0.10621933251229825,-0.02485714937089767
2025,10399.54259100897,10531.115588407321,0.012651806196947835,0.026890216526487085,0.48096548873755096,-0.017445136934449712
2026,10531.115588407321,10554.200298714783,0.002192047947215947,0.022047865699071023,0.1828046192866246,-0.012523761209579432
