window,total_return,sharpe,max_drawdown
recent_2024_2026_08,0.01132595241719847,0.17667070978673285,-0.02485714937089767
recent_2025_2026_08,0.01487158750996631,0.38348396801873025,-0.023240964071268078
recent_2026_ytd,0.002192047947215947,0.1828046192866246,-0.012523761209579432
