entry_time,side,equity_before,entry_permission_reason,entry_trend_quality,entry_direction_context,exit_time,holding_minutes,pnl,exit_reason,equity_at_trigger
2020-01-23 16:00:00+00:00,short,10000.0,confirmed_short,0.9170152775207757,short_release,2020-01-24 20:00:00+00:00,1680.0,-17.511711168093825,signal,
2020-01-27 16:00:00+00:00,long,9982.488288831906,confirmed_long,0.9809002986361695,long_continuation,2020-01-28 17:32:00+00:00,1532.0,288.91869136512287,stop_loss,10277.156743722258
2020-01-28 20:00:00+00:00,long,10271.406980197029,confirmed_long,0.8,long_continuation,2020-01-28 23:36:00+00:00,216.0,155.76442868955382,take_profit,10429.216261603908
2020-01-29 16:00:00+00:00,long,10427.171408886583,confirmed_long,0.7903039760520708,long_continuation,2020-01-31 12:41:00+00:00,2681.0,-69.8961112458328,stop_loss,10359.155134353214
2020-02-01 12:00:00+00:00,long,10357.27529764075,probe_long,0.37,long_probe,2020-02-02 04:08:00+00:00,968.0,-79.64511671247237,stop_loss,10278.153362631156
2020-02-02 08:00:00+00:00,long,10277.630180928278,probe_long,0.0,long_probe,2020-02-03 17:00:00+00:00,1980.0,-11.890202565382424,stop_loss,10266.266902216204
2020-02-06 00:00:00+00:00,long,10265.739978362895,confirmed_long,0.6354953871308744,long_continuation,2020-02-09 04:00:00+00:00,4560.0,118.76109043741599,signal,
2020-02-09 20:00:00+00:00,long,10384.501068800311,confirmed_long,0.7749961687389499,long_continuation,2020-02-10 05:58:00+00:00,598.0,-93.05208722321004,stop_loss,10293.926306582132
2020-02-10 08:00:00+00:00,long,10291.448981577101,probe_long,0.0,long_probe,2020-02-10 08:00:00+00:00,0.0,-3.5731809958433587,stop_loss,10288.428842554858
2020-02-12 00:00:00+00:00,long,10287.875800581258,confirmed_long,0.5430070354608629,long_probe,2020-02-13 08:14:00+00:00,1934.0,-66.5914627129896,stop_loss,10223.361501819652
2020-02-14 04:00:00+00:00,long,10221.284337868268,probe_long,0.4,long_probe,2020-02-15 15:52:00+00:00,2152.0,-111.5105682725316,stop_loss,10110.261950654492
2020-02-26 04:00:00+00:00,short,10109.773769595737,confirmed_short,0.9806192915378646,short_release,2020-02-26 16:45:00+00:00,765.0,57.55435910198139,take_profit,10167.679495420049
2020-02-29 04:00:00+00:00,short,10167.328128697718,probe_short,0.4,short_probe,2020-03-02 13:21:00+00:00,3441.0,-5.111971621880002,stop_loss,10162.557355962916
2020-03-08 20:00:00+00:00,short,10162.216157075838,confirmed_short,0.9800000000000001,short_release,2020-03-09 04:34:00+00:00,514.0,17.196105300290583,take_profit,10179.522170698738
2020-03-10 04:00:00+00:00,short,10179.412262376129,confirmed_short,0.8,short_release,2020-03-12 07:14:00+00:00,3074.0,20.787313117114536,take_profit,10200.302929939808
2020-03-13 04:00:00+00:00,short,10200.199575493243,confirmed_short,0.8,short_release,2020-03-13 13:34:00+00:00,574.0,-45.586876839837714,stop_loss,10154.743167416664
2020-03-17 08:00:00+00:00,short,10154.612698653405,confirmed_short,0.539839533843367,short_release,2020-03-17 20:00:00+00:00,720.0,-0.06865169130651338,signal,
2020-03-18 08:00:00+00:00,short,10154.544046962099,confirmed_short,0.4825026735799057,short_probe,2020-03-19 04:00:00+00:00,1200.0,-1.4081086772803246,signal,
2020-03-29 04:00:00+00:00,short,10153.135938284819,confirmed_short,0.6668672454973887,short_release,2020-03-30 05:13:00+00:00,1513.0,-1.5850629771557578,stop_loss,10151.755779193787
2020-04-04 16:00:00+00:00,long,10151.550875307663,probe_long,0.3961947296578307,long_probe,2020-04-05 08:00:00+00:00,960.0,2.208084063280694,signal,
2020-04-06 00:00:00+00:00,long,10153.758959370944,probe_long,0.31539292885437875,long_probe,2020-04-06 23:57:00+00:00,1437.0,121.32972689070266,take_profit,10275.811086567157
2020-04-07 16:00:00+00:00,long,10275.088686261646,confirmed_long,0.8,long_continuation,2020-04-08 00:00:00+00:00,480.0,-31.758143654456944,signal,
2020-04-08 16:00:00+00:00,long,10243.33054260719,confirmed_long,0.599930704046883,long_continuation,2020-04-09 04:00:00+00:00,720.0,0.07199627182126278,signal,
2020-04-09 20:00:00+00:00,long,10243.40253887901,probe_long,0.3,long_probe,2020-04-10 05:01:00+00:00,541.0,-16.85827552635783,stop_loss,10226.733737708295
2020-04-23 20:00:00+00:00,long,10226.544263352653,confirmed_long,0.7770935403517053,long_continuation,2020-04-29 10:06:00+00:00,8046.0,818.7982183401691,take_profit,11051.560566733258
2020-04-30 04:00:00+00:00,long,11045.342481692822,confirmed_long,1.0,long_continuation,2020-04-30 09:06:00+00:00,306.0,-568.6593404481591,stop_loss,10482.061842536616
2020-05-01 00:00:00+00:00,long,10476.683141244663,confirmed_long,0.8,long_continuation,2020-05-03 14:50:00+00:00,3770.0,150.82388655235627,stop_loss,10630.705629644928
2020-05-03 16:00:00+00:00,long,10627.507027797019,probe_long,0.26147581219984917,long_probe,2020-05-03 16:00:00+00:00,0.0,-7.563215116268111,stop_loss,10620.836212569351
2020-05-04 20:00:00+00:00,long,10619.94381268075,probe_long,0.4092343289251515,long_probe,2020-05-07 13:22:00+00:00,3922.0,319.9701104425367,take_profit,10944.151555096694
2020-05-08 08:00:00+00:00,long,10939.913923123288,confirmed_long,0.7838156080997409,long_continuation,2020-05-09 07:55:00+00:00,1435.0,70.10466530983103,stop_loss,11011.422054587878
2020-05-14 12:00:00+00:00,long,11010.018588433119,confirmed_long,0.9980815080344992,long_continuation,2020-05-15 02:33:00+00:00,873.0,-75.66225365838181,stop_loss,10935.145031400823
2020-05-16 12:00:00+00:00,long,10934.356334774737,probe_long,0.0,long_probe,2020-05-18 12:00:00+00:00,2880.0,-101.13566964627717,signal,
2020-05-19 20:00:00+00:00,long,10833.22066512846,probe_long,0.20089762593821142,long_probe,2020-05-20 15:50:00+00:00,1190.0,-62.75863619233132,stop_loss,10771.43279910102
2020-05-26 16:00:00+00:00,short,10770.462028936128,probe_short,0.6550123816072434,short_release,2020-05-27 10:29:00+00:00,1109.0,-28.25409805459276,stop_loss,10742.56310598938
2020-05-29 08:00:00+00:00,long,10742.207930881536,confirmed_long,0.8,long_continuation,2020-05-31 15:31:00+00:00,3331.0,-119.30769901369786,stop_loss,10628.115946183512
2020-06-01 16:00:00+00:00,long,10622.900231867838,probe_long,0.2905899482248312,long_probe,2020-06-01 20:01:00+00:00,241.0,25.340313171907837,signal,
2020-06-02 08:00:00+00:00,long,10648.240545039745,confirmed_long,0.8,long_continuation,2020-06-02 14:46:00+00:00,406.0,-196.56433576500785,stop_loss,10454.060302196463
2020-06-15 12:00:00+00:00,short,10451.676209274738,confirmed_short,0.8,short_release,2020-06-15 16:04:00+00:00,244.0,-38.52516210026624,stop_loss,10413.732997404677
2020-06-20 00:00:00+00:00,short,10413.151047174471,probe_short,0.51,short_release,2020-06-20 04:00:00+00:00,240.0,-0.8718656695727987,signal,
2020-06-24 00:00:00+00:00,long,10412.279181504899,confirmed_long,0.8,long_continuation,2020-06-24 08:00:00+00:00,480.0,-287.7859531598242,stop_loss,10126.445363423558
2020-06-26 04:00:00+00:00,short,10124.493228345074,confirmed_short,0.7850414361734852,short_release,2020-06-27 12:00:00+00:00,1920.0,11.608712204269978,signal,
2020-06-28 00:00:00+00:00,short,10136.101940549344,confirmed_short,0.7237244701725493,short_release,2020-06-28 14:52:00+00:00,892.0,-23.775140309124254,stop_loss,10112.807978153352
2020-06-29 04:00:00+00:00,short,10112.32680024022,probe_short,0.5308491735164995,short_release,2020-06-29 17:59:00+00:00,839.0,-10.383900922068278,stop_loss,10102.454523270617
2020-06-30 12:00:00+00:00,short,10101.942899318152,probe_short,0.5448584826917987,short_release,2020-06-30 20:00:00+00:00,480.0,1.5974046842711687,signal,
2020-07-04 16:00:00+00:00,short,10103.540304002423,confirmed_short,0.5054472363196595,short_release,2020-07-06 06:20:00+00:00,2300.0,-16.934104515063154,stop_loss,10086.797492141948
2020-07-22 08:00:00+00:00,long,10086.60619948736,confirmed_long,0.7857953362097045,long_continuation,2020-07-22 22:32:00+00:00,872.0,668.0728442669952,take_profit,10767.703522002339
2020-07-23 16:00:00+00:00,long,10754.679043754355,confirmed_long,0.7468695580961564,long_continuation,2020-07-24 06:46:00+00:00,886.0,-196.17545654546484,stop_loss,10573.968464225292
2020-07-24 08:00:00+00:00,long,10558.50358720889,confirmed_long,0.7922200996096714,long_continuation,2020-07-26 08:48:00+00:00,2928.0,678.0617978442151,take_profit,11247.981587624548
2020-07-27 04:00:00+00:00,long,11236.565385053105,confirmed_long,1.0,long_continuation,2020-07-27 17:01:00+00:00,781.0,632.7661500492031,take_profit,11872.92440594903
2020-07-27 20:00:00+00:00,long,11869.331535102308,confirmed_long,1.0,long_continuation,2020-07-27 21:38:00+00:00,98.0,31.083011924061793,take_profit,11903.541293411921
2020-07-28 16:00:00+00:00,long,11900.41454702637,confirmed_long,1.0,long_continuation,2020-07-30 13:05:00+00:00,2705.0,-208.2205644760561,stop_loss,11694.59858625735
2020-08-01 08:00:00+00:00,long,11692.193982550314,confirmed_long,0.9914301614841424,long_continuation,2020-08-02 04:38:00+00:00,1238.0,209.7651752422007,stop_loss,11904.35388433227
2020-08-28 00:00:00+00:00,long,11901.959157792515,range_rebound,0.3,range_rebound,2020-08-28 04:00:00+00:00,240.0,0.6283161878800456,signal,
